,ns,entrophy,ndev,la,lt,ld,age,exp,rexp,nuc
0,0.0,0.0,0.0,-0.00183486238532109,0.0,0.000917431192660545,0.004587155963302769,0.000917431192660545,0.0,0.0
1,0.0,0.0,0.0,0.09967637540453075,0.0,0.0,0.0,0.0006472491909385036,0.0,0.0
2,0.0,0.004982206405694023,0.0,0.09964412811387906,0.002846975088968029,0.005693950177936014,4.4408920985006264e-17,0.0,0.0007117437722420128,0.000711743772242035
3,0.00220994475138121,-0.0069981583793738535,0.0025782688766114114,0.09686924493554325,0.004051565377532218,0.013259668508287258,-0.0007366482504604033,0.004051565377532218,0.00036832412523020165,0.012523020257826856
4,0.037272727272727305,-0.0027272727272727114,0.002272727272727315,0.10818181818181823,0.0018181818181818743,0.015000000000000036,0.010000000000000031,-0.0018181818181817633,0.015454545454545476,0.029545454545454562
5,-0.009756097560975641,-0.004181184668989579,0.008362369337979025,0.016027874564459886,-0.0013937282229965486,0.0006968641114982299,-0.006271777003484358,-0.0006968641114982743,-0.004181184668989602,0.004878048780487765
6,0.011904761904761862,0.03452380952380951,-0.0017857142857143015,0.060119047619047586,0.011904761904761862,0.06904761904761902,0.010119047619047583,0.010119047619047583,0.030357142857142815,0.02380952380952377
7,0.003448275862068928,0.05517241379310345,0.002298850574712663,0.13620689655172413,0.034482758620689634,-0.012068965517241393,-0.0011494252873563316,0.028735632183908066,-0.006321839080459801,0.025287356321839073
8,-0.007865168539325862,-0.004494382022471921,-0.003370786516853963,0.016292134831460657,-0.011235955056179803,-0.02134831460674158,-0.01741573033707868,-0.005617977528089901,-0.026404494382022525,-0.0202247191011236
9,0.0,-0.0027472527472527375,0.0,0.04670329670329669,0.018131868131868133,0.03571428571428568,0.0027472527472527375,0.019780219780219755,-0.0005494505494505697,-0.00494505494505495
10,-0.00032206119162641044,0.004830917874396157,-0.00032206119162638827,0.04573268921095015,0.004186795491143336,0.01803542673107896,0.0028985507246377384,0.017069243156199752,0.004508856682769768,0.011916264090177186
