,ld,lt,rexp,fix,entrophy,age
0,0.04463414634146341,0.06560975609756095,0.024878048780487827,0.007560975609756104,0.023170731707317094,0.003658536585365857
1,0.12719141323792488,0.1393559928443649,0.060822898032200354,-0.002146690518783534,0.009123434704830059,0.018246869409660117
2,0.038572905894519074,0.049431230610134394,0.010031023784901772,0.0035160289555325797,0.05118924508790068,0.012512926577042416
3,0.051447416636130415,0.07020886771711246,0.04331256870648588,0.0024184683034078392,0.021399780139245105,-0.001392451447416665
4,0.08170177612556799,0.05543163981825698,0.01148285832300706,0.0008261049153242661,0.010243700950020673,0.0032218091697646
5,0.10385542168674707,0.021686746987951856,0.00746987951807232,0.006506024096385565,0.028313253012048255,0.0010843373493976348
6,0.03393194706994336,0.0250472589792061,-0.0023629489603024024,-0.0004725897920604627,0.007844990548204223,0.007277882797731605
7,0.025228360156589823,0.07185732927359718,0.0033927794693344505,-0.002261852979556345,0.09308394954327967,0.0029578077424966985
8,0.027624309392265144,0.07697974217311232,0.006703499079189679,0.000294659300184108,0.06084714548802943,0.003609576427255945
9,0.060314960629921296,0.05929133858267721,0.023228346456692982,-0.002125984251968438,0.09692913385826774,0.007716535433070914
10,0.011412268188302455,0.08273894436519261,0.039087018544935834,-0.010556348074179711,0.07303851640513552,0.010556348074179777
11,-0.0015078821110349194,0.264290610006854,-0.0008224811514735864,-0.0009595613433858397,0.0588074023303633,0.0006854009595614219
12,0.051969592259847985,0.2370421561852108,0.020456116102280618,0.0038700760193504102,0.13420870767104356,0.1275742916378715
13,0.0022471910112360272,0.3270254287403903,0.00473092844470735,0.002838557066824454,0.11697220579538736,0.006386753400354883
14,0.08142213319979971,0.23565348022033045,0.006309464196294456,-0.00030045067601400797,0.06700050075112671,0.1486229344016024
15,0.018887015177065793,0.03929173693086008,0.030354131534570027,0.007251264755480635,0.08836424957841485,0.012310286677908965
16,0.13999999999999999,0.23135135135135135,0.010810810810810811,0.0014414414414414267,0.143963963963964,0.14324324324324325
17,0.14576477757464962,0.2390006093845216,0.006093845216331495,0.0021937842778793513,0.17099329677026207,0.013893967093235825
18,0.12291132752434657,0.2666324961558176,0.0009226037929267683,2.2204460492503132e-17,0.01086622245002571,-0.0007175807278318791
19,0.19408224674022062,0.28345035105315947,0.0014042126379137042,0.09909729187562681,0.1899699097291875,0.011033099297893622
20,0.13615819209039545,0.11977401129943502,0.02079096045197739,0.004067796610169472,0.1948022598870056,0.1640677966101695
21,0.006874602164226573,0.28084022915340545,-0.0007638446849141056,0.001909611712285142,0.21094844048376826,0.01222151495862509
22,0.08514548238897401,0.25681470137825424,0.016998468606431928,0.09525267993874428,0.19785604900459425,0.17871362940275654
23,0.1905056759545924,0.24210526315789477,0.016511867905056765,0.07863777089783282,0.18575851393188852,0.17027863777089783
24,0.046819787985865724,0.2192579505300353,0.003710247349823348,0.0,0.1860424028268551,0.0035335689045936647
25,0.009279778393351767,0.16121883656509695,0.03933518005540169,0.002631578947368407,0.031024930747922452,-0.0073407202216066334
26,0.003201113430758573,0.1810716771050801,0.08810020876826725,0.00041753653444680515,0.10967292971468343,0.0025052192066806534
27,0.019302514193025155,0.08029197080291976,0.07753446877534469,0.0021086780210868294,0.04266017842660179,-0.0003244120032440678
28,0.12628152969894219,0.2247355573637103,0.012530512611879518,0.0042310821806346155,0.12188771358828313,0.1344182262001627
29,0.00963855421686748,0.08810240963855424,0.05768072289156627,2.2204460492503132e-17,0.04548192771084338,-0.004969879518072262
30,0.21048158640226627,0.2358356940509915,0.23257790368271952,0.07776203966005665,0.17705382436260625,0.005099150141643039
31,-0.012037617554858947,0.08852664576802508,0.020940438871473344,0.00614420062695924,0.06457680250783697,0.015297805642633212
32,0.001555954518252589,0.2604428485936565,0.0035906642728905204,0.00011968880909638547,0.025733093955715193,-0.001436265709156137
33,0.1704041720990873,0.01303780964797907,0.2398956975228161,0.0823989569752281,0.08448500651890475,0.0010430247718382856
34,0.10667765869744436,0.24006595218466611,0.0013190436933223637,0.0003297609233305909,0.008408903544929935,0.007254740313272889
35,0.001013513513513553,0.04797297297297298,0.004560810810810811,0.0015202702702703074,0.07956081081081083,0.04054054054054057
36,0.0017214397496087663,0.01424100156494521,0.019248826291079803,0.0028169014084507005,0.11408450704225352,0.06979655712050079
37,0.026382978723404272,0.04964539007092197,0.004397163120567371,-0.004255319148936176,0.15503546099290783,0.0015602836879432536
