,age,ndev,sexp,entrophy,rexp,ns,ld,fix,nuc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12403846153846154
1,-0.013553719008264409,0.0,0.01223140495867774,0.0,0.018842975206611646,0.0,0.003966942148760389,0.0,-0.00297520661157018
2,-0.00035398230088492524,-0.030442477876106166,0.030442477876106232,0.027964601769911536,0.009203539823008876,0.0,-0.007787610619468999,-0.006371681415929187,-0.025132743362831843
3,-0.010999999999999987,0.0,0.002000000000000024,0.016000000000000035,0.008000000000000052,0.0,-0.002499999999999969,0.0,0.03850000000000005
4,0.003658536585365857,-0.0012195121951219523,0.0018292682926829285,0.1121951219512195,-0.014634146341463428,0.0,-0.0006097560975609762,0.0,0.0
5,0.041916167664670656,0.008383233532934154,-0.010778443113772407,0.08143712574850304,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.04528301886792452,0.0,0.0,0.0,0.0,0.0
7,-0.06666666666666668,-0.0666666666666667,0.0,-0.04444444444444449,0.0,0.0,0.022222222222222164,0.0,-0.0666666666666667
8,-4.4408920985006264e-17,0.0,0.04081632653061219,-0.012244897959183687,-0.004081632653061251,0.0,-0.032653061224489834,-0.004081632653061229,-0.020408163265306145
9,0.0419354838709677,0.0,0.07419354838709673,0.06451612903225803,-0.006451612903225823,0.0,0.11290322580645158,0.0129032258064516,0.0032258064516129
10,0.0,0.0,0.1155555555555555,0.0,0.0,0.0,0.0,0.0,0.0
11,0.15999999999999995,0.0,0.0,0.042352941176470524,0.0,0.0,0.0,0.0,0.0
12,0.10204081632653057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0020202020202020553,0.0020202020202020553,0.0,-0.004040404040404022,0.014141414141414187,0.0,0.0,-0.010101010101010078,0.0
14,0.0,0.0,-0.00714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.0023121387283236983,0.0,-0.0011560693641618602,0.06936416184971099,0.011560693641618469,0.0,0.005780346820809213,0.0,0.0
18,-0.005847953216374213,0.0,0.03391812865497079,0.0,0.07485380116959066,0.0,-0.0070175438596491,0.0,-0.043274853801169556
19,-0.012560386473429963,0.0,0.014492753623188404,0.05507246376811594,0.018357487922705286,0.0,0.04347826086956517,0.0,-0.007729468599033828
20,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,-0.03722943722943728,0.08571428571428567,0.0,0.0,0.025974025974025938,0.0,0.04502164502164496
22,0.004067796610169494,0.0,-0.00406779661016945,0.04677966101694917,2.2204460492503132e-17,0.006779661016949179,0.024406779661016988,0.0,0.04067796610169492
23,-0.002877697841726601,0.0,0.019184652278177495,0.1074340527577938,-0.02685851318944841,0.0014388489208633005,0.0,0.0,0.027817745803357365
24,-0.023264540337711102,0.0,0.08255159474671667,0.14934333958724197,-0.01876172607879929,-0.009005628517823671,0.015009380863039356,0.0,-0.04577861163227022
25,0.0,0.0,0.0,0.2301369863013699,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.18960629921259844,0.0,0.0,0.0,0.0,0.0072440944881889905
