,ndev,nuc,sexp,lt,ld,fix,age,la,ns,rexp,exp
0,0.0,-0.0006060606060606544,0.0,0.0,-0.013333333333333397,0.0,-0.0060606060606061,0.039999999999999945,0.0,0.004242424242424181,-0.009090909090909127
1,-0.004040404040404044,-0.002020202020202011,0.03569023569023568,-0.0026936026936027037,0.0,0.0,0.002020202020202011,0.02154882154882152,0.0,0.0,-0.0074074074074073955
2,-0.009885931558935357,-0.014448669201520903,-0.015209125475285168,-0.021292775665399243,-0.005323193916349833,-0.000760456273764265,-0.017490494296577962,0.05019011406844105,0.0038022813688213253,-0.02205323193916351,0.006083650190114076
3,0.0010101010101009945,-4.4408920985006264e-17,0.01868686868686862,0.007070707070707028,-0.008080808080808133,0.0010101010101009945,0.00101010101010095,0.03585858585858581,0.0015151515151514915,0.0015151515151514473,0.05353535353535348
4,0.010352941176470565,0.018823529411764683,0.020235294117647018,0.015058823529411746,0.025882352941176447,-0.002823529411764758,0.014117647058823502,0.05317647058823527,0.0018823529411764461,0.02258823529411764,0.04141176470588233
5,0.01798365122615797,0.03106267029972747,0.0005449591280653587,0.05940054495912801,0.003814713896457733,0.00326975476839233,0.011444141689373266,0.03542234332425065,0.011989100817438647,0.013079019073569453,0.021798365122615772
6,0.007120743034055743,0.011455108359133126,-0.015170278637770896,-0.012693498452012397,-0.022600619195046433,-0.004953560371517019,-0.002476780185758498,0.06625386996904023,0.0018575851393189068,0.0027863777089783383,-0.020743034055727572
7,0.0061313868613138926,-0.008175182481751798,-0.018394160583941565,-0.0017518248175181883,-0.016934306569343027,-0.00029197080291969434,-0.007007299270072975,0.01109489051094894,-0.004379562043795593,-0.015182481751824795,-0.03941605839416058
8,0.014686825053995656,0.001727861771058259,-0.0004319654427646258,-0.0004319654427646036,0.003023758099352003,-0.0017278617710583255,-0.0025917926565875104,0.027213822894168405,0.0051835853131748655,-4.4408920985006264e-17,0.006047516198704028
9,0.010191082802547768,0.0019108280254777066,0.09235668789808915,0.0484076433121019,0.001273885350318471,-0.006369426751592355,-0.00573248407643312,0.04968152866242037,0.0,0.004458598726114649,0.0019108280254777066
10,0.019117647058823527,0.016666666666666673,0.045098039215686246,0.09313725490196079,0.016666666666666673,0.0,-0.002450980392156854,0.10147058823529412,-0.0004901960784313708,0.005392156862745079,0.0014705882352941124
11,0.015102040816326556,0.01959183673469391,0.01102040816326535,0.008979591836734736,-0.0020408163265305925,-0.002448979591836675,2.2204460492503132e-17,0.08734693877551025,0.0,0.006122448979591888,0.004489795918367378
12,0.015151515151515138,0.009090909090909084,0.032727272727272695,0.01636363636363638,-0.00121212121212122,0.00303030303030305,0.015151515151515138,0.18909090909090912,-0.00060606060606061,0.01454545454545455,0.038787878787878774
13,0.015037593984962405,0.008270676691729295,0.0007518796992480814,0.012030075187969901,0.002255639097744333,0.0007518796992481258,-0.015789473684210555,0.05037593984962405,0.0015037593984962515,0.0022556390977443554,0.009022556390977442
14,0.010714285714285654,0.0035714285714285145,-0.006428571428571473,0.013571428571428545,0.011428571428571389,-0.0014285714285714678,-0.007142857142857184,0.04571428571428564,0.00785714285714283,0.006428571428571406,-0.0028571428571429356
15,0.0015037593984962739,-0.011528822055137833,-0.0015037593984962294,-0.003508771929824528,0.0010025062656641825,0.002005012531328343,-0.005513784461152848,0.034085213032581475,-0.005012531328320779,-0.003007518796992459,0.005012531328320824
16,0.012779552715655007,0.007667731629393026,0.01725239616613423,0.0038338658146965356,0.001277955271565534,0.0025559105431310234,0.012140575079872273,0.054313099041533565,0.00191693290734829,0.008306709265175783,0.016613418530351497
17,-0.0017857142857142794,0.0,-0.021428571428571398,0.0,2.2204460492503132e-17,0.0,-0.0017857142857142794,-0.0017857142857142794,0.0,0.0,-0.01607142857142856
18,0.02730375426621161,0.02866894197952219,0.10784982935153584,-0.006143344709897636,-0.0006825938566553003,0.0013651877133105783,0.004095563139931757,0.07235494880546074,0.0,-0.015017064846416383,0.016382252559726963
19,0.02432989690721652,0.010721649484536156,0.01731958762886603,0.01731958762886603,0.011958762886598006,0.00701030927835058,0.02268041237113405,0.04206185567010314,-0.005360824742268022,0.013195876288659859,-0.005360824742267978
20,-0.005357142857142882,0.01785714285714284,0.0023809523809523504,-0.013095238095238137,-0.01726190476190479,-0.0023809523809523946,-0.010714285714285721,0.029761904761904746,-0.009523809523809578,-0.004761904761904789,-0.010714285714285742
21,-0.009890109890109855,0.040659340659340695,-0.009890109890109878,0.001098901098901095,-0.005494505494505475,-0.001098901098901095,-0.04505494505494505,0.17472527472527474,-0.005494505494505475,-0.03736263736263734,-0.018681318681318636
22,-0.013745704467354014,0.039175257731958714,0.008934707903780014,0.05979381443298966,0.012371134020618513,-2.2204460492503132e-17,0.005498281786941561,0.11683848797250855,0.0034364261168384758,0.01580756013745699,0.014432989690721576
23,0.05714285714285709,0.028571428571428515,0.07956043956043952,0.06021978021978021,0.00879120879120876,0.003956043956043942,0.0013186813186812697,0.09494505494505492,0.00219780219780219,0.01318681318681314,0.060659340659340644
24,0.05833333333333326,0.019135802469135776,0.03950617283950612,0.019135802469135755,0.0037037037037036535,0.0037037037037036314,0.016358024691357987,0.06265432098765429,0.0018518518518517934,0.008950617283950546,0.026234567901234507
25,0.010860655737704917,0.0004098360655737654,-0.0055327868852459,0.006557377049180357,-0.004098360655737698,0.0014344262295081789,0.012909836065573787,0.03299180327868854,0.0032786885245901674,-0.0024590163934426145,0.0110655737704918
26,0.006101694915254275,0.012881355932203409,0.0192090395480226,0.011525423728813577,0.013107344632768391,-0.00022598870056493857,0.0020338983050847805,0.072090395480226,-0.0020338983050847137,-0.00022598870056491637,0.006327683615819235
27,0.033545647558386404,0.009766454352441611,-0.000849256900212314,0.007643312101910826,-0.011889596602972397,-0.000424628450106157,0.001273885350318471,0.0819532908704883,0.002972399150743099,0.012314225053078554,0.010191082802547768
28,-0.0010752688172043444,0.018637992831541196,0.0014336917562723706,0.016845878136200688,0.005734767025089571,0.00035842293906807043,-0.0021505376344086446,0.06093189964157701,0.0010752688172042779,-0.01577060931899643,0.026523297491039412
29,0.02719449225473327,0.03786574870912225,0.03442340791738387,0.013425129087779774,0.014113597246127419,6.661338147750939e-17,0.016179001721170462,0.11600688468158353,0.0030981067125645857,0.011703958691910566,0.029259896729776337
30,-0.001675041876046901,0.006700167504187604,0.006030150753768826,0.024455611390284716,0.004020100502512558,0.009380234505862627,0.012730318257956407,0.05092127303182577,0.003015075376884413,0.011390284757118896,0.019430485762144012
31,0.021621621621621578,0.010241820768136489,0.010241820768136511,0.025604551920341345,0.03812233285917492,-0.0019914651493599055,-0.0051209103840683225,0.061166429587482196,0.0008534850640113279,0.002844950213371211,0.005689900426742489
32,0.007399577167019,-0.0038054968287526856,-0.007188160676532829,-0.0006342494714588031,-0.005708245243128985,0.002325581395348819,-0.008033826638477803,0.0570824524312896,0.00042283298097252066,-0.008879492600422867,-0.029386892177589875
33,0.02864583333333337,0.003472222222222232,-0.0017361111111110494,-0.002777777777777746,-0.004687499999999978,0.0,-0.009548611111111072,0.020312500000000067,0.0015625000000000443,-0.0006944444444443754,0.01701388888888893
34,0.022090261282660294,0.004988123515439447,0.01805225653206648,0.01615201900237524,0.0035629453681710332,0.0,-0.0002375296912114022,0.08266033254156765,-0.0016627078384798156,0.009501187648456066,0.0076009501187648265
35,0.017356475300400475,0.00747663551401867,0.00080106809078766,0.008544726301735594,0.005607476635513975,0.0008010680907876821,0.004005340453938566,0.06194926568758339,0.0016021361815753866,0.009612817089452585,0.0037383177570093017
36,0.0132029339853301,0.01124694376528117,0.010268948655256715,0.008801955990220068,-0.0022004889975550056,0.0009779951100244322,-0.004400977995110011,0.05672371638141811,0.0004889975550122161,0.008557457212713926,0.010268948655256715
37,0.014355628058727588,-0.001957585644371962,0.002610114192495927,0.013376835236541606,0.00619902120717779,-0.002610114192495927,0.005546492659053848,0.011092985318107674,0.00391517128874388,0.003588907014681908,0.004567699836867866
38,0.014912280701754366,0.0061403508771930015,-0.002192982456140369,0.007894736842105243,0.002631578947368385,-0.00043859649122808265,0.0021929824561403243,0.01754385964912277,0.004824561403508754,-2.2204460492503132e-17,-4.4408920985006264e-17
39,0.0006211180124223503,0.004968944099378869,-0.003726708074534191,-0.0018633540372670955,-0.002484472049689468,0.0,0.001863354037267051,0.001863354037267051,0.0006211180124223503,-0.0031055900621118626,-0.005590062111801286
40,0.008469055374592837,0.017589576547231277,0.005211726384364823,-0.011726384364820852,0.007166123778501632,0.0,0.008469055374592837,0.06254071661237777,0.0013029315960912057,0.0013029315960912057,-0.004560260586319221
41,0.000973236009732359,0.014111922141119204,0.008272506082725051,-0.0029197080291970766,-0.012165450121654486,-0.0004866180048661795,0.013138686131386846,0.07737226277372264,0.005352798053527974,0.022871046228710435,0.012652068126520666
42,-0.0059055118110236116,0.06417322834645667,-0.008661417322834652,0.05196850393700787,-0.0019685039370078705,-0.003543307086614167,0.0007874015748031038,0.0807086614173228,0.004724409448818889,0.011417322834645648,0.07559055118110233
43,0.006993006993006978,0.025524475524475475,0.027272727272727247,0.033916083916083875,0.008041958041958019,-0.0010489510489510635,0.0006993006993006645,0.1136363636363636,0.017482517482517456,0.01083916083916081,0.015384615384615396
44,-0.0019971469329529423,0.023109843081312385,0.031954350927246744,0.07988587731811696,0.006276747503566327,0.0,0.0071326676176890254,0.12125534950071323,0.027960057061340925,-0.0014265335235378318,0.051925820256776015
45,0.008196721311475419,0.009508196721311469,0.006885245901639347,0.03245901639344264,-0.00032786885245901233,-0.0006557377049180247,-0.008852459016393421,0.12393442622950819,0.006885245901639347,0.007868852459016407,0.010819672131147585
46,0.0028409090909090385,0.05227272727272723,0.011363636363636308,0.03806818181818179,-0.001704545454545503,0.005681818181818121,0.002272727272727226,0.1982954545454545,0.005681818181818121,0.010795454545454497,0.02386363636363631
47,-0.0011363636363636465,-0.015340909090909105,0.003409090909090895,0.005113636363636353,-0.01420454545454548,-0.0005681818181818343,0.003977272727272707,0.06306818181818181,-0.005113636363636353,-0.006818181818181812,0.009659090909090918
48,0.00562130177514788,0.013609467455621239,0.012721893491124204,0.05147928994082836,0.00266272189349106,0.0017751479289940253,0.009171597633136042,0.08195266272189343,0.016568047337278034,0.004733727810650823,0.012721893491124204
49,0.006079027355623157,0.03647416413373865,-0.008814589665653428,0.03130699088145903,-0.010334346504559222,-0.00759878419452884,-0.0012158054711245646,0.08115501519756844,-0.002127659574468055,-0.013981762917933094,-0.0021276595744680105
50,-0.0018264840182648401,0.03150684931506846,0.008675799086757996,0.014155251141552494,0.010958904109589019,0.0022831050228310223,0.009132420091324178,0.1374429223744292,0.006392694063926907,0.003652968036529658,0.012328767123287654
51,0.07615894039735097,0.09735099337748343,0.03443708609271523,0.05827814569536423,-0.0026490066225165697,0.0003311258278145601,0.009933774834437048,0.0804635761589404,0.007284768211920522,0.008940397350993367,0.051655629139072845
52,0.1551724137931034,0.09784482758620687,0.11034482758620687,0.02198275862068959,0.0030172413793103205,0.0008620689655171931,0.021120689655172397,0.06034482758620685,0.004741379310344773,0.0012931034482758451,0.01120689655172411
53,0.03703703703703702,0.0251851851851852,0.04148148148148147,0.02962962962962965,-0.020740740740740747,-0.0014814814814814836,0.023703703703703716,0.02222222222222221,-0.007407407407407418,-0.0044444444444444505,0.005925925925925934
54,0.06466165413533838,0.007518796992481214,0.07819548872180453,-0.010526315789473672,-0.003007518796992459,-0.009022556390977399,0.0015037593984962739,0.021052631578947413,0.0,2.2204460492503132e-17,0.01954887218045116
55,0.0024691358024691466,-0.008641975308641924,0.014814814814814836,-0.0024691358024691024,0.0,0.0,-0.0037037037037036535,-0.004938271604938249,-0.004938271604938205,0.007407407407407441,-0.0061728395061728
56,0.006369426751592355,0.003821656050955413,0.01273885350318471,0.020382165605095537,0.002547770700636942,-0.001273885350318471,0.007643312101910826,0.007643312101910826,0.0,0.0,0.019108280254777066
57,0.008888888888888901,0.0044444444444444505,0.014814814814814836,0.011851851851851869,0.014814814814814836,0.005925925925925934,0.0014814814814814836,0.010370370370370386,0.0,0.0,0.045925925925925995
58,-0.014285714285714235,0.005357142857142905,0.016071428571428605,0.014285714285714346,-0.016071428571428514,0.0,-0.016071428571428514,-0.026785714285714236,-0.016071428571428514,0.0017857142857143238,-0.016071428571428535
59,0.02985074626865669,0.0029850746268656803,0.014925373134328401,0.005970149253731361,0.014925373134328379,0.014925373134328401,0.008955223880597019,0.020895522388059716,0.0,0.023880597014925353,0.02985074626865669
60,0.0,0.0,0.0,0.008450704225352101,0.0,-0.011267605633802802,0.0,0.011267605633802802,0.0,0.0,0.014084507042253502
61,0.0,0.008955223880596974,0.008955223880596974,0.03880597014925371,0.04179104477611939,0.0029850746268656582,0.008955223880596974,0.03283582089552235,0.0,0.011940298507462676,0.014925373134328313
62,0.07126436781609195,0.02068965517241377,0.04597701149425284,0.0482758620689655,0.0,0.0,0.0,0.002298850574712641,0.0,0.004597701149425282,0.09195402298850575
