,ns,ndev,la,lt,sexp,ld,age,exp,rexp,nuc,fix
0,0.0,0.0,0.028571428571428626,0.006493506493506551,0.06363636363636369,-0.009090909090909038,0.03376623376623382,-0.010389610389610305,0.0,0.019480519480519497,0.0
1,0.009565217391304292,0.0,0.13652173913043475,0.04086956521739125,-0.013043478260869623,0.007826086956521695,0.006956521739130373,-0.0008695652173913437,0.019999999999999928,0.016521739130434733,0.0
2,0.0,0.0007142857142857118,0.11999999999999997,0.04571428571428571,0.030714285714285694,0.00928571428571423,0.020714285714285664,-0.011428571428571477,0.03499999999999999,-0.008571428571428608,0.0
3,0.005917159763313617,0.002366863905325456,-0.009467455621301756,-0.004733727810650868,-0.029585798816567997,-0.010650887573964485,-0.010650887573964485,-0.009467455621301756,0.0,0.008284023668639052,-0.016568047337278104
4,0.0,-0.0019607843137255275,0.10098039215686269,-0.01666666666666672,-0.003921568627451033,-0.00686274509803928,0.003921568627450944,0.01862745098039209,0.008823529411764675,0.002941176470588225,-0.0019607843137255275
5,-0.0022026431718061177,0.001321585903083755,0.006167400881057339,-0.004845814977973539,0.0022026431718062066,-0.0123348017621145,-0.019383259911894223,0.013656387665198255,-0.0035242290748898064,0.0017621145374449477,2.2204460492503132e-17
6,-0.00108108108108107,0.0014414414414414267,0.023783783783783808,-0.0025225225225224968,0.0003603603603604011,0.005765765765765795,2.2204460492503132e-17,-0.00108108108108107,0.002522522522522541,0.0003603603603604011,0.0
7,0.0,0.0,0.03238866396761129,-0.00040485829959515664,0.0032388663967611196,0.007692307692307665,0.0012145748987853811,-0.00040485829959515664,0.0,0.0008097165991902244,0.0
8,-0.001379310344827589,0.0,0.006896551724137945,0.0041379310344827665,0.002758620689655178,0.0006896551724137945,-0.0006896551724137945,0.002758620689655178,0.0020689655172413833,0.008275862068965533,-0.002758620689655178
9,0.0,0.0,0.027272727272727337,0.004545454545454542,0.013636363636363669,-0.002272727272727271,0.004545454545454542,0.020454545454545503,-0.004545454545454542,0.0,0.0
10,0.0,0.0,0.06666666666666668,-0.01944444444444442,-0.005555555555555536,2.2204460492503132e-17,-0.008333333333333281,0.008333333333333349,0.022222222222222233,-0.008333333333333326,0.0
11,0.010526315789473717,0.0015037593984962515,0.039097744360902256,0.01804511278195493,0.03609022556390982,-0.004511278195488711,0.010526315789473694,0.007518796992481214,0.003007518796992503,-0.009022556390977422,-0.0015037593984962073
12,-2.2204460492503132e-17,-0.03218390804597708,0.004597701149425237,-0.006896551724137989,-0.011494252873563293,-0.02528735632183916,-0.013793103448275935,-0.04137931034482765,-0.05517241379310349,-0.018390804597701215,0.0
13,0.011764705882352944,0.0,0.07058823529411765,0.0,0.011764705882352944,0.0,0.0,0.0588235294117647,0.0,0.02352941176470589,0.0
14,0.009433962264150941,-0.0018867924528301883,0.04339622641509433,0.018867924528301883,0.016981132075471694,-0.007547169811320753,-0.06603773584905659,-0.013207547169811318,-0.047169811320754707,-0.015094339622641506,0.01132075471698113
15,0.0007575757575757569,-0.0015151515151515138,0.054545454545454494,0.017424242424242408,0.006818181818181812,0.0037878787878787845,0.007575757575757569,0.006060606060606055,0.0007575757575757569,-0.002272727272727271,0.0
16,0.0,-0.0008695652173913437,0.010434782608695592,-0.02434782608695658,0.011304347826086891,0.0008695652173912772,-0.0008695652173913437,0.025217391304347768,0.002608695652173876,0.010434782608695592,-0.001739130434782643
17,0.0,0.0021505376344086225,0.20000000000000004,0.008602150537634468,-0.017204301075268803,0.017204301075268914,0.008602150537634468,-0.017204301075268803,0.010752688172043067,0.0,0.0
18,0.0,0.03488372093023258,0.037209302325581395,-0.037209302325581374,0.04651162790697676,0.04418604651162792,-0.02558139534883721,0.0023255813953488415,0.018604651162790732,0.0,0.0
19,0.0016393442622950837,0.031147540983606593,0.06721311475409837,0.01311475409836067,0.060655737704918035,0.027868852459016425,-0.014754098360655754,-0.01311475409836067,0.02622950819672134,0.016393442622950838,0.0
20,0.0,-0.008695652173913104,0.02608695652173907,-2.2204460492503132e-17,0.034782608695652105,-0.008695652173913082,-0.00869565217391306,0.006956521739130394,-0.001739130434782643,-4.4408920985006264e-17,0.0
21,-0.013513513513513487,0.0,0.021621621621621668,0.010810810810810877,-0.00810810810810807,-0.013513513513513464,-0.024324324324324298,-0.013513513513513487,-0.06756756756756754,-0.01621621621621616,0.0
22,0.004040404040404022,0.0010101010101009945,0.06161616161616159,0.015151515151515138,0.0030303030303030056,0.026262626262626255,0.028282828282828243,0.009090909090909061,-0.001010101010101061,0.042424242424242385,0.0020202020202019664
23,-0.006425702811244926,0.0008032128514056547,0.052208835341365514,0.004819277108433795,0.002409638554216942,0.02088353413654622,-0.004016064257028096,-0.003212851405622441,-0.014457831325301162,0.012048192771084421,0.009638554216867545
