,la,nuc,exp,rexp,fix,entrophy,ns,lt,ndev,ld
0,0.22962962962962957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.032894736842105275,-0.01842105263157895,0.010526315789473717,0.025000000000000022,0.006578947368421073,-0.05921052631578948,0.0,0.013157894736842124,0.017105263157894745,0.0
2,0.053333333333333344,2.2204460492503132e-17,-0.015999999999999993,0.008888888888888901,0.0,0.01777777777777776,0.0,-0.016888888888888887,0.0,-0.001777777777777767
3,0.1309417040358745,0.0,0.0,0.011659192825112163,0.0,0.0,0.014349775784753405,-0.006278026905829548,0.0,0.0
4,0.049624060150375925,0.00751879699248117,-0.02105263157894739,-0.02105263157894739,0.0,0.0,0.0,0.027067669172932306,0.006015037593984918,0.019548872180451093
5,0.07079646017699118,0.01238938053097347,0.0,0.0,0.0,0.0,-0.030088495575221242,-0.015929203539823012,0.0,0.0
6,0.05174825174825175,0.013986013986014002,0.002797202797202791,0.0223776223776224,0.0,0.0,0.0,0.032167832167832186,0.005594405594405582,0.032167832167832186
7,0.10794979079497902,0.01673640167364012,0.002510460251045998,0.004184100418409975,0.0,0.030962343096234267,0.0,0.019246861924686165,0.0,0.0033472803347279977
8,0.07955390334572494,0.019330855018587424,0.0,0.022304832713754698,0.0,0.028252788104089245,0.008178438661710063,0.046096654275093,0.0,0.008178438661710086
9,0.10471204188481671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.08833333333333337,4.4408920985006264e-17,-0.0033333333333332993,0.01666666666666672,0.02000000000000004,0.0,0.0,0.005000000000000027,0.026666666666666707,0.046666666666666745
11,0.07777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.008333333333333326,0.029761904761904767,0.009523809523809513,0.0,0.0,-0.021428571428571463,0.0023809523809523725,0.024999999999999956,0.0,0.0
13,0.0109375,-0.025,-0.046875,0.0,0.0,-0.0625,0.0,-0.125,-0.0015625,0.0
14,0.055384615384615345,-0.09692307692307696,0.007692307692307665,0.007692307692307665,0.0,0.0,0.0,0.0,0.0,0.043076923076923054
15,0.024999999999999977,0.0,0.01499999999999999,0.0,0.0,0.0,0.0,0.019999999999999973,0.0,0.0
16,0.10816326530612237,0.014285714285714212,-0.0020408163265306146,-0.002040816326530681,0.006122448979591822,-0.02244897959183676,-0.010204081632653073,0.055102040816326456,0.014285714285714235,-2.2204460492503132e-17
17,0.04137931034482763,0.0,0.0,0.0,0.0,0.0775862068965518,0.0,0.06896551724137936,0.0034482758620689945,0.04482758620689657
18,0.0537634408602151,0.010752688172043067,0.0,-0.008602150537634402,0.0,0.0,0.0,0.02795698924731187,0.0,0.0
19,0.029629629629629606,0.0,0.003703703703703665,0.0,0.0,0.0,0.0,-0.0018518518518518712,0.0,0.0
20,0.162406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.006593406593406614,0.015384615384615375,-0.019780219780219776,-0.010989010989010973,0.0,0.004395604395604391,0.0,0.017582417582417565,0.0,-0.02857142857142858
22,0.010810810810810789,-0.010810810810810834,0.00810810810810807,-2.2204460492503132e-17,0.0,0.0,0.0,-0.016216216216216228,0.0,0.029729729729729714
23,0.10943396226415092,0.008301886792452829,0.0,0.0015094339622641507,0.0,0.01584905660377358,0.0,0.018867924528301883,0.0,0.006037735849056603
24,0.05639534883720929,0.027906976744186095,0.05174418604651163,0.0,0.0,0.0,0.0,0.0,0.0,0.10116279069767442
25,0.2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.03952569169960476,0.0,-0.029249011857707473,0.0,0.0,0.004743083003952586,0.0,0.002371541501976315,0.004743083003952586,0.0
27,0.14949494949494951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.021232876712328763,0.010273972602739722,0.039726027397260257,0.0,-0.004794520547945202,0.11575342465753424,0.0,0.017123287671232855,0.0013698630136986356,-0.0068493150684931555
29,0.10816326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.003061224489795911,0.0,0.0
30,0.15025380710659894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.1258741258741259,-0.005594405594405561,0.007925407925407968,0.0,0.0,0.06153846153846156,0.0,0.004662004662004682,0.0,-0.016317016317016275
32,0.23909774436090228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.1967667436489608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.22995594713656392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.18430493273542603,0.0,0.01704035874439467,-0.006278026905829593,0.0,0.0,0.0,0.045291479820627825,0.022869955156950717,0.0017937219730941756
36,0.13555992141453835,-0.0011787819253437748,0.055009823182711234,0.011001964636542261,0.0003929273084479545,0.0,0.0,-0.012573673870333969,0.0,0.0
37,0.18942917547568713,0.0,0.0,0.0,0.0,0.0,0.0,0.006765327695560308,0.07695560253699792,0.0
