,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
0,0.0017241379310344973,0.021839080459770132,-0.014942528735632187,-0.012068965517241381,-0.008045977011494254,-0.013218390804597701,-0.007471264367816088,-0.003448275862068961,-0.0005747126436781546
1,0.007536231884057942,0.017971014492753557,-0.00579710144927541,0.025507246376811545,0.02898550724637674,0.03536231884057965,0.023768115942028923,0.010434782608695636,0.0
2,0.001918465227817734,0.008633093525179847,-0.005755395683453268,0.023980815347721784,0.0004796163069543891,0.037410071942446034,-0.014868105515587527,0.01726618705035967,0.0
3,0.02427440633245387,-0.0047493403693930954,-0.0031662269129287155,0.030079155672823266,-0.0005277044854880897,0.007915567282321923,0.024802110817942,0.01794195250659634,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002909090909090928
5,0.00989399293286215,-0.000706713780918733,0.0,0.00918727915194344,0.004240282685512286,0.007773851590105951,0.0014134275618374215,0.06855123674911656,0.0035335689045935758
6,-0.007371007371007421,0.01228501228501222,-0.008353808353808412,0.02555282555282551,0.0029484029484029063,0.011302211302211252,0.027027027027026983,-0.005896805896805945,0.0
7,-0.0009302325581395543,0.005116279069767438,-0.00046511627906975495,0.06790697674418604,0.012558139534883717,0.023720930232558148,0.013953488372093027,0.04744186046511627,0.0
8,-0.028461538461538406,-0.011538461538461508,0.006153846153846199,0.02000000000000004,-0.04769230769230768,4.4408920985006264e-17,0.025384615384615415,0.07307692307692308,0.0
9,0.0011494252873563205,0.0011494252873563205,0.0,-0.002298850574712663,0.0,0.0,0.0,0.0034482758620689503,0.013793103448275845
10,-0.01106719367588932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015810276679841917
11,-0.009243697478991609,0.009243697478991586,-0.005042016806722671,0.011764705882352922,0.00588235294117645,0.0025210084033612913,-0.009243697478991609,0.07731092436974789,0.0
12,0.018090452261306567,0.0060301507537688925,-0.011055276381909484,-0.0010050251256280784,4.4408920985006264e-17,-0.0050251256281406585,0.0020100502512563124,0.026130653266331728,0.008040201005025161
13,0.03579766536964977,-0.003891050583657618,-0.0054474708171206475,0.002334630350194522,0.005447470817120603,0.022568093385213994,0.02334630350194551,0.005447470817120581,0.0
14,0.003797468354430333,0.011392405063291111,0.0012658227848101112,0.008860759493670867,0.0025316455696202,0.008860759493670822,0.012658227848101222,0.017721518987341735,0.005063291139240489
15,0.005309734513274345,0.02831858407079648,0.005309734513274345,0.017699115044247794,-0.012389380530973448,-0.003539823008849563,-0.003539823008849563,0.044247787610619496,0.0
16,-0.001242236024844723,-0.01739130434782603,0.0,0.014906832298136673,-0.001242236024844723,0.007453416149068337,0.014906832298136673,0.02732919254658388,0.0
17,0.0024390243902439046,-0.00731707317073167,-0.006097560975609739,-0.0036585365853658127,0.0012195121951219523,0.01585365853658538,0.003658536585365901,0.03658536585365857,0.0
18,-0.0014705882352941124,-0.00441176470588236,-0.0014705882352941124,-0.007352941176470585,0.0,0.008823529411764675,-0.00882352941176472,0.01470588235294117,-0.002941176470588247
19,-0.007272727272727297,-0.014545454545454573,-0.009090909090909127,-0.0036363636363636598,-0.0018181818181818299,0.010909090909090868,-0.009090909090909127,0.023636363636363587,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,-0.05135135135135134,-0.016216216216216196,-0.021621621621621612,-0.005405405405405394,-0.02432432432432432,-0.016216216216216196,0.0,-0.010810810810810789
22,0.0018691588785046953,-0.0065420560747663226,0.04859813084112152,0.0074766355140187144,0.04112149532710283,0.0037383177570093906,0.004672897196261716,0.03457943925233649,0.0
23,0.002264150943396226,-0.009811320754716978,-0.0037735849056603765,0.021132075471698108,0.01735849056603773,-0.0030188679245283013,-0.01132075471698113,0.0520754716981132,0.0
24,0.08477366255144037,0.041975308641975365,-0.013168724279835353,0.006584362139917754,0.04279835390946505,0.009876543209876609,0.037860082304526796,0.01728395061728396,0.0
25,-0.011059907834101402,-0.05714285714285716,-0.0073732718894008896,0.0129032258064516,-0.01843317972350229,0.004608294930875579,0.05253456221198157,0.0046082949308756,0.0
26,0.0321428571428571,0.0017857142857142794,0.028571428571428536,-0.007142857142857184,0.02857142857142856,-0.014285714285714301,-0.003571428571428581,0.03928571428571426,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137923
28,0.0,0.0,0.0,-0.07619047619047621,0.0,0.0,-0.05714285714285716,0.019047619047619025,0.0
29,0.03673469387755106,0.008163265306122458,0.028571428571428602,0.012244897959183687,0.024489795918367373,0.032653061224489834,0.016326530612244917,0.0,0.032653061224489834
30,0.02089552238805974,-0.0029850746268656582,0.008955223880597041,0.0,0.0029850746268657246,0.0,0.0,0.014925373134328401,0.029850746268656757
31,0.05161290322580643,0.014193548387096766,-0.0012903225806451645,-0.003870967741935494,0.009032258064516152,0.005161290322580658,0.0064516129032258,0.02193548387096771,0.06064516129032256
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298701298701288,0.07012987012987015
33,0.008602150537634402,0.058064516129032316,0.0064516129032258,0.004301075268817201,0.0021505376344086004,0.004301075268817201,-0.008602150537634402,0.07096774193548391,0.09462365591397853
