,ld,lt,rexp,fix,entrophy,age
0,0.061951219512195066,0.02219512195121944,0.020487804878048688,-0.0014634146341463428,0.030975609756097477,-0.014146341463414647
1,0.048658318425760315,0.15581395348837213,0.03971377459749557,6.661338147750939e-17,0.08586762075134172,0.0028622540250447413
2,0.1386763185108583,-0.0035160289555325797,-0.0013443640124095157,0.0111685625646329,0.06773526370217164,-0.0008273009307135481
3,0.0964455844631733,0.055331623305239996,0.0016123122022718484,-0.0024917552216929596,0.0109930377427629,0.0007328691828508482
4,0.0880627839735646,0.062370921106980524,-0.004378356051218568,0.0001652209830647955,0.028913672036348557,0.008426270136307257
5,0.03240963855421684,0.05710843373493972,0.00975903614457827,0.0008433734939758741,0.03903614457831321,0.009879518072289106
6,0.09347826086956527,0.028733459357277936,0.0011342155009452348,0.0005671077504726174,0.07986767485822313,0.0039697542533081885
7,0.01609395389299695,0.11587646802957804,0.009047411918225312,-0.002609830361026533,0.13257938234014788,0.00017398869073510516
8,0.047734806629834224,0.12876611418047879,0.008471454880294615,-0.0003683241252302238,0.10998158379373849,0.030497237569060733
9,0.0451181102362205,0.14393700787401578,0.030078740157480355,0.0036220472440945174,0.09322834645669294,0.013543307086614198
10,0.0047075606276747225,0.08573466476462195,-0.005563480741797466,0.0,0.1064194008559201,0.003994293865905818
11,0.0019191226867717904,0.24551062371487326,0.002741603838245421,0.002193283070596319,0.09554489376285129,0.000548320767649102
12,0.19184519695922594,0.21741534208707672,0.020179682100898398,0.09661368348306845,0.15411195577055975,0.18576364892881825
13,-0.004494382022471921,0.22779420461265523,0.022235363690124178,0.011354228267297484,0.07983441750443523,0.0022471910112359383
14,0.037456184276414596,0.03655483224837255,0.052679018527791666,0.001001502253380071,0.02914371557336002,0.005307961942914341
15,0.01214165261382798,0.028836424957841465,0.03102866779089375,0.009780775716694756,0.09713322091062393,0.010623946037099463
16,0.1171171171171171,0.24594594594594593,0.008648648648648649,0.003783783783783745,0.07729729729729726,0.04270270270270269
17,0.13613650213284587,0.24192565508836078,0.0048750761730652625,-0.00767824497257763,0.08677635588056068,0.005971968312004949
18,0.10958482829318303,0.2350589441312148,0.003792926704254329,0.0026652998462328046,0.010148641722193829,0.003075345976422428
19,0.1559679037111334,0.1608826479438315,0.01845536609829492,0.1050150451354062,0.15857572718154467,0.14543630892678036
20,0.004293785310734433,0.18361581920903955,0.01943502824858754,-0.002485875706214702,0.020677966101694877,-0.001016949152542379
21,0.08453214513049008,0.2407383831954169,0.004328453214513028,0.0016549968173137364,0.2026734563971992,0.011330362826225283
22,0.08055130168453295,0.25880551301684535,0.011332312404287937,0.09249617151607967,0.20260336906584997,0.16983154670750383
23,0.06976264189886483,0.27512899896800824,0.01754385964912284,0.012177502579979405,0.24066047471620228,0.18059855521155835
24,0.006360424028268597,0.29611307420494704,0.21501766784452297,0.0,0.20106007067137815,0.01201413427561846
25,0.00844875346260392,0.2771468144044322,-0.00041551246537390173,0.00027700831024934924,0.13074792243767316,0.0026315789473684735
26,0.0038970076548364707,0.060960334029227556,0.07292971468336815,-0.0005567153792623625,0.08434237995824631,0.006263048016701434
27,0.027412814274128096,0.08888888888888886,0.06293592862935926,0.017356042173560394,0.05531224655312243,-0.0064882400648824225
28,0.19674532139951179,0.21301871440195277,0.21041497152156224,0.07469487388120422,0.16745321399511798,0.0032546786004881813
29,0.11265060240963853,0.0706325301204819,0.013704819277108404,-0.003915662650602392,0.11626506024096386,0.14367469879518072
30,0.21175637393767702,0.23881019830028327,0.23016997167138808,0.07875354107648724,0.17492917847025496,0.004815864022662897
31,-0.016802507836990575,0.0654545454545455,0.012664576802507854,0.0031347962382445526,0.08626959247648906,0.007021943573667744
32,0.00921603830041895,0.3098743267504489,0.003470975463794179,-0.0008378216636744096,0.06391382405745065,0.007660083782166427
33,0.21877444589308997,0.003520208604954367,0.23624511082138203,0.08448500651890482,0.08761408083441982,0.00039113428943937656
34,0.2217642209398186,0.2441879637262984,0.23413025556471556,0.05605935696619948,0.18153338829348717,0.1747732893652102
35,0.2241554054054054,0.23547297297297298,0.0462837837837838,0.0,0.17246621621621622,0.18277027027027026
36,0.11424100156494525,0.18497652582159627,0.005477308294209715,0.0061032863849765475,0.20422535211267606,0.02410015649452275
37,0.22453900709219857,0.24127659574468083,0.008510638297872353,0.06638297872340426,0.17886524822695032,0.1631205673758865
38,0.21955656623081293,0.24400227401932914,0.010346787947697545,0.07879476975554292,0.17589539511085844,0.18271745309835133
39,0.22105263157894744,0.24374572795625432,0.015584415584415635,0.0768284347231716,0.17197539302802464,0.18140806561859196
40,0.21619156214367155,0.23215507411630557,0.013454960091220025,0.06773090079817556,0.17194982896237168,0.0011402508551880963
41,0.014492753623188425,0.027122153209109757,0.03416149068322982,0.002484472049689446,0.07784679089026916,0.0010351966873705988
42,0.0006872852233676952,0.04175257731958763,-0.0006872852233676952,0.0037800687285223233,0.03247422680412371,0.013745704467353969
43,0.1894009216589862,0.2133640552995392,0.006797235023041503,0.0,0.16843317972350233,0.17788018433179728
44,0.009195402298850542,0.012946158499697514,-0.0006049606775559546,0.00362976406533575,0.22565033272837262,0.003145795523290973
45,0.012358133669609117,0.03253467843631783,6.661338147750939e-17,-0.0005044136191676874,0.035308953341740265,-0.0030264817150062796
46,0.1983584131326949,0.21696306429548556,0.00683994528043772,0.059097127222982195,0.14582763337893295,-0.0010943912448700744
47,0.03392171910974675,0.019186492709132752,0.04451266308518802,-0.006139677666922472,0.023023791250959325,0.003223330775134281
48,0.029560810810810835,0.0935810810810811,0.025506756756756753,-0.0069256756756756795,0.026013513513513508,0.01638513513513511
49,0.026094003241491092,0.06482982171799026,-0.0009724473257698652,-0.011345218800648316,0.03419773095623986,0.014910858995137732
50,0.21927194860813698,0.1844396859386152,0.010135617416131271,0.05367594575303351,0.1516059957173447,0.0017130620985010391
51,0.03047058823529416,0.018000000000000016,-0.0019999999999999575,0.044117647058823574,0.12929411764705886,0.01541176470588237
52,0.013832487309644637,0.03680203045685275,0.010152284263959376,-0.0019035532994924331,0.029822335025380675,0.009644670050761372
53,0.01221122112211217,0.003795379537953747,0.015676567656765637,-0.006765676567656809,0.030363036303630308,0.01782178217821777
54,-0.0006773920406435652,0.17392040643522436,0.009822184589331017,-0.001354784081287108,0.026756985605419104,0.01981371718882301
55,0.020604703247480427,0.021052631578947413,0.006718924972004481,0.060022396416573365,0.043896976483762604,0.03538633818589028
56,0.016852540272614625,0.04014869888475838,-0.005947955390334525,-0.003965303593556358,0.018587360594795578,0.012391573729863724
57,0.012132701421800918,0.05725118483412319,0.011563981042653992,0.010236966824644544,0.17345971563981039,0.014407582938388574
58,0.01862269641125125,0.01435499515033951,0.009699321047526754,0.0803103782735209,0.0005819592628516501,0.005237633365664474
59,-0.004269662921348338,-0.006966292134831487,-0.008089887640449466,0.0015730337078651458,0.0015730337078651234,-0.01101123595505622
60,0.013052208835341372,0.03995983935742975,0.0034136546184739157,-0.000803212851405588,0.17690763052208838,0.005823293172690769
61,0.003571428571428581,0.049801587301587326,0.010714285714285787,-0.006547619047619024,0.16170634920634924,0.009523809523809556
62,0.014455782312925125,0.19081632653061223,-0.0010204081632653405,-0.0006802721088435826,0.022619047619047584,-0.001530612244898011
63,0.0,0.000164473684210531,0.0,0.0,0.0,0.0
64,0.1719681908548708,0.09840954274353879,0.01153081510934395,-0.00019880715705762332,0.0186878727634195,0.007157057654075571
65,0.012371134020618558,0.10552952202436736,0.008434864104967165,-0.0013120899718837898,0.0438612933458294,0.002436738519212711
66,0.09635467980295571,0.1152709359605912,0.0376354679802956,0.07862068965517248,0.1519211822660099,0.022068965517241423
67,0.0788598574821853,0.20356294536817102,0.0327790973871734,0.004750593824228044,0.14038004750593822,0.03230403800475059
68,0.015942028985507294,0.026086956521739157,0.023913043478260888,0.004347826086956541,0.03804347826086958,-0.006159420289855033
69,0.13188720173535792,0.043817787418655094,0.006941431670282006,0.028633405639913255,0.04511930585683297,0.0026030368763557466
70,-0.00255754475703327,0.011253196930946285,-0.010230179028133057,-0.006138107416879812,0.02046035805626596,-0.004603580562659837
