,la,nuc,exp,rexp,entrophy,ns,lt,ndev,age,ld
0,0.10825688073394493,0.0,0.0,0.0,0.0,0.0,0.019266055045871488,0.0,0.0,0.0
1,0.021359223300970887,0.0,0.0045307443365696365,0.0,0.0,0.0,0.0,0.0,0.007766990291262177,0.029773462783171546
2,0.0683274021352313,0.007829181494661896,-0.002135231316725972,0.008540925266903887,0.007117437722419906,0.0,0.006405693950177915,0.0,0.002135231316725972,-0.02206405693950182
3,0.10313075506445672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.06181818181818175,0.044545454545454485,0.0,-0.004545454545454586,-4.4408920985006264e-17,0.005454545454545379,0.023636363636363587,0.0,-0.0027272727272727782,0.00045454545454544083
5,0.02648083623693378,0.0006968641114982077,0.0,0.018118466898954667,0.0,-0.01463414634146345,-0.02857142857142858,0.0,0.0,0.0
6,0.018452380952380953,0.0071428571428571175,0.01785714285714284,-0.0023809523809523946,0.0,0.011904761904761885,-0.0005952380952380931,0.0,0.0,0.020238095238095232
7,0.13505747126436787,0.024137931034482786,0.017816091954023006,0.009195402298850608,0.03218390804597706,0.009195402298850608,0.0229885057471265,0.010919540229885083,0.015517241379310365,0.009195402298850608
8,0.057303370786516816,0.0022471910112359162,0.012921348314606696,0.003932584269662876,0.003932584269662876,0.0022471910112359162,0.0067415730337077925,0.0,0.0,0.061235955056179715
9,0.07802197802197804,0.028021978021978033,0.02197802197802199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0605475040257649,0.012560386473429986,0.015136876006441247,0.013848631239935582,0.004830917874396157,0.0009661835748792314,-0.008051529790660216,0.0,0.011594202898550754,0.0035426731078905148
11,0.09539007092198581,0.013829787234042535,0.01702127659574466,-0.0010638297872340274,-0.0017730496453900457,0.0,-0.005319148936170226,0.001418439716312081,0.03546099290780143,0.08368794326241133
12,0.15465587044534407,0.0,-0.007287449392712597,0.0,0.0,0.0,-0.0016194331983806042,0.0,0.0,0.0
13,0.10114942528735629,0.059770114942528686,-0.0011494252873563537,0.0,0.0,0.0,0.027586206896551713,-0.01379310344827589,0.006896551724137901,0.0
14,0.08025477707006368,0.0,0.021656050955414008,0.0,0.0,0.0,0.0,0.0,-0.002547770700636942,0.0
15,0.0442105263157895,0.018947368421052647,0.024210526315789505,0.004210526315789487,0.013684210526315832,0.0,0.02947368421052634,0.0,0.024210526315789526,-0.009473684210526256
16,0.010624999999999973,-0.012500000000000044,0.01624999999999994,0.009999999999999986,0.0,0.0,-0.009375000000000067,-0.010000000000000054,0.006874999999999942,0.038749999999999965
17,0.017777777777777802,0.02888888888888892,0.03111111111111111,0.016666666666666698,0.047222222222222256,0.0,0.009444444444444455,0.0,-0.0016666666666666607,0.012222222222222245
18,0.0811715481171548,0.0,-2.2204460492503132e-17,-0.05523012552301258,0.016736401673640166,0.0,-0.007531380753138106,0.0,0.0008368200836819772,-0.02092050209205023
19,0.07853403141361255,0.0,0.030366492146596813,-0.0020942408376963817,0.0,0.0,0.0115183246073298,0.0,0.0,0.029319371727748678
20,0.049696969696969684,0.0,0.050909090909090904,0.007272727272727275,0.021818181818181803,0.0,0.07878787878787878,0.02424242424242422,-0.019393939393939408,0.033939393939393915
21,0.10209790209790207,0.027972027972027958,0.06153846153846154,0.0,0.0,0.0,0.06433566433566432,0.0,0.0,0.025174825174825166
22,-0.019444444444444466,0.0,0.04907407407407407,-0.0009259259259259301,-0.019444444444444486,0.0,0.04444444444444444,-0.00462962962962965,-0.018518518518518535,-0.009259259259259255
23,0.02823529411764707,0.0,0.05294117647058829,0.02588235294117649,0.0,0.0,0.03294117647058823,0.0,0.0,0.0
24,0.025531914893617013,-0.004255319148936199,0.13617021276595742,-0.004255319148936221,0.0,0.0,0.025531914893616968,0.0,0.0,0.0
25,0.04308681672025725,0.000643086816720273,0.016077170418006447,0.0019292604501607968,0.0,0.0,0.03086816720257235,0.014790996784565923,0.007073954983922848,0.032154340836012874
26,0.015342465753424617,0.01589041095890409,0.170958904109589,0.0,-0.0010958904109589218,0.0,0.0624657534246575,0.0,0.010958904109588996,0.0
27,0.040414507772020734,0.006217616580310903,0.015544041450777212,0.0,0.0,0.0,0.02694300518134718,0.0,0.0,0.0
28,0.0,0.017808219178082153,0.046575342465753386,0.0,0.0,0.0,0.0,0.0,0.013698630136986268,0.0
29,0.09268292682926826,0.004878048780487765,-0.024390243902439046,0.004878048780487809,0.024390243902439046,0.06341463414634141,-0.014634146341463428,0.0,0.034146341463414595,-0.014634146341463428
30,0.08909090909090911,0.007272727272727297,0.10545454545454551,0.04727272727272731,0.0,0.0,0.0036363636363636598,0.0,0.0,0.009090909090909127
31,0.0444444444444444,0.007407407407407351,0.04444444444444442,0.0,0.06370370370370362,0.0,-4.4408920985006264e-17,0.0,0.0,0.04740740740740736
32,0.0,0.0,0.050980392156862675,0.0,0.00784313725490191,0.0,0.0,-2.2204460492503132e-17,0.0,-4.4408920985006264e-17
33,0.049523809523809546,-0.001904761904761898,0.13142857142857145,0.02095238095238099,0.0,0.0,0.0019047619047619425,0.04380952380952383,0.0,0.0
34,0.0692307692307692,0.12692307692307686,0.0,0.0,0.0,0.0,0.06153846153846152,0.019230769230769208,0.0038461538461538104,0.0
35,0.04864864864864862,0.021621621621621602,0.06666666666666661,-0.003603603603603611,-0.016216216216216252,0.0,0.009009009009008983,0.0,0.007207207207207178,0.0
36,0.02127659574468086,0.0,0.07234042553191489,0.0,0.0,0.0,0.019858156028368823,0.0,0.0,0.025531914893617037
37,0.04814814814814823,0.0,0.07407407407407411,0.024074074074074116,0.0037037037037037424,0.0,0.0,0.0,0.12222222222222227,-0.007407407407407374
38,0.12881355932203384,0.0,0.054237288135593184,0.0,0.0,0.0,0.0,0.0,0.0,0.010169491525423702
39,0.01212121212121211,0.0030303030303030277,0.06666666666666665,0.0,0.0,0.0,-0.0030303030303030277,0.0,-0.033333333333333326,-0.10000000000000002
40,0.0,-0.007792207792207795,0.18701298701298708,0.0,0.0,0.0,0.012987012987012991,0.0,0.0025974025974025983,0.07792207792207795
41,0.0757281553398059,-0.0058252427184465995,0.04271844660194184,0.0,0.0,0.0,-0.003883495145631066,0.0,0.0,0.0
42,0.01834862385321099,-0.0036697247706422463,0.0,0.0,0.0,0.04220183486238529,0.0,-0.056880733944954166,0.0,0.0
43,0.040322580645161324,0.009677419354838701,0.07258064516129037,0.0,0.012903225806451623,0.0,0.0,0.0,0.0,0.04677419354838717
44,0.025454545454545487,0.0,0.043636363636363695,-0.005454545454545401,0.0,0.0,0.0,0.0,0.0,0.01818181818181821
45,0.07317073170731707,0.0,0.0926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.062365591397849515,0.0,0.0,0.047311827956989315,0.0,0.06881720430107532,0.0,0.146236559139785,0.0,-0.0010752688172043002
47,0.10886075949367084,-0.014345991561181482,0.06160337552742614,0.006751054852320637,0.04641350210970463,0.0,0.029535864978902947,-0.006751054852320704,0.0008438818565400519,0.0
48,0.060439560439560426,0.0,0.0,0.0,0.18791208791208788,0.0,0.03956043956043955,0.0,0.03736263736263732,0.0
49,0.21988950276243094,0.0,0.0,0.0,0.0,0.0,0.014364640883977885,0.0,0.0,0.0
50,0.14183266932270916,0.018326693227091618,-0.0015936254980079667,0.0,0.0,0.0,0.0,0.038247011952191226,0.0,0.0
51,0.06798866855524081,0.011898016997167148,0.009631728045325794,0.006232294617563761,0.0,0.005665722379603411,-0.0022662889518413553,0.025495750708215283,0.0,0.0
52,0.13780918727915195,0.010600706713780928,0.020494699646643143,0.042402826855123685,0.04028268551236751,0.0,0.015547703180212036,0.06572438162544172,0.07491166077738518,0.03816254416961131
53,0.11096774193548384,-0.009032258064516152,0.04387096774193551,0.0,0.019354838709677403,0.0,0.050322580645161284,0.0,0.0,0.0
54,0.12080536912751674,-0.018791946308724872,-0.005369127516778515,0.0026845637583892577,0.0026845637583892356,-0.021476510067114173,0.03892617449664424,0.016107382550335548,-0.0013422818791946288,0.014765100671140919
55,-0.014617940199335554,0.0,0.07774086378737545,0.0,0.03388704318936882,0.0,0.0,0.0,0.0,0.0
56,0.044057971014492735,-0.005797101449275366,0.01623188405797098,0.006956521739130417,-0.02608695652173918,0.0,0.0,0.03652173913043479,0.0,0.016811594202898527
57,-0.023492063492063432,0.0114285714285715,0.009523809523809601,-0.0019047619047618757,0.0,0.0,-0.009523809523809445,0.0,0.012698412698412742,-0.026031746031745982
58,0.017956656346749235,-0.010526315789473694,0.007430340557275516,0.0,0.005572755417956654,0.09969040247678018,-0.006811145510835903,0.021052631578947368,0.04272445820433437,0.048297213622291044
59,-0.012598425196850371,0.0,-0.004724409448818889,0.0,0.0,0.0,-0.019685039370078726,0.0,0.0,0.0
60,0.06733668341708536,-0.021105527638191002,0.028140703517587885,0.008040201005025071,-0.0010050251256281673,0.017085427135678333,0.014070351758793943,0.0231155778894472,-0.0030150753768844797,0.0
61,0.10785340314136123,0.0,0.0,0.0,0.0,0.0,0.051308900523560186,0.0,0.0,0.0
62,0.0037037037037036757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004938271604938249,0.0
63,0.010256410256410265,0.03589743589743588,0.0,0.0,0.0,0.0,0.0,0.0,0.0051282051282051325,0.0
64,0.0011834319526626614,0.07337278106508868,0.0,0.0,0.0390532544378698,0.0,0.0,0.04615384615384612,0.0,0.0
65,-0.02456140350877196,0.002339181286549685,-0.029239766081871354,0.0,0.014035087719298223,0.0,0.0,0.0,0.0,0.0
66,-0.018300653594771198,0.0065359477124183885,0.0,0.0,-0.020915032679738488,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0925373134328358,0.0,0.0,0.04179104477611939,0.0,0.0
68,-2.2204460492503132e-17,0.03552631578947365,0.0,0.047368421052631546,0.10263157894736838,0.0,0.01578947368421051,0.05657894736842104,0.0,0.017105263157894714
69,0.0,0.0,-0.010650887573964462,-0.023668639053254403,-0.030769230769230726,0.0,-0.015384615384615375,0.003550295857988206,-0.031952662721893434,0.01183431952662728
70,0.050819672131147554,0.0,0.0,0.031147540983606593,0.0,0.0,0.0,0.0,0.0,0.0
