,entrophy,rexp,age,fix
0,0.2746987951807228,0.0,0.0,0.0
1,0.3218045112781954,0.007518796992481191,0.004511278195488688,0.009022556390977422
2,0.27222222222222225,-0.019999999999999997,-0.015555555555555567,0.011111111111111094
3,0.2408427876823339,0.018800648298217194,0.0038897893030794385,0.04667747163695304
4,0.13965183752417792,0.016247582205028956,-0.005415860735009703,0.0069632495164409615
5,0.1808367071524966,0.013765182186234837,0.034008097165991916,0.13792172739541164
6,0.24686567164179102,0.10089552238805966,0.13910447761194022,0.15462686567164172
7,0.22929936305732487,0.03142250530785562,0.018259023354564752,0.000849256900212314
8,0.26199460916442047,0.014016172506738544,0.08571428571428572,0.1169811320754717
9,0.16857142857142854,0.016571428571428525,0.06628571428571424,0.10114285714285712
10,0.16342412451361868,0.00038910505836573515,-0.0027237354085603016,0.013229571984435817
11,0.11706758304696449,0.022451317296678132,0.00572737686139746,0.014662084765177542
12,0.1118971061093248,0.06473740621650592,0.00021436227224012062,0.007288317256162946
13,0.07999999999999993,0.04941176470588229,0.002941176470588225,0.013823529411764656
14,0.14687500000000003,-0.021874999999999978,-0.002499999999999969,0.0025000000000000356
15,0.13118881118881126,0.002517482517482561,0.009230769230769242,0.0956643356643357
16,0.26411149825783975,0.041114982578397276,0.047154471544715505,0.10987224157955869
17,0.22326111744583804,0.008209806157354583,0.1338654503990878,0.1064994298745724
18,0.22981186685962376,0.0005788712011576935,0.007814761215629495,0.0037626628075252853
19,0.21284916201117315,-0.01089385474860336,0.02486033519553075,0.08826815642458101
20,0.1537206931702345,0.017533129459734998,0.004281345565749328,0.009989806320081595
21,0.15873015873015867,0.13888888888888884,0.0029761904761904656,0.011507936507936467
22,0.02908324552160173,0.07334035827186511,0.0023182297154900056,0.004214963119072701
23,0.1741219963031423,-0.0016635859519408714,0.08243992606284653,0.004436229205175568
24,0.07250341997264016,0.033926128590971216,0.005471956224350172,0.08700410396716825
25,0.1171492204899777,0.004231625835189279,0.0033407572383073346,0.0026726057906458324
26,0.126551724137931,0.002068965517241339,0.047758620689655105,0.005344827586206824
27,0.13436734693877556,0.004571428571428626,-0.005714285714285672,-0.0013061224489795188
28,0.12497868712702478,0.011594202898550754,-0.0013640238704176965,0.0006820119352088705
29,0.1497691597414589,0.03231763619575252,0.008125577100646297,0.01126500461680513
30,0.2051948051948052,0.0035964035964036302,-0.007592407592407579,0.003396603396603437
31,0.09073825503355701,0.06657718120805363,0.0069798657718120214,-0.009664429530201413
32,0.10013351134846464,0.03978638184245664,4.4408920985006264e-17,-0.0010680907877169466
33,0.08387096774193545,0.05615292712066906,0.003584229390680993,-0.0019115890083632125
34,0.09044038668098822,0.044253490870032275,0.008163265306122502,0.0
35,0.1351007423117709,0.008271474019087965,0.002969247083775173,0.0
36,0.08071625344352613,0.006336088154269936,0.0027548209366390574,0.011845730027548162
37,0.13272251308900523,0.0036649214659685734,0.008638743455497377,0.0036649214659685734
38,0.10325581395348837,0.0506976744186046,0.010697674418604652,0.001395348837209287
39,0.04960317460317465,0.05714285714285718,-0.008928571428571397,0.00277777777777779
40,0.05661375661375656,0.026631393298059903,-0.003350970017636734,-0.004761904761904789
41,0.08071005917159764,0.04023668639053255,0.004023668639053302,2.2204460492503132e-17
42,0.0738552437223042,0.04135893648449036,-0.0014771048744461445,-0.0002954209748892378
43,-0.0019386106623586086,-0.017770597738287507,-0.00807754442649431,-0.002261712439418373
44,0.006909090909090953,-0.02763636363636359,-0.01309090909090902,-0.01854545454545453
45,0.038961038961038905,-0.0006493506493507218,0.0032467532467531867,-0.010389610389610459
46,0.0869291338582677,0.0258267716535433,0.01763779527559055,0.007244094488188968
47,0.006951026856240184,-0.0012638230647709081,0.0006319115323855096,-0.0009478672985781644
48,0.007554671968190862,-0.020675944333996044,-0.003976143141153088,0.0003976143141152688
49,0.022444889779559142,-0.021643286573146202,-0.005611222444889696,-0.01002004008016022
50,0.03685152057245085,-0.006440071556350601,-0.036493738819320165,-0.013237924865831818
51,0.009586056644880192,-0.03529411764705883,-0.040958605664488015,-0.00305010893246187
52,0.074487895716946,0.05996275605214152,0.04692737430167597,0.011918063314711347
53,0.3196116504854369,0.00038834951456310216,0.021359223300970908,0.007378640776699053
54,0.1309973045822102,0.11859838274932614,0.004851752021563338,-0.007008086253369283
