,lt,age,nd,fix,ndev,ld,entrophy,la,nuc,rexp,ns
0,-0.0020920502092050207,0.003974895397489542,0.029916317991631792,0.0029288702928870203,0.0,0.0018828451882844988,-0.0023012552301254984,0.0008368200836819994,0.030125523012552315,-0.0004184100418409997,0.0
1,-0.010607356715141148,0.0013686911890504528,0.005303678357570596,0.0001710863986313038,-0.002566295979469624,-0.0006843455945252152,0.003934987168520099,0.0001710863986313038,0.041060735671514095,0.01231822070145423,0.0
2,-0.002580645161290329,0.004423963133640551,0.00018433179723502667,0.00608294930875577,0.0023963133640553026,0.0007373271889401067,0.0011059907834101378,-0.0011059907834101601,0.0018433179723502447,0.032073732718894,0.0
3,0.02652468538238144,2.2204460492503132e-17,0.001355275895450192,0.002323330106485977,-0.014908034849951558,0.0003872216844143628,-0.002516940948693103,-0.001936108422071614,0.00813165537270093,0.007163601161665078,0.0
4,0.03402489626556018,0.0014937759336099532,0.011618257261410836,-0.009460580912863037,-0.012116182572614065,-0.0023236514522821496,0.006970954356846493,0.0018257261410788317,0.015269709543568521,0.024564315352697118,0.0
5,0.0112403100775194,0.00400516795865633,0.01033591731266148,-0.0018087855297157728,0.009948320413436695,0.0024547803617571027,0.004134366925064592,0.0024547803617571027,-0.008268733850129207,0.021447028423772597,0.0
6,-0.0019221967963386822,0.0021967963386727686,0.008970251716247147,-0.008329519450800914,-0.004393592677345537,0.002471395881006866,-0.0040274599542333926,0.001189931350114426,-0.0021052631578947433,0.01043478260869567,-9.153318077803618e-05
7,-0.011867088607594934,0.00015822784810122227,-0.0030063291139240888,0.004113924050632889,-0.0020569620253164445,-0.0005537974683544666,-0.002927215189873422,-0.0002373417721519333,-0.004746835443038,-0.011629746835443044,0.00015822784810124447
8,0.01642266072565246,0.0038192234245703503,0.015276893698281358,0.02253341820496497,0.004837683004455773,-0.001909611712285164,0.019350732017823048,0.006874602164226617,0.01145767027371103,0.0017823042647994835,-0.0005092297899427223
9,2.2204460492503132e-17,-0.001307189542483589,0.016993464052287587,-0.002614379084967311,-0.0013071895424836555,0.0034858387799564738,0.0034858387799564516,0.01045751633986931,0.011764705882352988,-0.014814814814814791,0.0004357298474945592
10,-0.013675213675213672,-0.0012820512820512775,0.0017094017094017254,0.0017094017094017254,-0.011538461538461497,0.005982905982905962,0.0051282051282051325,-0.0012820512820512775,-0.011111111111111094,-0.02521367521367519,0.0017094017094017033
11,-0.009392898052691834,0.0038946162657503393,0.009163802978236046,0.02405498281786944,-0.0013745704467353903,-0.002290950744558984,0.005956471935853425,-0.0034364261168384758,-0.008705612829324116,-0.0006872852233676507,-0.00022909507445589838
