,rexp,nuc,ld,entrophy,fix,exp,lt,ns,la,ndev
0,0.02407407407407407,0.025925925925925908,-0.0018518518518518823,0.037037037037037,0.024074074074074026,0.005555555555555492,0.009259259259259234,0.0,0.08703703703703698,0.0
1,-0.015789473684210555,-5.551115123125783e-17,0.002631578947368385,0.02894736842105261,-0.0026315789473684514,-0.013157894736842124,-0.003947368421052655,0.0,0.03552631578947367,-0.015789473684210575
2,0.0044444444444444505,-0.005333333333333324,-0.015999999999999993,0.0017777777777777891,0.013333333333333374,-0.026666666666666637,-0.030222222222222216,0.0,0.04977777777777779,-0.0008888888888888946
3,0.01165919282511214,2.2204460492503132e-17,0.005381165919282549,0.017937219730941756,0.0,0.004484304932735439,0.005381165919282527,0.0,0.1040358744394619,0.0017937219730941756
4,-0.049624060150375925,-0.04060150375939846,-0.04060150375939846,-0.021052631578947323,-0.00751879699248117,-0.018045112781954885,-0.021052631578947323,-0.009022556390977422,0.09172932330827069,0.016541353383458655
5,-0.01238938053097347,-0.015929203539823033,-0.03539823008849559,-0.003539823008849563,0.0,0.008849557522123908,0.0,-0.005309734513274345,-0.023008849557522137,-0.007079646017699126
6,0.005594405594405605,0.012587412587412606,0.006993006993006978,-0.002797202797202791,0.008391608391608374,0.023776223776223793,0.04615384615384617,-0.005594405594405582,0.08251748251748255,0.0013986013986013956
7,-0.023430962343096207,-0.013389121338912124,0.0033472803347280424,0.02175732217573221,-0.007531380753138084,-0.0041841004184100415,0.02510460251046025,-0.0050209205020920415,-0.0016736401673639989,-0.0041841004184100415
8,-0.0029739776951672736,-0.0007434944237918239,0.024535315985130125,-0.0014869888475836479,0.0022304832713754717,-0.0037174721189591198,0.043122676579925634,0.009665427509293712,0.08178438661710037,0.0037174721189591198
9,0.027225130890052407,-0.01884816753926699,0.0020942408376963596,0.0335078534031414,0.01675392670157072,-0.003141361256544473,0.027225130890052407,0.0020942408376963817,0.032460732984293215,0.008376963350785393
10,-0.016666666666666653,-0.008333333333333304,0.01833333333333338,-0.0033333333333332993,-0.021666666666666657,-0.013333333333333308,-0.008333333333333304,-0.0016666666666666386,0.0033333333333333435,-0.018333333333333333
11,-0.004444444444444429,-0.025555555555555554,-0.0022222222222221923,-0.006666666666666687,-0.0022222222222222144,0.0,-0.013333333333333353,-0.01666666666666672,0.025555555555555574,0.0
12,-0.0047619047619047224,0.01309523809523816,0.011904761904761928,-0.0035714285714285145,-0.015476190476190421,0.046428571428571486,0.046428571428571465,0.015476190476190532,0.07976190476190481,0.010714285714285742
13,0.0421875,0.0109375,0.025,0.0328125,0.0125,0.0125,0.03125,0.0140625,0.06875,0.003125
14,0.013846153846153886,2.2204460492503132e-17,0.020000000000000018,2.2204460492503132e-17,-0.003076923076923066,0.01230769230769233,0.010769230769230776,0.007692307692307665,0.14461538461538462,0.00923076923076922
15,-0.027499999999999948,-0.0125,0.0025000000000000135,-0.012499999999999978,0.005000000000000027,0.0425,0.030000000000000006,0.0,0.10250000000000004,0.0
16,0.02244897959183676,-0.014285714285714235,0.024489795918367398,-0.010204081632652984,-0.00204081632653057,-0.0265306122448979,6.661338147750939e-17,-0.010204081632652984,0.0693877551020409,-0.006122448979591755
17,-0.008620689655172441,0.008620689655172376,-2.2204460492503132e-17,0.08448275862068963,0.006896551724137901,0.0,0.003448275862068928,-0.0017241379310345196,0.02413793103448274,0.0
18,-0.062365591397849515,-0.0064516129032258,0.030107526881720404,0.0064516129032258,0.008602150537634402,0.008602150537634402,0.08602150537634409,0.0,0.0903225806451613,-0.0021505376344086004
19,0.0037037037037036757,-0.02777777777777781,0.014814814814814814,-0.01111111111111116,-4.4408920985006264e-17,-0.011111111111111138,0.024074074074074026,0.0,0.07222222222222219,-0.014814814814814859
20,-0.00601503759398494,0.0030075187969925256,0.040601503759398506,0.01503759398496245,-0.024060150375939802,-0.0015037593984962073,0.025563909774436122,0.0,0.11278195488721807,0.0015037593984962739
21,0.00219780219780219,0.02857142857142856,0.017582417582417565,0.03076923076923077,-0.017582417582417586,0.00439560439560438,0.010989010989010995,0.00879120879120876,0.10769230769230771,0.0
22,0.002702702702702653,0.021621621621621578,-0.02162162162162169,0.05945945945945941,-0.010810810810810877,-0.005405405405405439,0.010810810810810766,0.0,0.059459459459459386,-0.021621621621621668
23,0.007547169811320753,0.0030188679245283013,-0.002264150943396226,-0.0015094339622641507,0.0015094339622641507,0.0015094339622641507,-0.0007547169811320753,0.0037735849056603765,0.2083018867924528,-0.0015094339622641507
24,0.0,-0.011627906976744184,0.012790697674418627,0.0,0.0,0.0029069767441860517,-0.001744186046511631,0.0,0.1238372093023256,-0.0023255813953488415
25,-0.007200000000000007,-0.012800000000000011,-0.018400000000000017,-0.0008000000000000007,0.0,-0.008800000000000007,-0.004800000000000004,-0.0016000000000000014,0.14,0.0008000000000000007
26,-0.02608695652173911,-0.018972332015810257,0.01027667984189724,-0.02450592885375493,0.002371541501976315,-0.018972332015810257,-0.016600790513833962,-0.003162055335968361,0.04426877470355732,-0.007905138339920926
27,-0.0005050505050504972,0.002525252525252575,0.019191919191919204,-0.0015151515151515138,0.0,0.0010101010101010387,-0.002525252525252508,0.0,0.059090909090909124,0.0035353535353535694
28,-0.014383561643835608,-0.013698630136986311,-0.008219178082191813,0.09383561643835617,-0.026712328767123282,0.04109589041095889,-0.006849315068493178,0.0006849315068493178,0.08493150684931508,0.0020547945205479532
29,0.0091836734693878,-0.011224489795918302,0.003061224489795955,0.011224489795918413,0.0020408163265306367,0.013265306122449028,0.014285714285714323,0.007142857142857162,0.060204081632653096,0.0
