,age,ld,lt,ndev,la,entrophy,nuc,fix,ns,exp
0,0.005555555555555547,0.0,-0.011111111111111117,0.0,0.0,0.0,0.016666666666666642,0.0,0.0,-0.005555555555555569
1,0.0,0.0,0.040000000000000036,0.005000000000000027,0.0,0.0,-0.07499999999999996,0.0,0.0,-0.019999999999999928
2,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857147,0.040000000000000015,0.0,0.034285714285714294
3,0.0,0.0,0.01578947368421053,0.0,0.0,0.0,0.0,-0.010526315789473672,0.0,0.0
4,0.0,0.0,-1.1102230246251566e-17,0.0,0.0,0.06923076923076923,-0.0653846153846154,-0.06923076923076925,0.0,0.0038461538461538325
5,0.0,0.0,0.008163265306122458,0.0,0.0,0.024489795918367363,-0.05306122448979591,-0.02857142857142856,0.0,-0.06938775510204082
6,0.0,0.0,0.027027027027027084,0.0,0.0,0.0,2.2204460492503132e-17,0.0,0.0,-0.043243243243243204
7,0.0,0.0,-0.026666666666666707,-0.09333333333333342,0.0,0.09333333333333331,-2.2204460492503132e-17,-0.013333333333333374,0.0,-0.013333333333333353
8,0.0,0.0,-0.026804123711340267,-0.03298969072164952,0.0,0.039175257731958714,0.004123711340206148,-0.0020618556701031297,0.0,0.0020618556701030633
9,0.008196721311475396,0.0049180327868852515,0.01147540983606552,-0.01639344262295086,0.014754098360655665,0.03442622950819665,-0.019672131147541027,0.004918032786885207,0.0,-0.019672131147541006
10,-0.0023809523809523946,0.0,0.026190476190476143,-0.007142857142857184,0.019047619047619,0.026190476190476143,-0.04047619047619051,0.04761904761904758,0.0,0.014285714285714258
11,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,-0.04166666666666672,0.06388888888888884,0.0,-0.025000000000000043
12,0.0,0.0,0.0,0.0,0.0,0.08205128205128201,0.06666666666666667,0.0,0.0,-0.048717948717948746
13,0.0020408163265305925,0.0,-0.05102040816326532,0.004081632653061195,-0.03673469387755105,0.014285714285714258,-0.04081632653061227,0.0,0.0,-0.014285714285714301
14,0.0,0.0,0.01538461538461534,-0.01282051282051283,-0.010256410256410265,0.005128205128205121,-0.017948717948717975,-0.002564102564102577,0.0,0.0
15,0.008333333333333337,0.0,0.03055555555555557,-0.027777777777777735,0.008333333333333337,-0.008333333333333314,0.03888888888888888,-0.025000000000000012,0.0,-0.005555555555555558
16,0.0,0.0,-0.06551724137931034,0.0,0.0,0.0,-0.017241379310344817,0.006896551724137922,0.0,-0.027586206896551713
17,0.0,0.0,-0.0125,-0.125,-0.03125,0.0,-0.0375,-0.05625,0.0,0.05625
18,0.0,0.0,0.13333333333333336,0.016666666666666673,0.06666666666666668,0.0666666666666667,0.0,0.06666666666666668,0.0,0.09999999999999998
19,0.0,0.0,-0.0666666666666667,-1.1102230246251566e-17,0.0,0.0,-0.03333333333333336,0.033333333333333326,0.0,-0.050000000000000024
20,0.0,0.0,-0.03703703703703707,-0.014814814814814836,0.0,0.0,0.04444444444444442,0.0,0.0,0.0
21,0.0,0.0,0.03829787234042552,-0.0297872340425532,0.0,0.0,-0.008510638297872342,-0.008510638297872342,0.0,-0.025531914893617048
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0
23,0.0,0.0,-0.006666666666666665,-0.043333333333333335,0.14666666666666667,0.0,-0.09666666666666669,0.0,0.0,-0.0033333333333333327
24,0.0,0.0,-0.019354838709677514,0.0,0.01290322580645158,-0.003225806451612945,0.0032258064516128672,0.0,0.0,-0.02258064516129037
25,0.0,-0.008219178082191813,-0.024657534246575373,-0.016438356164383584,0.0027397260273972603,-0.00821917808219178,0.01369863013698629,0.01643835616438356,0.0,-0.03835616438356167
26,0.0,0.0,0.0,0.0,0.0,0.0,0.1109375,0.0,0.0,0.046875
27,0.0,0.0,0.0,0.0,0.0,0.0,-0.034254143646408844,0.0,0.0,0.026519337016574596
28,0.012903225806451635,0.009677419354838734,0.025806451612903247,0.0032258064516129336,0.03870967741935486,0.025806451612903257,-0.0354838709677419,0.03870967741935486,0.029032258064516158,0.022580645161290335
29,0.0,0.015217391304347794,0.0,0.004347826086956497,0.0,0.002173913043478226,-0.09347826086956523,0.010869565217391275,0.0,0.06304347826086953
30,0.0022471910112359605,0.004494382022471921,-0.04719101123595504,-0.013483146067415696,-0.008988764044943842,0.004494382022471921,-0.03146067415730338,0.004494382022471921,0.0,-0.02247191011235956
31,0.0,0.0,-0.003636363636363593,0.027272727272727317,0.0,0.021818181818181848,0.016363636363636403,0.005454545454545467,0.0,0.012727272727272764
32,0.0,-0.0041095890410959065,0.020547945205479423,-0.0013698630136986356,-0.010958904109589062,-0.0013698630136986356,0.06575342465753424,-0.006849315068493178,-0.0013698630136986356,-0.012328767123287676
33,0.008955223880597041,-0.008955223880597019,-0.052238805970149224,-0.020895522388059695,-0.005970149253731338,0.014925373134328391,0.03134328358208958,-0.025373134328358193,0.0,-0.005970149253731338
34,0.0,0.0012195121951219523,0.003658536585365857,-0.012195121951219523,0.0024390243902439046,0.009756097560975618,0.03170731707317074,-0.014634146341463428,-0.0024390243902439046,-0.008536585365853666
35,0.0,0.0,0.006194690265486802,0.0,0.0,0.0,0.08938053097345137,0.0,0.0,0.0
36,-0.0032000000000000028,-0.0032000000000000028,0.004800000000000004,-0.03360000000000003,-0.004800000000000004,0.008000000000000007,0.04159999999999997,0.0,-0.008000000000000007,-0.012800000000000011
37,0.0,0.0,-0.007999999999999985,-0.028799999999999916,0.0,0.10080000000000004,-0.03199999999999996,0.02400000000000002,0.008000000000000007,-0.0031999999999999806
38,0.008620689655172464,-0.010344827586206851,0.008620689655172464,0.03965517241379315,0.0,0.10000000000000006,0.050000000000000065,0.020689655172413814,0.006896551724137989,0.006896551724137989
39,-0.00952380952380949,0.0,0.028571428571428626,0.007142857142857206,0.0,0.059523809523809555,0.07142857142857147,0.1428571428571429,0.0,0.0
40,-0.03170731707317074,-0.02682926829268295,-0.04878048780487805,-0.046341463414634146,-0.05609756097560974,-0.004878048780487787,-0.03902439024390245,0.04878048780487807,0.0,-0.009756097560975618
41,0.0,0.0,0.03272727272727274,0.0,0.0,0.07272727272727271,0.0909090909090909,0.06909090909090908,0.0,0.0
42,0.06086956521739131,0.0,-0.04347826086956519,-0.05217391304347822,-0.02608695652173911,0.03478260869565218,-0.034782608695652154,0.026086956521739146,-0.008695652173913038,-0.034782608695652154
43,0.005405405405405417,-0.027027027027026973,0.02702702702702703,-0.005405405405405406,-0.005405405405405394,-0.010810810810810789,-0.03243243243243241,0.032432432432432434,0.032432432432432434,-0.05945945945945945
44,0.0,0.0,0.040909090909090874,-0.027272727272727337,-0.018181818181818233,0.018181818181818167,-0.03181818181818186,0.022727272727272707,0.0,-0.004545454545454608
45,0.0,0.0,0.009302325581395399,0.018604651162790718,0.0,0.004651162790697683,0.013953488372093037,0.0,0.0,0.032558139534883755
46,0.004166666666666674,0.0,2.2204460492503132e-17,-0.0958333333333333,0.0,0.004166666666666685,-0.020833333333333315,-0.004166666666666663,-0.004166666666666663,-0.008333333333333326
47,0.0,0.0,0.026865671641791065,0.0,0.0,0.0,0.029850746268656737,0.0,0.0,0.0
48,0.0,0.0,0.008163265306122469,0.0,0.0,0.0,-0.07755102040816324,0.0,0.004081632653061218,-0.036734693877550996
49,-0.011428571428571432,-0.011428571428571432,0.06285714285714285,0.011428571428571432,-0.005714285714285716,0.02857142857142858,-0.02857142857142858,0.0,-0.011428571428571432,0.10285714285714284
50,0.0,0.0,0.03157894736842108,-0.0070175438596491,0.0,0.0,0.0,0.01754385964912285,-0.028070175438596467,-0.03157894736842102
51,-0.008219178082191792,0.0,-0.016438356164383605,-0.027397260273972646,0.0027397260273972603,0.0,-0.09315068493150688,0.0410958904109589,0.03287671232876712,-0.03013698630136987
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.005555555555555558,0.0,0.016666666666666698,0.016666666666666673,0.0,0.03333333333333335,0.05555555555555558,0.0,0.0,-0.05555555555555549
54,0.0,0.0,0.0,0.013008130081300816,0.029268292682926834,0.00813008130081303,-0.03089430894308942,0.003252032520325243,0.0699186991869919,0.0048780487804878534
55,0.0,0.0,0.00882352941176474,0.04264705882352941,0.0,0.0,-0.016176470588235282,0.0,0.02352941176470593,-0.04558823529411764
56,0.0,0.0,-4.4408920985006264e-17,0.032911392405063244,0.0,0.0,0.0126582278481012,0.0,0.03797468354430376,0.015189873417721466
57,0.0,0.0,0.0,0.0,0.0,0.030434782608695744,0.0,0.0,0.0,0.0
58,-0.0036363636363636377,0.0,0.018181818181818188,0.0036363636363636377,0.0,0.025454545454545462,-0.007272727272727275,0.0,0.03272727272727274,0.0
59,0.004301075268817245,-0.0021505376344086004,0.036559139784946314,0.01505376344086029,0.0,0.032258064516129094,0.12258064516129034,0.0,0.023655913978494692,0.006451612903225867
60,-0.0024539877300614023,0.0,-0.014723926380368147,0.015950920245398747,0.0024539877300613355,0.023312883435582778,0.13496932515337418,0.0012269938650306456,0.023312883435582778,0.009815950920245365
61,0.0,0.0,0.0040000000000000036,0.025000000000000022,0.0,0.0,0.04300000000000002,0.007000000000000006,0.0,0.015000000000000013
62,0.0,0.002575107296137391,0.01888412017167389,0.0042918454935623185,0.0017167381974249273,0.019742489270386333,0.06351931330472108,0.0,0.025751072961373467,0.0051502145922747156
63,0.0010471204188481798,0.0,0.0,0.009424083769633529,2.2204460492503132e-17,0.012565445026178023,0.10994764397905761,0.0,0.017801047120418856,0.021989528795811553
64,0.0,0.0,-0.027350427350427385,0.04444444444444442,0.0,0.017094017094017033,0.11282051282051275,0.0,-0.008547008547008583,-0.0034188034188034734
65,0.0,0.0,0.01445783132530123,-0.007228915662650559,0.0096385542168675,0.021686746987951876,0.016867469879518128,0.0,0.050602409638554245,-0.012048192771084265
66,0.0,0.006711409395973167,0.0026845637583892802,0.033557046979865834,0.005369127516778538,0.056375838926174524,0.08859060402684568,0.008053691275167817,0.04161073825503361,-0.006711409395973145
67,-0.0014705882352941124,0.002941176470588225,0.007352941176470562,-0.002941176470588225,0.05588235294117645,0.10882352941176468,0.0529411764705882,0.0014705882352940903,0.0338235294117647,0.016176470588235257
68,0.0,0.0,0.02344827586206901,0.0027586206896552,0.002758620689655178,0.03310344827586209,0.09655172413793105,0.0,0.02758620689655178,-0.0262068965517241
69,4.4408920985006264e-17,0.0,-0.004477611940298476,-0.019402985074626834,0.01791044776119406,0.047761194029850795,0.11044776119402988,0.0,0.017910447761194083,0.007462686567164201
70,0.0016000000000000014,0.0,0.01599999999999997,0.030399999999999962,0.0032000000000000028,0.01599999999999997,0.10239999999999998,-0.0016000000000000014,0.0032000000000000028,0.0
71,0.0,0.0,0.015625,0.0578125,0.0,0.0875,0.0421875,0.0,0.0,0.0
72,0.0,0.012765957446808463,0.01489361702127654,0.008510638297872287,0.002127659574468077,0.06808510638297867,0.125531914893617,0.012765957446808463,0.051063829787234005,-0.0063829787234042975
73,0.0,0.0,0.019277108433734914,0.036144578313252976,0.0,0.0819277108433735,0.031325301204819314,0.0,0.06746987951807226,0.019277108433734935
74,0.004255319148936199,-0.010638297872340385,0.014893617021276628,-0.01914893617021276,0.0021276595744680995,0.03723404255319153,0.017021276595744695,0.0,0.07127659574468087,-0.03191489361702127
75,0.004597701149425282,0.0,0.026053639846743294,-0.003831417624521083,0.0076628352490421435,0.011494252873563204,0.02145593869731799,0.006896551724137922,0.05134099616858236,0.03984674329501912
76,0.01611374407582935,-0.010426540284360252,0.0056872037914691195,0.010426540284360141,0.00758293838862556,0.11848341232227481,0.048341232227488116,-0.009478672985782043,0.028436018957345932,-0.01611374407582944
77,0.007185628742514938,0.0,0.0,-0.03832335329341319,0.0071856287425149604,0.09461077844311376,-0.014371257485029942,0.0,0.049101796407185615,-0.005988023952095811
78,0.018750000000000024,0.0,-0.002499999999999991,-0.013749999999999951,0.02625000000000004,0.07750000000000004,0.008750000000000036,0.0,0.09375000000000006,-0.0012499999999999734
79,0.0029197080291970766,-0.0014598540145985383,0.004379562043795615,0.02481751824817515,0.08613138686131383,0.0715328467153284,0.030656934306569305,-0.0029197080291970766,0.013138686131386846,-0.011678832116788374
