,entrophy,rexp,age,fix
0,0.32289156626506027,0.0072289156626506035,0.019277108433734914,0.0
1,0.32030075187969925,0.03308270676691729,0.0015037593984962515,0.025563909774436122
2,0.24888888888888885,-0.03555555555555556,-0.018888888888888934,0.0022222222222222144
3,0.25899513776337113,0.0055105348460291245,0.10016207455429496,0.03533225283630466
4,0.15435203094777566,0.018568665377176097,0.0058027079303675675,-0.006576402321083141
5,0.11929824561403506,0.020512820512820485,0.0037786774628879582,0.007827260458839348
6,0.20567164179104475,0.2223880597014925,0.1307462686567164,0.14925373134328357
7,0.3023354564755839,0.03397027600849256,0.012314225053078554,-0.001698513800424628
8,0.25606469002695414,0.023719676549865176,0.06738544474393526,0.11752021563342314
9,0.22000000000000003,0.044571428571428595,0.10742857142857146,0.09085714285714289
10,0.20038910505836585,0.0315175097276265,0.030350194552529207,0.010505836575875538
11,0.3129438717067583,0.00893470790378006,0.011225658648339043,0.0006872852233676952
12,0.1845659163987138,0.03193997856377275,0.05209003215434085,0.1247588424437299
13,0.2514705882352941,0.0247058823529412,0.015000000000000013,0.006176470588235272
14,0.16906250000000006,0.0012500000000000623,0.015625000000000045,0.008125000000000049
15,0.21818181818181825,0.02685314685314686,0.03916083916083919,0.09118881118881121
16,0.2624854819976771,0.020441347270615508,0.05389082462253192,0.10824622531939601
17,0.2253135689851768,0.03466362599771953,0.09578107183580394,0.11767388825541622
18,0.13342981186685962,0.0028943560057886676,0.008683068017366114,0.015918958031837894
19,0.17877094972067037,0.001955307262569805,-0.0016759776536312998,0.005307262569832383
20,0.1070336391437309,0.08950050968399595,0.00835881753312948,0.016309887869520923
21,0.1892857142857143,0.148015873015873,0.07678571428571426,0.010714285714285676
22,0.041938883034773465,0.14878819810326663,0.09104320337197051,0.007797681770284548
23,0.15452865064695004,0.03012939001848427,0.018484288354898303,0.002218114602587762
24,0.11901504787961699,0.01559507523939807,0.008755129958960328,-0.010670314637482891
25,0.13251670378619157,0.05590200445434301,0.008017817371937675,0.0011135857461024746
26,0.11448275862068966,0.029827586206896538,0.0018965517241379404,-0.00034482758620686394
27,0.11151020408163273,0.05469387755102047,0.0,-0.00016326530612242873
28,0.14646206308610404,0.006138107416879835,-0.000511508951406614,2.2204460492503132e-17
29,0.14201292705447832,0.04450600184672213,0.004801477377654706,0.004247460757156096
30,0.1638361638361639,0.08131868131868139,0.0019980019980020414,0.0029970029970030508
31,0.13288590604026845,0.0679194630872483,0.005906040268456381,0.002147651006711393
32,0.11054739652870496,0.061148197596795704,0.0024032042723631576,-0.0018691588785046732
33,0.10322580645161292,0.06618876941457592,0.010274790919952249,0.00310633213859024
34,0.1250268528464017,0.02212674543501607,0.010311493018259866,0.0002148227712136963
35,0.11495227995758214,-0.017391304347826143,0.005514316012725273,0.0008483563096500113
36,0.04600550964187333,0.01873278236914606,0.005785123966942196,0.0
37,0.09869109947643975,0.05916230366492144,0.008900523560209383,0.0007853403141360848
38,0.08511627906976742,0.07139534883720929,0.002790697674418574,0.007209302325581391
39,0.0986111111111111,0.05218253968253963,0.001388888888888884,0.01130952380952377
40,0.0686067019400353,0.041798941798941835,0.007583774250440945,0.008289241622575005
41,0.11715976331360951,0.04023668639053257,-0.001656804733727757,-0.0004733727810650734
42,0.09571639586410638,0.0389955686853767,-0.0017725258493352936,-0.003545051698670587
43,0.05105008077544428,0.020678513731825544,0.00646203554119551,0.0003231017770597866
44,0.026909090909090928,-0.0076363636363635965,-0.015636363636363625,0.0010909090909090979
45,0.08571428571428572,0.02889610389610393,0.0006493506493506551,0.01233766233766238
46,0.065511811023622,0.020787401574803098,-0.002834645669291369,0.0037795275590550626
47,0.000631911532385443,-0.0006319115323855096,-0.035387045813586135,-0.010742496050552951
48,0.08270377733598408,-0.00994035785288272,-0.008747514910536802,0.008349900596421466
49,0.035671342685370776,0.006012024048096198,0.01362725450901805,-0.00881763527054109
50,0.06511627906976743,0.01216457960644004,0.010017889087656485,-0.003577817531305927
51,0.01132897603485834,0.23965141612200433,0.08061002178649235,0.006100217864923718
52,0.07858472998137808,0.03165735567970209,0.00595903165735574,0.013035381750465614
53,0.18407766990291258,0.0038834951456309997,0.02718446601941742,-0.005825242718446644
54,0.12183288409703501,0.08517520215633419,-0.008625336927223736,-0.0032345013477089513
