,rexp,age,nuc,la,nd,ndev,fix,sexp,lt,ld,ns
0,0.019672131147541006,0.0038251366120218623,0.016393442622950838,0.11912568306010932,0.03715846994535523,0.015846994535519143,-0.01803278688524592,-0.00601092896174864,0.0076502732240437245,0.0049180327868852515,0.0032786885245901674
1,0.01672473867595816,-0.0027874564459930305,0.0006968641114982299,0.09965156794425083,0.0006968641114982521,0.0027874564459930084,0.0027874564459930305,-0.0006968641114982965,0.0,-0.0006968641114982743,-0.006968641114982588
2,0.02681992337164747,0.0038314176245210162,-0.012260536398467492,0.08965517241379309,-0.01609195402298853,-0.003831417624521105,-0.0038314176245211272,0.0030651340996168176,0.009961685823754762,-0.009195402298850608,-0.008429118773946387
3,-0.001138519924098702,-0.0037950664136622734,-0.017077798861480132,0.053889943074003764,-0.004933586337760953,0.0053130929791270765,0.003415559772295973,0.0011385199240986576,0.002277039848197293,0.0030360531309297388,-0.018975332068311236
4,0.021610169491525454,0.004661016949152552,0.0021186440677966045,0.10677966101694918,0.03813559322033901,0.0,0.0004237288135593209,0.02245762711864412,-0.005084745762711851,0.020338983050847515,0.00381355932203391
5,0.004319654427645836,0.002159827213822929,-0.0069114470842332135,0.053131749460043246,0.004751619870410395,-0.010799136069114423,-0.006479481641468654,0.012958963282937396,0.0012958963282937441,0.0030237580993520917,-0.0043196544276457695
6,0.003197158081705198,-0.003552397868561252,-0.001420959147424483,0.054351687388987616,0.009946714031971626,-0.004262877442273494,-0.0003552397868560986,0.006749555950266472,0.009591474245115505,-0.002131438721136725,-0.004973357015985736
7,0.01882770870337471,0.007104795737122504,0.011722912966252141,0.07211367673179389,0.023445825932504393,0.001776198934280626,0.001420959147424483,0.003552397868561252,0.001065719360568318,0.007460035523978647,0.004973357015985736
8,0.0112570356472796,-0.002251407129455907,-0.00450281425891177,0.06679174484052539,0.032270168855534756,0.0007504690431520133,-0.009005628517823628,-0.012382739212007433,-0.0033771106941838267,0.019512195121951282,-0.001876172607879889
9,0.02003179650238478,-0.013354531001589742,0.007313195548489681,0.0661367249602544,0.029252782193958726,0.0050874403815580616,-0.0009538950715420657,0.006041335453100194,0.0031796502384737746,0.02130365659777429,0.014626391096979363
