,la,nd,ld,lt,rexp,fix,entrophy,nuc,ndev,age,ns
0,0.005230125523012541,-0.0029288702928870203,0.009414225941422582,0.009205020920502082,0.02761506276150627,0.002928870292886998,0.0004184100418409997,-0.0010460251046024993,0.02468619246861927,0.005230125523012519,0.0
1,0.0015397775876817676,0.006330196749358419,0.003421727972626165,-0.0054747647562019,0.0294268605645851,0.003934987168520088,0.00513259195893927,0.006330196749358419,0.03661248930710007,0.010265183917878517,0.0
2,2.2204460492503132e-17,-0.0018433179723502003,-0.0029493087557603158,-0.0011059907834100936,0.007004608294930925,-0.0014746543778801692,-0.007741935483870921,-0.0070046082949308365,-0.00018433179723496008,-0.0036866359447004005,0.0
3,0.0017424975798644216,0.006776379477250694,0.0009680542110357626,-0.006001936108422079,-0.002323330106485999,0.004065827686350376,-0.013746369796708647,0.00038722168441429616,-0.004453049370764783,-0.0029041626331074875,0.0
4,-0.00016597510373441703,0.0013278008298755807,0.0013278008298755807,-0.0009958506224066132,0.0014937759336100197,0.005975103734439924,-0.008962655601659719,-0.003983402489626542,-0.003153526970954346,0.002821576763485556,0.0
5,-0.00012919896640826157,-0.003100775193798455,0.004263565891472876,0.0046511627906976605,0.005813953488372103,0.0019379844961240123,-0.005297157622739035,-0.0015503875968992276,-0.0021963824289405577,0.010465116279069741,0.00568475452196382
6,-0.00036613272311216696,0.00787185354691069,0.005583524027459941,0.00146453089244849,-0.0026544622425629604,-6.661338147750939e-17,-0.005675057208238021,-0.0009153318077803618,-0.004576659038901654,0.010251716247139563,0.009427917620137238
7,0.007357594936708822,0.009731012658227822,0.003876582278481,0.007674050632911378,-0.0010284810126582667,0.004034810126582267,-0.0037183544303798,-0.00031645569620255556,-0.004509493670886089,0.010522151898734155,0.009177215189873378
8,-0.00025461489497136114,0.008020369191597699,-0.0014003819223424641,-0.00471037555697007,-0.006365372374283873,0.003946530872056031,-0.010566518141311243,-0.000891152132399764,-0.012476129853596429,0.0030553787396562894,0.008784213876511803
9,0.0030501089324618926,0.018736383442265848,0.0065359477124183,0.02135076252723316,-0.0008714596949890741,0.00043572984749458145,-0.010457516339869266,-0.003485838779956385,-0.0008714596949890741,-0.002614379084967289,0.0052287581699346445
10,-0.0008547008547008517,0.00683760683760688,-0.0008547008547008517,0.002991452991453003,-0.0017094017094017033,0.005128205128205177,-0.005555555555555536,-0.0034188034188034067,-0.002991452991452981,0.017948717948717996,0.0059829059829060284
11,0.0009163802978235935,0.018327605956471937,-0.0020618556701030855,-0.00022909507445589838,-0.001145475372279492,0.002978235967926679,-0.004810996563573866,0.0016036655211912887,0.001145475372279492,0.02405498281786942,0.016036655211912932
12,-2.2204460492503132e-17,0.026270523846755257,-0.0034401876465989245,0.0015637216575449474,-0.0012509773260359625,0.003127443315089895,-0.0037529319781079095,0.0018764659890539103,0.002501954652071925,0.003283815480844399,0.010633307271305691
13,0.00657894736842104,0.019078947368421063,0.006743421052631593,0.013322368421052633,0.001315789473684248,-0.0004934210526315707,-0.00016447368421050878,0.0023026315789473895,0.001315789473684248,0.0026315789473684514,-0.001644736842105221
14,0.006120218579234971,0.02469945355191261,0.0028415300546448473,0.00021857923497268228,0.005027322404371604,-0.0006557377049180469,-0.008306010928961726,-0.001311475409836027,-0.003060109289617441,-0.009836065573770458,-0.00021857923497266009
15,0.0073234524847428425,0.010113339145597222,0.0006974716652136115,-0.0019180470793374038,-0.0026155187445510153,0.0008718395815170199,-0.010462074978204016,-0.006102877070619006,-0.001918047079337426,-0.006625980819529209,0.006102877070619006
16,-0.0004917025199753899,0.005162876459741917,6.661338147750939e-17,-0.003318992009834032,-0.0025814382298709137,0.00036877688998162574,-0.01536570374923163,-0.0019668100799016485,-0.0017209588199139203,-0.00012292562999380863,0.005039950829748086
17,0.006666666666666665,0.014108527131782945,0.006046511627906992,-0.00031007751937983663,-0.00046511627906977717,-0.001705426356589146,-0.010232558139534876,0.00248062015503876,-0.001705426356589146,-0.0012403100775193686,0.00821705426356587
18,0.014523809523809583,0.01571428571428577,0.01571428571428577,-0.0011904761904761862,-0.003095238095238084,-0.003095238095238084,-0.016190476190476134,-0.0035714285714285587,-0.00261904761904761,-0.001904761904761898,0.0050000000000000044
19,0.002133333333333276,0.019199999999999974,0.004266666666666618,0.006666666666666621,0.0007999999999999341,0.0013333333333332975,-0.00773333333333337,0.00479999999999996,0.0018666666666666166,0.012533333333333285,0.002666666666666595
20,2.2204460492503132e-17,0.02096551724137934,0.0049655172413793245,-0.004689655172413798,0.0002758620689655267,0.001379310344827589,-0.011310344827586171,-0.0013793103448275668,-0.0011034482758620623,0.008000000000000007,0.008275862068965533
21,0.004863221884498481,0.01702127659574466,-0.0004052684903748771,-0.0010131712259372038,-0.0008105369807497765,-0.0016210739614995085,-0.0010131712259372262,0.0018237082066869137,0.003242147922998995,0.005673758865248213,0.0068895643363728444
