,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
0,0.009195402298850542,0.006896551724137901,0.0028735632183908067,-0.0005747126436781658,0.002873563218390762,-0.0011494252873563316,0.10172413793103448,0.007471264367816066,0.0063218390804597345
1,-0.017391304347826052,-0.03652173913043473,-0.04347826086956517,0.000579710144927592,-0.03246376811594198,-0.044057971014492714,0.01739130434782612,0.0011594202898550954,-0.016811594202898506
2,0.0388489208633094,0.02877697841726621,0.047002398081534766,0.0,0.0014388489208633226,-0.00383693045563549,0.022541966426858528,0.0028776978417266673,0.016786570743405282
3,-0.0026385224274406037,-0.007387862796833744,-0.011081794195250617,0.0,-0.0026385224274405815,-0.0042216358839049836,0.0021108179419525364,0.0031662269129288045,-0.011081794195250638
4,-0.005090909090909035,-0.026909090909090837,-0.010181818181818136,-0.005090909090909012,0.0014545454545455306,-0.039999999999999966,0.0225454545454546,0.015272727272727327,-0.008727272727272672
5,0.004240282685512376,-0.004946996466431086,-0.001413427561837466,0.0,-0.000706713780918733,0.000706713780918733,-0.0021201413427561987,0.1392226148409894,-0.0035335689045936426
6,0.010810810810810857,-0.003439803439803435,0.0014742014742015197,0.0009828009828010131,-0.02899262899262898,0.005405405405405461,-0.003931203931203897,0.010810810810810857,-0.014250614250614224
7,0.00046511627906971055,-0.0037209302325581727,-0.0009302325581395765,0.0,0.0004651162790697327,0.0018604651162790198,0.07116279069767435,0.06186046511627903,0.004186046511627861
8,0.004615384615384665,0.005384615384615432,-0.009999999999999943,-0.0015384615384615107,-0.014615384615384563,-0.004615384615384554,0.05000000000000006,0.013076923076923142,-0.016923076923076864
9,0.04942528735632183,-0.024137931034482717,0.01609195402298853,2.2204460492503132e-17,0.027586206896551734,0.02298850574712643,0.11264367816091955,0.042528735632183914,0.002298850574712663
10,0.11699604743083006,0.04664031620553362,0.0007905138339920903,-0.002371541501976271,0.04189723320158105,0.029249011857707518,0.06798418972332017,0.08300395256916997,0.017391304347826077
11,0.031092436974789917,-0.010924369747899187,0.009243697478991541,-0.001680672268907557,0.0722689075630252,0.015126050420168036,0.015966386554621813,0.037815126050420124,-0.00252100840336138
12,0.004020100502512581,-0.014070351758793963,-0.04020100502512565,0.0070351758793970156,-0.014070351758793963,0.007035175879396971,0.031155778894472342,-0.026130653266331683,-0.0040201005025125355
13,0.06536964980544753,0.009338521400778288,0.004669260700389155,0.0,0.04046692607003897,0.00856031128404675,0.06381322957198447,0.008560311284046773,0.01634241245136192
