,exp,entrophy,age,nuc,la,ndev,fix,lt,ld,ns
0,0.016666666666666663,-0.07222222222222226,0.016666666666666663,0.10555555555555554,0.08888888888888888,0.0,0.02777777777777779,0.016666666666666673,0.09444444444444443,0.0
1,0.0,0.0,0.0,0.0,0.0,-0.01000000000000002,0.0,0.0,-1.1102230246251566e-17,0.0
2,0.034285714285714294,0.0,0.0,0.022857142857142864,-0.017142857142857147,0.0,-0.017142857142857147,0.04,-0.017142857142857147,0.0
3,0.0,0.0,-0.010526315789473672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.016216216216216207,0.010810810810810834,0.0648648648648649,-0.027027027027026994,-0.010810810810810789,-0.03243243243243241,0.021621621621621668,-0.005405405405405394,0.0540540540540541,0.0
7,0.0,0.3466666666666667,0.10666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,-0.008247422680412342,0.11752577319587632,-0.0020618556701030855,0.016494845360824774,-0.004123711340206171,-0.004123711340206171,0.0020618556701031076,0.01855670103092788,0.0
9,0.006557377049180335,0.008196721311475374,0.009836065573770458,0.006557377049180335,0.0704918032786885,0.011475409836065542,0.008196721311475374,0.014754098360655665,0.026229508196721273,0.0
10,0.0071428571428571175,0.0,0.0,0.0,-0.02142857142857142,0.0,0.0,0.0,0.0,0.0
11,-0.00833333333333337,0.0277777777777777,0.02499999999999991,0.0,0.024999999999999956,0.008333333333333281,0.0,0.022222222222222143,-0.00833333333333337,-0.01111111111111116
12,0.007692307692307676,0.038461538461538436,0.015384615384615353,0.03589743589743587,0.05641025641025639,0.007692307692307665,0.0,-0.010256410256410275,0.07179487179487179,0.0
13,-2.2204460492503132e-17,0.024489795918367318,0.02040816326530609,0.012244897959183643,0.012244897959183654,0.0020408163265306033,0.0,0.004081632653061207,0.03877551020408161,0.0
