,la,nuc,exp,rexp,fix,sexp,ns,lt,ndev,age,ld
0,0.0,0.0,-0.0155844155844156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2591304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.22285714285714278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.10059171597633135,-0.0035502958579881837,0.026035502958579836,0.009467455621301735,0.0,0.007100591715976323,0.008284023668639052,-0.008284023668639095,-0.02130177514792899,0.0,0.0
4,0.025490196078431372,0.013725490196078428,-0.026470588235294114,0.0019607843137254832,0.0,-0.04215686274509802,0.0,-0.022549019607843123,-0.006862745098039191,0.0,-0.002941176470588225
5,0.05462555066079291,0.0,0.0022026431718061624,-0.0022026431718062066,0.0,0.00616740088105725,0.0,0.005726872246695991,0.0017621145374449253,-0.0004405286343612369,0.013656387665198211
6,0.039999999999999966,-0.005765765765765795,0.010090090090090032,-0.00396396396396399,0.0,-0.004684684684684704,-0.013333333333333353,0.010450450450450432,0.0,-0.00180180180180185,0.0
7,0.029959514170040457,0.0,0.0,0.0,0.0,0.0,0.0,0.006477732793522284,0.0,0.0,0.0
8,0.03241379310344825,0.0020689655172413833,0.006206896551724151,0.0041379310344827665,0.0,-0.0020689655172413833,0.013793103448275867,0.0020689655172413833,0.005517241379310356,0.02068965517241379,-0.0041379310344827665
9,0.04318181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.002272727272727271,0.0,0.0,0.0
10,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.08120300751879699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.009195402298850564,0.0,-0.01149425287356325,0.0,0.0,0.0,0.002298850574712641,-0.022988505747126454,0.0,0.0,0.0
13,0.1647058823529412,0.03529411764705883,0.04705882352941178,0.0,0.0,0.05882352941176472,0.0,0.0,0.0,-0.011764705882352944,0.0
14,0.09245283018867922,-0.0037735849056603765,0.0,0.0,0.0,0.007547169811320753,0.0,0.037735849056603765,0.0,0.0,0.0
15,0.019696969696969678,0.009848484848484839,0.016666666666666653,0.0,0.0,0.020454545454545437,0.0,0.04621212121212119,0.0,0.002272727272727271,0.006060606060606055
16,0.0,0.0,0.0,0.0,0.0,0.017391304347826098,0.0,-0.013043478260869556,0.0,0.0,0.0
