,ndev,entrophy,sexp,ld,fix,age,rexp
0,0.06286549707602344,0.016228070175438657,0.018567251461988343,0.10423976608187138,0.0,0.0542397660818714,0.01418128654970765
1,0.0447577092511013,0.024845814977973557,0.007753303964757707,0.046167400881057266,0.0,0.00845814977973569,0.012158590308370031
2,0.006867845993756538,0.041623309053069726,0.0037460978147762837,0.054734651404786686,0.0,0.017273673257023957,0.0008324661810614087
3,0.004699738903394301,0.021409921671018295,0.0005221932114882977,0.09295039164490866,0.0,0.01462140992167107,0.001566579634464782
4,0.026420079260237837,0.05310435931307798,0.00026420079260243147,0.053104359313077956,0.0,-0.0063408190224570225,-0.002906208718626102
5,0.023578363384188616,0.01692094313453536,0.02024965325936199,0.04715672676837723,0.0,0.013037447988904294,0.0011095700416088761
6,0.02027649769585258,0.02004608294930881,0.015668202764977,0.05875576036866363,0.0,0.0036866359447005116,-0.004147465437787989
7,0.026568265682656866,0.06549815498154983,0.03062730627306274,0.08247232472324724,0.0,0.04169741697416975,-0.003136531365313666
8,0.18418314255983348,0.04828303850156086,-0.0037460978147763058,0.04578563995837666,0.0,0.018730489073881373,0.03038501560874085
9,0.005934718100890168,0.08031651829871407,0.0015825914935706953,0.09337289812067255,0.0,0.0019782393669633747,-0.008308605341246356
10,0.02320000000000002,0.025600000000000022,0.014800000000000013,0.06339999999999998,0.0,-0.009600000000000008,-0.0010000000000000009
11,0.022273425499231968,0.0038402457757296784,-0.001996927803379367,0.10599078341013828,0.0,-0.01167434715821809,0.0
12,0.015615240474703307,0.015365396627108074,0.0013741411617739009,0.07470331043098066,0.0,0.009618988132417216,-0.0018738288569644101
13,0.0067632850241545975,0.023188405797101463,0.0008281573498964745,0.036300897170462386,0.0,0.0023464458247066887,-0.0038647342995169033
14,0.0016406890894175464,0.01410992616899096,0.0022969647251845694,0.04823625922887611,0.0,0.0004922067268252394,0.0022969647251845915
15,0.02071713147410357,0.10358565737051792,0.06115537848605572,0.11095617529880479,0.0,-0.002191235059760954,-0.00019920318725099583
16,0.06623058053965661,0.04644317252657404,0.04889615699100576,0.09681112019623879,0.0,0.007195421095666421,0.017170891251022134
17,-0.023469387755102055,0.01895043731778425,-0.003061224489795911,0.02725947521865888,0.0,0.008746355685131157,-0.004373177842565612
18,-0.005295007564296505,0.016944024205748875,-0.00045385779122542047,0.04780635400907716,0.0,0.009682299546142192,0.02042360060514372
19,0.01645768025078369,0.04717868338557998,0.0025078369905956245,0.06661442006269594,0.0,-0.006739811912225701,0.004702194357366784
20,0.026516853932584315,0.039775280898876456,0.1166292134831461,0.04674157303370792,0.0,-0.011460674157303318,-0.0026966292134830592
21,0.022566371681415887,0.024999999999999977,0.0033185840707964155,0.1566371681415929,0.0,0.003539823008849541,0.009513274336283128
22,0.17806324110671934,0.019565217391304325,0.009683794466403129,0.0786561264822134,0.0,0.010869565217391287,0.010474308300395219
23,-0.0027805362462760552,0.0007944389275074571,0.003376365441906648,0.026216484607745772,0.0,0.00039721946375372854,0.006156901688182725
24,0.0506232023010547,0.088974113135187,0.01284755512943434,0.1186960690316395,0.0,0.08533077660594442,0.1651006711409396
25,0.06454545454545454,0.007045454545454554,0.0038636363636363803,0.09113636363636361,0.0,0.05340909090909094,0.03318181818181816
26,0.17639751552795027,0.015155279503105534,0.025093167701863296,0.13937888198757759,0.0,0.02683229813664594,0.04223602484472044
27,0.041269841269841304,0.019291819291819334,0.16019536019536024,0.10085470085470087,0.0,0.00683760683760688,-0.00146520146520146
28,-0.012873563218390815,-0.0057471264367816135,-0.021149425287356326,0.046666666666666676,0.0,-0.016551724137931045,-0.006896551724137922
29,-0.009680365296803694,0.021187214611872097,-0.013150684931506862,0.03981735159817348,0.0,-0.016803652968036563,0.0
30,0.04638497652582163,0.01352112676056343,0.024413145539906145,0.1006572769953052,0.0,-0.0003755868544600638,-0.009389671361502306
31,0.057556270096463004,0.012218649517684855,-0.016077170418006426,0.07138263665594853,0.0,0.017363344051446926,-0.006752411575562745
32,0.011688311688311703,0.0,0.006060606060606077,0.0748917748917749,0.0,-0.008658008658008653,0.0
33,0.08137535816618913,0.013180515759312294,0.039541547277936975,0.054441260744985676,0.0,0.04240687679083095,0.0005730659025787954
34,0.07802197802197797,0.008791208791208737,0.05274725274725269,0.040659340659340626,0.0,0.028571428571428536,0.058241758241758215
35,-0.014070351758793986,-0.0070351758793970156,-0.0010050251256281673,-0.0010050251256281451,0.0,-0.01507537688442213,0.0050251256281406585
36,0.10802139037433156,0.008556149732620333,0.029946524064171132,0.06951871657754014,0.0,0.025668449197860977,-0.025668449197860932
37,-0.0031847133757961776,0.07070063694267525,-0.01146496815286624,0.015286624203821653,0.0,0.019745222929936346,0.02356687898089176
38,-0.0021164021164021608,0.0,-0.004232804232804255,0.04761904761904756,0.0,0.007407407407407374,-0.051851851851851885
39,0.007807807807807765,0.12912912912912908,0.15975975975975973,0.027627627627627604,0.0,0.006006006006005959,0.04444444444444442
40,-0.018305084745762736,0.03525423728813557,-0.023728813559321993,-0.002033898305084758,0.0,-0.00881355932203387,-0.013559322033898268
41,0.028205128205128237,0.015384615384615418,-0.007692307692307642,0.07692307692307691,0.0,-0.01538461538461533,0.014102564102564141
42,0.032061068702290065,0.05496183206106871,0.021374045801526752,0.04427480916030533,0.0,0.006106870229007644,0.004580152671755733
43,0.0197802197802198,0.03736263736263741,0.024175824175824222,0.013186813186813206,0.0,0.0,4.4408920985006264e-17
44,0.005940594059405946,0.05940594059405944,0.005940594059405946,0.007920792079207928,0.0,-0.003960396039603964,0.001980198019801982
45,0.015714285714285747,0.06000000000000003,0.007142857142857206,0.02285714285714291,0.0,-0.0028571428571428246,0.004285714285714337
46,0.0330578512396694,0.028099173553718982,0.01983471074380163,0.04297520661157024,0.0,0.05950413223140498,0.01983471074380163
47,-0.019999999999999997,0.033333333333333284,-0.09000000000000004,-0.046666666666666703,0.0,-0.040000000000000056,-0.013333333333333353
48,0.1914893617021276,0.012765957446808463,-0.038297872340425566,0.025531914893616968,0.0,0.012765957446808507,0.02127659574468079
49,0.011920529801324475,0.05033112582781456,0.1748344370860927,0.039735099337748325,0.0,0.014569536423841045,0.08211920529801324
50,0.018604651162790753,0.007751937984496138,0.05736434108527135,0.08372093023255818,0.0,0.04031007751937987,0.07441860465116279
51,0.026470588235294135,0.032352941176470605,0.11078431372549022,0.037254901960784334,0.0,0.004901960784313731,-0.025490196078431372
52,0.0030000000000000027,0.0,0.04800000000000004,0.14600000000000002,0.0,0.0,0.0
53,0.1686746987951807,-0.00481927710843375,0.1301204819277108,0.07710843373493977,0.0,0.004819277108433728,0.0530120481927711
54,0.002941176470588269,0.0,0.0,0.1882352941176471,0.0,-0.014705882352941124,0.0
55,-0.018604651162790687,0.055813953488372106,0.013953488372093047,0.023255813953488393,0.0,0.018604651162790708,0.055813953488372106
56,0.0,0.016666666666666698,0.01666666666666672,0.06250000000000003,0.0,0.029166666666666695,0.004166666666666719
57,0.004347826086956497,0.01739130434782603,0.06521739130434778,-0.007246376811594258,0.0,0.004347826086956474,-0.0014492753623188692
58,0.01805555555555558,-0.013888888888888885,0.011111111111111117,0.003472222222222254,0.0,-0.004861111111111094,-0.009027777777777768
59,0.24347826086956523,0.0,-0.001242236024844723,-0.018633540372670843,0.0,0.0,0.0
60,0.24675324675324678,0.04415584415584419,0.0168831168831169,0.006493506493506507,0.0,0.010389610389610416,0.0025974025974026204
61,0.3137931034482759,0.03793103448275863,0.024137931034482786,0.034482758620689655,0.0,0.037931034482758655,0.015517241379310365
