,lt,exp,age,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,-0.010909090909090934,-0.012727272727272787,-0.046666666666666703,-0.0006060606060606322,-0.02181818181818187,-0.018787878787878798,0.030303030303030276,0.0,0.07272727272727274,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.08754208754208759,0.0,0.0,0.0,0.0
2,0.000760456273764265,0.016730038022813698,0.028136882129277563,0.0,-0.012927756653992395,0.018250950570342206,0.0585551330798479,0.0,-0.004562737642585546,0.0,0.016730038022813677
3,0.019696969696969723,0.06262626262626265,0.0,0.0,0.03484848484848484,0.0,0.09797979797979801,0.0,0.0,0.0,0.0
4,0.01788235294117646,0.004235294117647026,0.002823529411764669,0.006117647058823494,0.001882352941176424,-2.2204460492503132e-17,0.05552941176470583,0.0,-0.020235294117647108,0.0009411764705882231,0.019294117647058774
5,0.01634877384196185,0.04904632152588555,0.0,0.0,0.05122615803814714,0.0,0.02833787465940054,0.0,0.0,0.0,0.0
6,-0.007430340557275539,-0.004953560371517019,-0.0003095975232197956,0.0,-0.012383900928792557,0.001547987616099067,0.07275541795665637,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.16350364963503652,0.0,0.0,0.0,0.0
8,0.0012958963282937662,-0.013822894168466538,0.013822894168466516,0.023326133909287262,0.039308855291576704,0.0,0.11879049676025918,0.0,0.0,0.0,0.0017278617710583255
9,0.0522292993630574,0.008917197452229297,0.04267515923566882,0.03121019108280256,0.12038216560509563,0.0,0.14904458598726122,0.042038216560509545,0.0,0.0,-0.005095541401273884
10,0.015196078431372561,-0.0117647058823529,0.0,0.01078431372549018,0.018627450980392157,-0.0039215686274509665,0.15147058823529416,0.0,0.002941176470588225,0.0,0.010784313725490203
11,0.013061224489795898,0.032653061224489764,0.0065306122448979265,0.0065306122448979265,0.00489795918367344,0.004897959183673461,0.10081632653061219,0.0,0.0,0.0,-0.008571428571428608
12,0.0,0.0,0.0,0.0,0.0,0.0,0.2121212121212121,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.16842105263157897,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.16714285714285715,0.0,0.0,0.0,0.0
15,0.0205513784461153,0.013533834586466198,0.10526315789473686,0.0,0.014536340852130337,0.05313283208020052,0.0917293233082707,0.0,0.0,0.0,0.004511278195488777
16,0.03450479233226831,0.0,0.0031948881789136906,0.0,0.007667731629392915,-0.014057507987220474,0.12523961661341848,0.0,0.0,0.0,0.002555910543130957
17,0.0,0.021428571428571463,0.0017857142857142794,0.0,0.15178571428571427,0.0,0.042857142857142885,0.0,0.0,0.0,0.0
18,0.04436860068259387,-0.0006825938566552781,0.016382252559726963,0.08054607508532426,0.0566552901023891,0.031399317406143344,0.07781569965870308,0.0,0.0,0.0,0.0
19,0.017319587628866005,-0.004536082474226766,0.04371134020618559,0.01113402061855675,0.011134020618556728,0.011546391752577323,0.11628865979381446,0.0,0.008247422680412387,0.0,0.002886597938144342
20,0.0,0.0,0.0,0.0,0.0,0.0,0.2583333333333333,0.0,0.0,0.0,0.0
21,0.02197802197802199,0.023076923076923106,0.0,0.0,0.0,0.012087912087912111,0.2054945054945055,0.0,0.0,0.0,0.030769230769230792
22,0.0,0.0,0.0,0.0,0.0,0.0,0.12714776632302405,0.0,0.0,0.0,0.1079037800687285
23,0.0,0.08263736263736261,0.010989010989010973,0.050989010989010985,0.04483516483516485,0.0,0.10417582417582419,0.0,0.0,0.0,0.05714285714285714
24,-0.00339506172839501,0.0092592592592593,0.008641975308642014,0.023456790123456805,0.03580246913580252,0.0,0.10740740740740744,0.0,-0.0037037037037036535,-0.002160493827160437,0.023148148148148206
25,0.010655737704918034,0.009836065573770503,0.006557377049180335,0.0,0.037295081967213095,0.0,0.13668032786885248,0.0,0.0,0.0,0.001639344262295106
26,0.02192090395480222,0.01627118644067793,0.0002259887005649608,0.00022598870056493857,-0.000677966101694949,-0.0009039548022599098,0.09062146892655362,0.0,0.003615819209039528,0.0,0.007231638418079079
