,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc,rexp
0,0.0,0.0,-0.0,1.4016729621937363,0.0,0.029011786732761696,0.0,0.0,0.0,0.11724836516995386
1,-0.0,-0.0,-0.0,0.48795588939339657,0.0,-0.006847080810937573,-0.0,-0.0,-0.0,0.11571449167423896
2,-0.0,-0.0,-0.0,0.5837517516072772,0.0,-0.031746308692286056,-0.0,-0.0,-0.0,0.11247355233591246
3,-0.0,0.0,-0.0,-0.09101815637298284,-0.0,-0.006847080810937573,-0.0,-0.0,-0.0,-0.02442410593238516
4,-0.0,-0.0,-0.0,-0.01950513748845248,0.0,-0.039164610400391466,0.0,-0.0,0.0,-0.2835631433829643
5,-0.0,-0.0,0.0,0.19915057215883264,0.0,-0.048921729600969174,0.0,-0.0,-0.0,0.04415606154894098
6,0.0,0.0,-0.0,0.09518439634445594,0.0,-0.028793847070828563,0.0,-0.0,0.0,0.10466639743537394
7,0.0,0.0,0.0,0.16177044827552928,0.0,0.012399845902341245,0.0,-0.0,0.0,0.11456481443421217
8,0.0,0.0,-0.0,1.1086837021128038,-0.0,0.2507372564898898,-0.0,0.0,-0.0,0.29122201504805717
9,0.0,0.0,-0.0,0.5894183497340312,-0.0,0.2507372564898898,-0.0,-0.0,-0.0,0.29122201504805717
10,-0.0,0.0,-0.0,0.05436690825362591,0.0,0.03671821551692037,0.0,-0.0,-0.0,0.11282197887378667
11,0.0,0.0,-0.0,-0.013293900205633853,-0.0,-0.021313005179492514,0.0,-0.0,0.0,0.11333767052608534
12,-0.0,-0.0,-0.0,0.050414629304903105,0.0,-0.02896192154308243,0.0,-0.0,0.0,0.028530951628405368
13,-0.0,-0.0,0.0,-0.29212883821406677,-0.0,-0.041577426473524026,0.0,-0.0,0.0,-0.40784477141049214
14,-0.0,0.0,-0.0,-0.3359008693215727,-0.0,-0.008343976319536591,0.0,-0.0,0.0,0.008700061586987806
15,0.0,0.0,-0.0,0.02426689361905346,0.0,-0.017648019494083185,0.0,-0.0,0.0,0.11451918036764556
16,0.0,0.0,0.0,0.009288824625445719,0.0,0.03668880095870085,0.0,0.0,0.0,0.11537562680624038
17,0.0,-0.0,0.0,-0.3359008693215727,-0.0,-0.014913650930992374,0.0,-0.0,-0.0,0.11483505871649542
18,-0.0,0.0,0.0,-0.12497038143282589,-0.0,0.015781496961521774,0.0,0.0,0.0,0.1102133108278627
19,0.0,0.0,0.0,0.05821911867889651,-0.0,0.006004629814207492,0.0,-0.0,-0.0,0.11404063706171813
20,-0.0,0.0,-0.0,-0.3359008693215727,-0.0,-0.008343976319536591,0.0,-0.0,0.0,0.008700061586987806
21,0.0,0.0,-0.0,0.02426689361905346,0.0,-0.017648019494083185,0.0,-0.0,0.0,0.11451918036764556
22,0.0,0.0,-0.0,0.5894183497340312,-0.0,0.2507372564898898,-0.0,-0.0,-0.0,0.29122201504805717
23,0.0,0.0,-0.0,-0.013293900205633853,-0.0,-0.021313005179492514,0.0,-0.0,0.0,0.11333767052608534
24,-0.0,-0.0,-0.0,0.003949533479175833,-0.0,-0.033965095696336,0.0,-0.0,0.0,0.1139309637863207
25,0.0,-0.0,-0.0,1.0594750713707457,-0.0,0.1846796637951408,0.0,0.0,0.0,0.08895129270459019
26,0.0,-0.0,0.0,-0.3359008693215727,-0.0,-0.014913650930992374,0.0,-0.0,-0.0,0.11483505871649542
27,0.0,-0.0,0.0,0.16177044827552928,0.0,-0.021020233221572576,0.0,-0.0,0.0,0.1038108923384007
28,0.0,0.0,-0.0,0.384285995888914,0.0,-0.02740109729073204,0.0,-0.0,0.0,0.12967345804153846
29,-0.0,-0.0,-0.0,0.10667318641423744,0.0,-0.022823639753245285,0.0,-0.0,0.0,-0.26783560782301635
30,-0.0,0.0,-0.0,-0.18666359426969337,-0.0,-0.0904541243129518,0.0,-0.0,0.0,0.10698119716535595
31,0.0,0.0,-0.0,0.384285995888914,0.0,-0.02740109729073204,0.0,-0.0,0.0,0.12967345804153846
32,-0.0,0.0,-0.0,-0.047246125265476904,-0.0,-0.09063085114112097,0.0,-0.0,0.0,0.004723230420333048
33,0.0,0.0,0.0,0.25417153757403554,0.0,-0.036298867178502885,0.0,-0.0,0.0,0.10466475484438405
34,0.0,-0.0,-0.0,0.5392160339132992,0.0,0.0006288132906861516,0.0,-0.0,0.0,0.11453644010903692
35,-0.0,-0.0,0.0,-0.3975940821584401,-0.0,0.012618645155003527,0.0,-0.0,-0.0,-0.7179956572306928
36,-0.0,0.0,-0.0,-0.29212883821406677,-0.0,0.03671821551692037,-0.0,-0.0,-0.0,0.07833928956519319
37,0.0,0.0,0.0,-0.2581766131542237,-0.0,0.03610505805952238,-0.0,-0.0,-0.0,0.11388039770231623
38,-0.0,0.0,-0.0,-0.047246125265476904,-0.0,-0.09063085114112097,0.0,-0.0,0.0,0.004723230420333048
39,0.0,-0.0,0.0,0.10388128818528239,0.0,-0.010284282946334124,0.0,-0.0,0.0,0.09812304288502825
40,-0.0,-0.0,0.0,-0.29212883821406677,-0.0,-0.041577426473524026,0.0,-0.0,0.0,-0.40784477141049214
41,-0.0,-0.0,-0.0,0.10667318641423744,0.0,-0.022823639753245285,0.0,-0.0,0.0,-0.26783560782301635
42,-0.0,-0.0,-0.0,-0.01950513748845248,0.0,-0.039164610400391466,0.0,-0.0,0.0,-0.2835631433829643
43,0.0,-0.0,-0.0,0.3023391524144303,0.0,-0.008381623029445442,0.0,-0.0,0.0,-0.19816815281048136
44,0.0,-0.0,0.0,0.16177044827552928,0.0,-0.021020233221572576,0.0,-0.0,0.0,0.1038108923384007
45,0.0,-0.0,-0.0,0.3023391524144303,0.0,-0.008381623029445442,0.0,-0.0,0.0,-0.19816815281048136
46,0.0,0.0,-0.0,0.19915057215883264,0.0,-0.038229298497811266,-0.0,-0.0,-0.0,0.11312615145407427
47,-0.0,-0.0,-0.0,-0.013293900205633853,0.0,-0.017078328510303584,0.0,-0.0,0.0,0.01186886443923343
48,0.0,-0.0,0.0,0.10388128818528239,0.0,-0.010284282946334124,0.0,-0.0,0.0,0.09812304288502825
49,0.0,-0.0,-0.0,0.6410108032733978,0.0,-0.006739360924149144,0.0,-0.0,0.0,0.13846728685858678
50,0.0,0.0,-0.0,0.2552172749167143,0.0,-0.01321074010833425,-0.0,-0.0,-0.0,0.11343089395760035
51,-0.0,0.0,-0.0,0.49262424370618024,-0.0,0.2507372564898898,-0.0,-0.0,-0.0,0.29122201504805717
52,-0.0,0.0,0.0,0.18328682316562764,-0.0,-0.03414204392798116,0.0,-0.0,0.0,0.11283900120875573
53,-0.0,-0.0,-0.0,0.050414629304903105,0.0,-0.02896192154308243,0.0,-0.0,0.0,0.028530951628405368
