,age,entrophy,fix,ld,lt,rexp
0,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
1,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
2,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
3,0.0,-0.243629130808054,0.0,0.07788323780569611,-0.15812657978146796,0.0
4,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
5,0.0,-0.31099660646209104,0.0,0.036797049702301535,0.12456950821838805,0.0
6,0.0,0.014477050190110051,0.0,0.057447824625881744,0.18028960892192128,0.0
7,0.0,0.008762599103075874,0.0,0.057447824625881744,0.044127629803006,0.0
8,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
9,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
10,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
11,0.0,-0.04266341599426786,0.0,-0.13489610644444386,-0.18631295034511414,0.0
12,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
13,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
14,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
15,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
16,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
17,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
18,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
19,0.0,0.022560348021672776,0.0,-0.13489610644444386,-0.25153671436105474,0.0
20,0.0,-0.10373155380675642,0.0,0.07286001740322932,0.27518088180151945,0.0
21,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
22,0.0,-0.02388489581195955,0.0,-0.029472518481938194,0.30557189803181095,0.0
23,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
24,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
25,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
26,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
27,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
28,0.0,0.022560348021672776,0.0,0.0003443241775657746,0.22140467319875384,0.0
29,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
30,0.0,0.022560348021672776,0.0,-0.13489610644444386,-0.25153671436105474,0.0
31,0.0,-0.243629130808054,0.0,0.07788323780569611,-0.15812657978146796,0.0
32,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
33,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
34,0.0,0.009195492454249506,0.0,-0.04601271261504271,0.28903170389870636,0.0
35,0.0,-0.02388489581195955,0.0,-0.029472518481938194,0.30557189803181095,0.0
36,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
37,0.0,-0.01950795497336344,0.0,0.16842058260223458,-0.0951988935161452,0.0
38,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
39,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
40,0.0,0.008762599103075874,0.0,0.057447824625881744,0.044127629803006,0.0
41,0.0,0.003481041367215325,0.0,-0.04601271261504271,0.15286972477979102,0.0
42,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
43,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
44,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
45,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
46,0.0,0.022560348021672776,0.0,-0.13489610644444386,-0.25153671436105474,0.0
47,0.0,-0.01950795497336344,0.0,0.16842058260223458,-0.0951988935161452,0.0
48,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
49,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
50,0.0,0.022560348021672776,0.0,-0.13489610644444386,-0.25153671436105474,0.0
51,0.0,0.07780283467042474,0.0,0.057447824625881744,0.22172793174965474,0.0
52,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
53,0.0,0.0457158090425772,0.0,0.16842058260223458,-0.1604226575320858,0.0
54,0.0,0.022560348021672776,0.0,-0.13489610644444386,-0.25153671436105474,0.0
55,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
56,0.0,-0.2790871951412669,0.0,-0.029472518481938194,0.15892966508180364,0.0
57,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
58,0.0,-0.01950795497336344,0.0,0.16842058260223458,-0.0951988935161452,0.0
59,0.0,-0.10373155380675642,0.0,-0.06238041321878028,-0.19776050575828913,0.0
60,0.0,-0.243629130808054,0.0,0.07788323780569611,-0.15812657978146796,0.0
