,age,entrophy,fix,ld,ndev,ns,nuc,rexp,sexp
0,-0.042535714285714454,0.011630952380952101,0.20382142857142854,0.0896785714285714,0.008797619047619066,0.0,0.0759166666666667,0.06791666666666672,-0.035226190476190446
1,-0.285714285714286,-0.00788095238095245,0.041214285714285766,-0.24778571428571422,0.020047619047619054,0.0,0.0409285714285714,-0.12047619047619054,-0.06033333333333335
2,0.07936904761904746,0.004702380952380972,-0.011749999999999993,0.3891309523809523,0.008607142857142827,0.0,-0.021464285714285714,0.02253571428571429,-0.0911309523809524
3,-0.1771666666666665,0.0017142857142856786,0.0526666666666667,-0.13404761904761905,0.0026190476190476354,0.0,0.00635714285714283,0.02952380952380953,-0.4016666666666664
4,0.15105952380952364,0.020892857142857366,-0.01315476190476194,0.28039285714285656,0.008154761904761864,0.0,-0.018559523809523793,0.016511904761904783,-0.065297619047619
5,0.05463095238095284,0.005440476190476346,0.05663095238095235,0.16651190476190475,0.008035714285714295,0.0,-0.003154761904761879,0.06351190476190482,0.028392857142857147
6,-0.18680952380952418,0.008785714285714277,0.09835714285714288,-0.0653095238095238,0.012619047619047618,0.0,-0.044023809523809534,-0.2829523809523811,-0.1606666666666666
7,0.14923809523809506,-0.0010714285714284472,0.035595238095238145,0.10338095238095227,0.020785714285714275,0.0,0.047714285714285695,0.08069047619047617,-0.056333333333333305
8,-0.20314285714285743,0.043809523809523805,-0.051095238095238,-0.07361904761904758,0.011499999999999988,0.0,-0.052428571428571435,0.029833333333333302,-0.32485714285714296
9,0.09665476190476191,0.009630952380952733,-0.016273809523809534,0.027464285714285705,0.012750000000000011,0.0,0.13405952380952382,0.08705952380952381,0.028654761904761912
10,0.07524999999999993,0.013559523809523829,-0.008130952380952352,0.3144880952380947,0.011773809523809508,0.0,-0.00017857142857140122,0.02048809523809527,-0.04724999999999999
11,-0.11272619047619115,0.11941666666666689,0.02974999999999995,-0.08320238095238094,0.018749999999999965,0.0,0.1812976190476191,-0.060654761904761906,0.28736904761904736
12,0.007154761904761137,0.017988095238095227,-0.009559523809523855,0.015559523809523823,0.01736904761904761,0.0,0.04382142857142857,0.030940476190476192,0.25672619047619033
13,-0.18680952380952418,0.008785714285714277,0.09835714285714288,-0.0653095238095238,0.012619047619047618,0.0,-0.044023809523809534,-0.2829523809523811,-0.1606666666666666
14,-0.1771666666666665,0.0017142857142856786,0.0526666666666667,-0.13404761904761905,0.0026190476190476354,0.0,0.00635714285714283,0.02952380952380953,-0.4016666666666664
15,-0.285714285714286,-0.00788095238095245,0.041214285714285766,-0.24778571428571422,0.020047619047619054,0.0,0.0409285714285714,-0.12047619047619054,-0.06033333333333335
16,0.08983333333333358,0.0028095238095238676,-0.0048809523809524285,0.07757142857142857,0.010666666666666639,0.0,0.02819047619047617,0.057333333333333326,0.11847619047619035
17,-0.042535714285714454,0.011630952380952101,0.20382142857142854,0.0896785714285714,0.008797619047619066,0.0,0.0759166666666667,0.06791666666666672,-0.035226190476190446
18,-0.21002380952380975,0.016119047619047443,-0.022333333333333365,-0.3081428571428573,0.014857142857142845,0.0,0.12014285714285712,0.03366666666666662,-0.26428571428571435
19,-0.17853571428571446,-0.05951190476190495,-0.008321428571428546,-0.2143690476190476,0.008940476190476178,0.0,0.05363095238095237,-0.10896428571428576,-0.11286904761904763
20,0.08059523809523739,0.013857142857142945,-0.0065000000000000205,0.21769047619047574,0.008428571428571402,0.0,-0.002976190476190488,0.01411904761904761,0.05478571428571432
21,0.09077380952380901,0.01270238095238089,-0.009773809523809575,0.175297619047619,0.008821428571428586,0.0,-0.01939285714285715,0.04960714285714287,0.07196428571428565
22,0.1327738095238099,0.010940476190476427,-0.015749999999999962,0.1612023809523809,0.010654761904761906,0.0,-0.019964285714285712,0.06836904761904766,0.031773809523809524
23,0.10939285714285671,-0.0009880952380951751,-0.014654761904761827,0.33782142857142855,0.002226190476190505,0.0,-0.014249999999999985,0.024202380952380975,-0.06374999999999997
24,0.08414285714285737,0.02030952380952359,-0.006380952380952414,0.34545238095238007,0.015595238095238082,0.0,-0.07495238095238091,0.01871428571428576,-0.022880952380952373
25,0.02961904761904647,0.01595238095238075,-0.0058809523809524745,0.18961904761904738,0.010833333333333289,0.0,0.04578571428571429,0.028285714285714303,0.06578571428571425
26,0.11339285714285698,0.005654761904762211,-0.019702380952380995,0.2911785714285713,0.003607142857142899,0.0,-0.009821428571428568,0.060464285714285707,-0.06477380952380951
27,-0.09217857142857222,-0.009678571428571325,0.020011904761904873,-0.0698690476190476,0.025273809523809546,0.0,0.06448809523809523,-0.033988095238095206,0.47594047619047586
28,0.15823809523809532,-0.0264761904761905,0.027428571428571462,-0.06423809523809532,0.12838095238095248,0.0,-0.021238095238095254,-0.021404761904761878,0.19930952380952388
29,-0.09120238095238131,-0.007369047619047834,0.02260714285714288,-0.052321428571428595,0.017345238095238094,0.0,0.056797619047619013,-0.0744404761904762,0.5085833333333333
30,0.15105952380952364,0.020892857142857366,-0.01315476190476194,0.28039285714285656,0.008154761904761864,0.0,-0.018559523809523793,0.016511904761904783,-0.065297619047619
31,0.27267857142857144,0.024250000000000035,-0.012488095238095388,0.09201190476190471,0.013154761904761891,0.0,0.04270238095238096,0.039440476190476206,-0.09175000000000005
32,0.0665714285714285,0.010071428571428549,-0.01359523809523805,0.4010714285714284,0.01233333333333333,0.0,-0.04842857142857144,0.02273809523809526,-0.07076190476190476
33,0.007154761904761137,0.017988095238095227,-0.009559523809523855,0.015559523809523823,0.01736904761904761,0.0,0.04382142857142857,0.030940476190476192,0.25672619047619033
34,0.07524999999999993,0.013559523809523829,-0.008130952380952352,0.3144880952380947,0.011773809523809508,0.0,-0.00017857142857140122,0.02048809523809527,-0.04724999999999999
35,-0.09217857142857222,-0.009678571428571325,0.020011904761904873,-0.0698690476190476,0.025273809523809546,0.0,0.06448809523809523,-0.033988095238095206,0.47594047619047586
36,0.0665714285714285,0.010071428571428549,-0.01359523809523805,0.4010714285714284,0.01233333333333333,0.0,-0.04842857142857144,0.02273809523809526,-0.07076190476190476
37,0.07936904761904746,0.004702380952380972,-0.011749999999999993,0.3891309523809523,0.008607142857142827,0.0,-0.021464285714285714,0.02253571428571429,-0.0911309523809524
38,0.09665476190476191,0.009630952380952733,-0.016273809523809534,0.027464285714285705,0.012750000000000011,0.0,0.13405952380952382,0.08705952380952381,0.028654761904761912
39,0.05463095238095284,0.005440476190476346,0.05663095238095235,0.16651190476190475,0.008035714285714295,0.0,-0.003154761904761879,0.06351190476190482,0.028392857142857147
40,-0.17853571428571446,-0.05951190476190495,-0.008321428571428546,-0.2143690476190476,0.008940476190476178,0.0,0.05363095238095237,-0.10896428571428576,-0.11286904761904763
41,0.12151190476190415,-0.0020595238095241896,0.03601190476190483,-0.031154761904761984,0.015464285714285668,0.0,0.07248809523809513,0.029416666666666667,0.13832142857142865
42,0.27267857142857144,0.024250000000000035,-0.012488095238095388,0.09201190476190471,0.013154761904761891,0.0,0.04270238095238096,0.039440476190476206,-0.09175000000000005
43,0.1383452380952383,-0.0006547619047617848,-0.010654761904761988,0.2797261904761898,0.007392857142857161,0.0,-0.011345238095238096,0.014250000000000028,-0.03705952380952379
44,-0.0858690476190476,0.0027976190476189777,0.03558333333333331,0.4006547619047618,0.006964285714285713,0.0,-0.015511904761904793,-0.017369047619047617,0.05275000000000001
45,-0.20314285714285743,0.043809523809523805,-0.051095238095238,-0.07361904761904758,0.011499999999999988,0.0,-0.052428571428571435,0.029833333333333302,-0.32485714285714296
46,0.07867857142857108,0.013940476190476269,-0.006916666666666706,0.2125119047619041,0.009059523809523807,0.0,-0.0020833333333333207,0.02894047619047619,0.04586904761904765
47,0.0024047619047615626,0.030571428571428298,-0.007404761904761922,0.46033333333333265,-0.00802380952380952,0.0,0.01776190476190479,0.025023809523809525,-0.14066666666666663
48,0.08059523809523739,0.013857142857142945,-0.0065000000000000205,0.21769047619047574,0.008428571428571402,0.0,-0.002976190476190488,0.01411904761904761,0.05478571428571432
49,0.12970238095238126,0.04405952380952402,-0.006369047619047559,0.11703571428571416,0.010178571428571417,0.0,0.04386904761904761,0.05251190476190475,-0.010988095238095234
50,-0.28983333333333355,-0.09026190476190471,-0.006190476190476184,-0.24038095238095242,0.014071428571428592,0.0,0.1029285714285714,-0.20840476190476187,0.09807142857142861
51,-0.096130952380952,-0.0741309523809522,-0.046107142857142874,-0.15303571428571422,0.01451190476190475,0.0,-0.132702380952381,0.05513095238095238,-0.1875357142857142
52,0.12151190476190415,-0.0020595238095241896,0.03601190476190483,-0.031154761904761984,0.015464285714285668,0.0,0.07248809523809513,0.029416666666666667,0.13832142857142865
53,-0.096130952380952,-0.0741309523809522,-0.046107142857142874,-0.15303571428571422,0.01451190476190475,0.0,-0.132702380952381,0.05513095238095238,-0.1875357142857142
54,-0.28983333333333355,-0.09026190476190471,-0.006190476190476184,-0.24038095238095242,0.014071428571428592,0.0,0.1029285714285714,-0.20840476190476187,0.09807142857142861
55,0.07867857142857108,0.013940476190476269,-0.006916666666666706,0.2125119047619041,0.009059523809523807,0.0,-0.0020833333333333207,0.02894047619047619,0.04586904761904765
56,-0.26817857142857165,-0.019773809523809437,-0.009678571428571463,-0.06098809523809525,0.007083333333333329,0.0,0.03915476190476184,-0.3566071428571429,0.0489880952380953
57,-0.23888095238095247,0.0018333333333334454,0.05197619047619051,-0.0008333333333332875,0.01276190476190475,0.0,-0.10021428571428573,-0.358214285714286,0.01157142857142862
58,0.09546428571428515,0.025654761904762048,-0.0077976190476190445,0.2860595238095233,0.009130952380952373,0.0,0.043607142857142824,0.028702380952380986,-0.10082142857142866
59,0.07333333333333276,0.0040952380952382576,-0.007571428571428463,0.17626190476190437,0.01254761904761901,0.0,0.032690476190476186,0.02857142857142856,0.060071428571428616
60,-0.05036904761904704,0.018797619047618876,-0.014535714285714353,0.45610714285714266,0.04139285714285719,0.0,0.06132142857142854,0.04208333333333335,-0.17479761904761898
61,-0.26817857142857165,-0.019773809523809437,-0.009678571428571463,-0.06098809523809525,0.007083333333333329,0.0,0.03915476190476184,-0.3566071428571429,0.0489880952380953
62,-0.23888095238095247,0.0018333333333334454,0.05197619047619051,-0.0008333333333332875,0.01276190476190475,0.0,-0.10021428571428573,-0.358214285714286,0.01157142857142862
63,0.07967857142857099,0.022678571428571596,-0.006297619047619144,0.20810714285714232,0.003511904761904716,0.0,0.005916666666666681,0.0271309523809524,0.03927380952380952
64,0.07333333333333276,0.0040952380952382576,-0.007571428571428463,0.17626190476190437,0.01254761904761901,0.0,0.032690476190476186,0.02857142857142856,0.060071428571428616
65,-0.08008333333333309,0.018178571428571193,-0.01155952380952382,0.47689285714285684,0.000464285714285707,0.0,0.008511904761904755,0.04046428571428579,-0.07286904761904764
66,-0.24311904761904782,0.019500000000000364,-0.02111904761904765,-0.061976190476190525,0.01019047619047617,0.0,0.01280952380952376,-0.2259523809523809,-0.11033333333333331
67,0.011428571428571274,0.021880952380952355,-0.015023809523809576,0.050833333333333355,0.002142857142857158,0.0,0.19640476190476175,0.10497619047619049,0.007357142857142864
