,age,entrophy,fix,la,lt,ndev,ns,nuc,sexp
0,7.22840456051188,0.13210786526319437,0.13571877889009512,2.164912188063701,0.3576750052814944,-0.011537859665646211,0.0,-0.008846386683118254,-1.4437816128925323
1,-5.427876179018018,-0.1628637864652781,0.01890478594524692,-3.4432050814107455,-0.06003342411945472,-0.4931955523322559,-6.776263578034403e-21,-0.8013104505342993,1.3408062918406816
2,-2.539379900085241,0.31219420004220766,0.06304789889372862,-1.050076438734419,0.25136258830809105,-0.12198065658765685,4.336808689942018e-19,-0.545595694763498,-4.998174508747307
3,-4.039022036621259,-0.15397402176372668,-0.713529993163567,-1.8188294765980064,0.916657411594866,-0.07014258578077515,1.0842021724855044e-19,-0.32583179816810676,-2.8241008955935447
4,3.968807836637607,-0.3221531413056319,-1.4953505162693632,-0.7335577136872182,-0.26197307981344875,-0.2391238910491821,1.0842021724855044e-19,-0.4033888605483307,-1.701328056618836
5,-4.913760047161598,-0.08895801220578627,0.051097141074122436,1.7241591610901024,1.431307733588487,-0.003730276518096532,0.0,0.023803305255654186,-4.536135490876324
6,-4.579675125601975,0.01715106168079905,0.00820017093557358,-1.22407844698386,0.8101518292535177,-0.010254071302574655,1.0842021724855044e-19,-0.7684142323635839,-3.281854581712017
7,-5.5768496073382146,0.9099948254685913,0.004106489825776646,-3.022958873335379,0.34496548884879563,-0.1401600833250387,-6.776263578034403e-21,-1.421502627531956,2.185535535899011
8,-1.587416775625241,-0.3215224774823958,-0.7466643771655694,-1.7148224749655803,0.06265436623721005,-0.15044539063079626,4.336808689942018e-19,-0.8447007269379138,-3.52572419595704
9,-1.4531926373686455,0.46235929079752935,0.06626318399341216,-1.7756206110691837,0.32427084178957316,-0.012948422237503256,-1.734723475976807e-18,-0.10785207904848813,-5.719579380219815
10,4.79980581797924,0.10624721214450539,0.16956693139650264,2.1697548155984245,0.3646303359465039,-0.02946538844411415,0.0,-0.022780070567254517,-2.435688479971165
11,-2.178626024463365,-0.11936052271207216,-1.369454638703542,0.9045798737219379,-1.7784569190128936,-0.056233595738129416,-1.734723475976807e-18,-0.14532947500665896,-1.7721540270686962
12,-1.0827094588511457,0.07072229507317822,-0.8704621571679312,-1.561232426146349,0.25050775950934934,-0.061153870598647596,4.336808689942018e-19,-0.7045560321109857,-4.290394594262671
13,0.8887167007414638,0.2902062864899135,0.11656539434527498,1.9319991925628839,1.358372468538737,0.043302357288993905,0.0,0.13962082188592154,3.5979348703720384
14,7.219773316554998,0.13456553323789788,0.13571877889025974,2.1835228688450847,0.3428709202864034,-0.011537859665627656,0.0,-0.007140413356075633,-1.4431206060238673
15,-4.024526658484477,-0.34563853182669985,-0.7462904183680877,-1.5830643644980125,0.19488325069635412,-0.14600479393493107,0.0,-0.049845851191673,-2.012911209625284
16,2.283517735526787,-0.5691843651620156,-0.024558708886952527,-5.498851175606875,-0.5289007889362605,-0.3586846194151673,-6.776263578034403e-21,-1.2286863745558874,1.049658002937576
17,-5.126107214860708,-0.07643807307619056,0.06462327789346906,1.9692370659398348,0.7380525247595991,0.006608497857503889,0.0,0.04881928059635805,-4.059144175097309
18,3.4119390508134444,0.21270552518876212,0.1968029846474591,2.4449972243321185,0.42430877730666133,0.056778342840480396,-1.3552527156068805e-20,0.06639440859626476,2.2149402728428136
