,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc,rexp
0,0.00025396825396825466,-0.032626984126984095,-1.4094628242311558e-18,-0.008543650793650786,0.003063492063492061,0.00038492063492063437,-0.02526984126984128,-0.002626984126984126,0.004730158730158727,0.0006349206349206348
1,-8.673617379884035e-19,-0.05999999999999977,1.0842021724855044e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-5.421010862427522e-19,5.421010862427522e-19,0.0,0.0
2,-8.673617379884035e-19,-0.058833333333333196,-7.589415207398531e-19,-7.589415207398531e-19,0.0003333333333333349,0.0003333333333333336,-0.0029999999999999923,1.0842021724855044e-19,0.0,0.0011666666666666687
3,-0.001000000000000014,-0.05733333333333306,0.0,0.0,-0.0009999999999999998,2.168404344971009e-19,0.0026666666666666657,0.0016666666666666657,0.0,-0.004999999999999986
4,-0.00011904761904761932,-0.01992857142857143,-7.589415207398531e-19,-0.00011904761904761986,-0.00011904761904761986,1.0842021724855044e-19,-0.01992857142857143,7.142857142857146e-05,7.142857142857146e-05,-0.01992857142857143
5,-0.00019047619047619056,-0.01985714285714286,-0.01985714285714286,-7.589415207398531e-19,-0.00019047619047619132,-7.589415207398531e-19,-0.01985714285714286,0.00014285714285714292,0.0,-0.00019047619047619045
6,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
7,-8.673617379884035e-19,-0.02,-0.02,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02,1.0842021724855044e-19,0.0,0.0
8,0.0021825396825396965,-0.04819841269841241,1.734723475976807e-18,-0.005865079365079378,-0.002436507936507935,-0.0025317460317460295,0.002992063492063492,0.0011111111111111118,-0.00026984126984127004,-0.006984126984126961
9,1.734723475976807e-18,-0.05599999999999971,2.6020852139652106e-18,-8.673617379884035e-19,-0.0013333333333333329,-0.0013333333333333326,0.002999999999999999,0.0016666666666666666,2.168404344971009e-19,-0.005999999999999975
10,-0.00033333333333333045,-0.02966666666666663,-3.2526065174565133e-19,-0.00033333333333333327,-0.0003333333333333339,-7.589415207398531e-19,-0.02966666666666663,0.0003333333333333334,0.0,0.0
11,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
12,-0.0001904761904761923,-0.02985714285714282,-7.589415207398531e-19,-7.589415207398531e-19,-0.00019047619047619132,-7.589415207398531e-19,-0.02985714285714282,0.0001428571428571427,0.00014285714285714281,-0.00019047619047619045
13,-0.00037301587301587485,-0.01450793650793652,-0.01450793650793652,-0.0020793650793650806,-0.00037301587301587376,0.00018253968253968255,-0.01450793650793652,0.000253968253968254,0.00042063492063492065,-0.01450793650793652
14,-0.0016111111111111196,-0.02739682539682537,-8.673617379884035e-19,-0.003468253968253966,-0.0013492063492063517,0.0003650793650793641,-0.02739682539682537,0.001531746031746032,0.0006031746031746032,-0.0012777777777777785
15,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
16,0.00016269841269841295,-0.019797619047619047,-0.019797619047619047,-5.5555555555556195e-05,2.3809523809522845e-05,0.00020238095238095193,-0.019797619047619047,-0.0013055555555555548,0.00016269841269841274,0.00020238095238095226
17,0.00023809523809524037,-0.019428571428571434,-0.019428571428571434,-0.002095238095238098,-0.0006666666666666676,0.00023809523809523755,-0.019428571428571434,0.0003333333333333336,0.0,0.0002380952380952381
18,-0.00012698412698412473,-0.01957539682539683,-0.01957539682539683,-0.00022619047619047694,-0.0001269841269841283,0.0002817460317460312,-0.01957539682539683,-0.0015634920634920633,0.00020634920634920637,0.0002817460317460316
19,-8.673617379884035e-19,-0.02,-0.02,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02,1.0842021724855044e-19,0.0,0.0
20,-0.0016111111111111196,-0.02739682539682537,-8.673617379884035e-19,-0.003468253968253966,-0.0013492063492063517,0.0003650793650793641,-0.02739682539682537,0.001531746031746032,0.0006031746031746032,-0.0012777777777777785
21,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
22,1.734723475976807e-18,-0.05599999999999971,2.6020852139652106e-18,-8.673617379884035e-19,-0.0013333333333333329,-0.0013333333333333326,0.002999999999999999,0.0016666666666666666,2.168404344971009e-19,-0.005999999999999975
23,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
24,-0.0001904761904761923,-0.02985714285714282,-7.589415207398531e-19,-0.00019047619047619067,-0.00019047619047619132,-7.589415207398531e-19,-0.02985714285714282,0.00014285714285714292,0.00014285714285714281,0.0
25,5.952380952381053e-05,-0.02922619047619044,-7.589415207398531e-19,-0.0014642857142857148,-0.0006190476190476193,-0.0005595238095238102,-0.02922619047619044,0.000535714285714286,0.0004404761904761909,5.952380952380955e-05
26,0.00023809523809524037,-0.019428571428571434,-0.019428571428571434,-0.002095238095238098,-0.0006666666666666676,0.00023809523809523755,-0.019428571428571434,0.0003333333333333336,0.0,0.0002380952380952381
27,-8.673617379884035e-19,-0.02,-0.02,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02,1.0842021724855044e-19,0.0,0.0
28,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
29,-8.673617379884035e-19,-0.02,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,1.0842021724855044e-19,-0.02,0.0,0.0,-0.02
30,-0.0009285714285714305,-0.02926190476190473,-3.2526065174565133e-19,-0.0009285714285714289,-0.00030952380952381053,-0.0003095238095238101,-0.02926190476190473,0.000738095238095239,0.0002619047619047618,0.0
31,-8.673617379884035e-19,-0.02999999999999996,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-7.589415207398531e-19,-0.02999999999999996,3.2526065174565133e-19,0.0,0.0
