,age,entrophy,fix,ld,lt,rexp
0,-0.042612479421058454,0.03381811372017582,0.0,0.1976415219763375,-0.11753146711644023,-0.015760133603458928
1,0.022992303336736873,-0.10312245906595832,0.0,-0.11229341337096867,-0.19630943858957994,-0.01824373649627639
2,0.10789575829143934,0.09521145652373768,0.0,0.18938025457012914,-0.03137337460978622,0.03543762936241114
3,0.1180084180737083,-0.13528861644907803,0.0,0.17307417923887716,-0.08339297749538888,-0.016845447812562798
4,0.006386074723468196,0.07911077752350319,0.0,0.06973681214972477,0.23743724296859017,-0.005714385626155869
5,-0.011581177818442786,-0.3716767832668234,0.0,0.04103257330214111,0.1758088499711974,-0.00025012885473895546
6,-0.002641253866182182,0.29363816994519165,0.0,0.17300340205891818,0.05473104641085494,-0.018731364548782492
7,0.032049536627618454,0.007612629319432213,0.0,0.06568411567993243,0.04567727127509987,0.015643113764583674
8,0.02658829284962646,-0.12567662660559098,0.0,-0.13335250034009496,-0.1562921735937106,-0.01824373649627639
9,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
10,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
11,-0.007185518330524915,-0.05959456020446636,0.0,-0.07529935345858896,-0.20807088612613137,-0.05682642606633483
12,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
13,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
14,-0.01791579093135571,-0.07839700474772496,0.0,-0.03597348560922286,-0.25644672640146654,-0.01824373649627639
15,-0.011910226336138086,0.09110674458745895,0.0,0.3001891589343052,0.13637445641783288,-0.015760133603458928
16,-0.021897607049799733,-0.144650181564188,0.0,-0.05448964587086612,-0.1824448514354994,-0.0034944582656932267
17,0.01901048721829284,-0.07400623273738496,0.0,-0.13484758091060134,-0.1988896812600766,-0.01824373649627639
18,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
19,-0.0017653745411800037,0.029101918775190683,0.0,-0.14617374680763967,-0.23446052675248388,-0.05367901485993361
20,0.03057010896807049,-0.16863699001305643,0.0,-0.14614857165001718,-0.15781998305313677,0.02899195748727034
21,0.01901048721829284,-0.09832232535534996,0.0,-0.1290586035063869,-0.14177987647626764,-0.05682642606633483
22,0.009147885106575465,-0.21357294559509116,0.0,-0.14194962754599524,0.3422010013552749,-0.06725488474933532
23,-0.06340864754326432,0.06531460069938487,0.0,0.1908085085722515,-0.12139877256935748,-0.015760133603458928
24,0.006386074723468196,0.07911077752350319,0.0,0.06973681214972477,0.23743724296859017,-0.005714385626155869
25,-0.021897607049799733,-0.09297978769598197,0.0,-0.05448964587086612,-0.23411524530370542,-0.0034944582656932267
26,0.01901048721829284,-0.06603484814600932,0.0,-0.13080957363261192,-0.2256483513600248,-0.0034944582656932267
27,0.03861837978521905,0.0926957167689756,0.0,0.04406923701168986,0.3071675671174163,0.01744909931669926
28,0.10037334374699651,0.03246314834166898,0.0,-0.05336250121340497,0.43704577293405883,-0.0165197638093193
29,0.01901048721829284,-0.14613301801780537,0.0,-0.12513968022527247,-0.1897732247233549,0.02899195748727034
30,0.014520630568701912,0.03330997857918072,0.0,-0.2253330851909709,-0.17579525328302462,-0.05367901485993361
31,-0.1027219717426073,-0.30372635116397867,0.0,0.06957181145239989,-0.14627804073325118,-0.016845447812562798
32,0.012941091826619275,0.0596102576082499,0.0,0.3049945973181154,0.13821418685047435,-0.015760133603458928
33,-0.014319801418466123,-0.17307795756777802,0.0,-0.04732467189302031,-0.20731300486887544,0.02899195748727034
34,-0.0001449998371546102,-0.09457645410079084,0.0,-0.0686262121334037,0.5385012009713818,0.12484646509996757
35,0.01672569073790908,-0.13860935253519263,0.0,-0.14045454697548887,0.2581645220935363,-0.06725488474933532
36,-0.042612479421058454,0.03381811372017582,0.0,0.1976415219763375,-0.11753146711644023,-0.015760133603458928
37,-0.047816152602127446,-0.04126543430269211,0.0,0.19930496107460458,-0.044046967000938624,-0.0106208516132906
38,0.006386074723468196,0.07911077752350319,0.0,0.06973681214972477,0.23743724296859017,-0.005714385626155869
39,-0.021897607049799733,-0.15262156615556363,0.0,-0.058527653148855524,-0.1556861813355512,-0.01824373649627639
40,-0.0037899547069702626,0.005204469181225765,0.0,0.054303155140344846,0.09530588328748259,0.015643113764583674
41,0.005058673343914382,0.038147869530566106,0.0,-0.056757599917099597,0.20197484561974025,-0.02175712191045449
42,-0.01791579093135571,-0.20219418389635135,0.0,-0.02626558492389401,-0.19565987599653878,0.02899195748727034
43,-0.01791579093135571,-0.07839700474772496,0.0,-0.03597348560922286,-0.25644672640146654,-0.01824373649627639
44,0.006386074723468196,0.07911077752350319,0.0,0.06973681214972477,0.23743724296859017,-0.005714385626155869
45,-0.01791579093135571,-0.13006739861593097,0.0,-0.03597348560922286,-0.20477633253326052,-0.01824373649627639
46,0.005595960481877688,0.08967882014829749,0.0,-0.013977296775198971,-0.2692368109635164,0.1254393271085402
47,-0.047816152602127446,-0.04401418761006304,0.0,0.20379163582792612,-0.03956029224761708,-0.016845447812562798
48,0.03057010896807049,-0.0757681578157173,0.0,-0.10500935539624788,-0.19994291387581692,-0.05682642606633483
49,0.022992303336736873,-0.05145206519775229,0.0,-0.11229341337096867,-0.24797983245778593,-0.01824373649627639
50,-0.0031122389966706104,0.09389626611099301,0.0,-0.08534830795938372,-0.19337504626347887,0.1254393271085402
51,0.006386074723468196,0.07911077752350319,0.0,0.06973681214972477,0.23743724296859017,-0.005714385626155869
52,-0.05935349750271282,0.07747372255699826,0.0,0.11515222819582592,-0.11315452705696695,0.03543762936241114
53,-0.042612479421058454,0.03381811372017582,0.0,0.1976415219763375,-0.11753146711644023,-0.015760133603458928
54,0.0058124310901536,0.026295175639980396,0.0,-0.13956048757880865,-0.2463401560895341,-0.05318370724783767
55,-0.021897607049799733,-0.15262156615556363,0.0,-0.058527653148855524,-0.1556861813355512,-0.01824373649627639
56,0.0026596661886999513,-0.2913425699521036,0.0,-0.030964939901233307,0.14987348556596317,0.00310769143200711
57,0.03057010896807049,-0.1752492443463787,0.0,-0.10109043211513347,-0.1962658682546982,0.02899195748727034
58,-0.047816152602127446,-0.04126543430269211,0.0,0.19930496107460458,-0.044046967000938624,-0.0106208516132906
59,0.01901048721829284,-0.12567662660559098,0.0,-0.13484758091060134,-0.14721928739187062,-0.01824373649627639
60,-0.1027219717426073,-0.30372635116397867,0.0,0.06957181145239989,-0.14627804073325118,-0.016845447812562798
61,-0.06340864754326432,0.06531460069938487,0.0,0.1908085085722515,-0.12139877256935748,-0.015760133603458928
