,age,entrophy,fix,la,lt,ndev,ns,nuc,sexp
0,0.08552380952380997,0.011428571428571458,0.06614285714285695,0.004047619047619083,0.10309523809523799,0.0031904761904761793,0.0010000000000000026,0.23778571428571427,-0.04221428571428566
1,-0.021523809523809487,-0.013833333333333706,0.04480952380952377,-0.001357142857142845,-0.08169047619047627,-0.0006904761904761806,5.204170427930421e-18,-0.46519047619047543,0.009476190476190485
2,-0.08319047619047676,-0.036166666666666736,0.05804761904761914,0.005833333333333332,-0.02676190476190473,-0.05540476190476194,-1.734723475976807e-18,-0.2552380952380954,-0.13711904761904764
3,-0.02090476190476198,-0.0012380952380951849,-0.09154761904761918,-0.00016666666666667954,-0.14973809523809528,-0.0024285714285714266,5.204170427930421e-18,-0.16707142857142843,-0.09690476190476187
4,0.03540476190476205,-0.014761904761904787,-0.12176190476190488,0.002095238095238084,-0.1382619047619048,-0.001190476190476188,0.0,-0.21876190476190466,-0.07276190476190474
5,-0.13960714285714243,0.03015476190476171,0.07901190476190474,0.0021547619047619215,-0.3266785714285712,0.00022619047619046144,0.0021190476190476124,0.09939285714285725,-0.2767738095238094
6,-0.024535714285714577,0.0062976190476189894,0.031011904761904695,-0.0006071428571428235,-0.1727976190476194,0.013369047619047624,0.0,-0.2653690476190475,-0.11736904761904764
7,-0.020714285714286157,0.003642857142857123,0.11416666666666658,0.0003333333333333695,-0.03902380952380946,0.012976190476190478,0.0,-0.06335714285714271,0.46197619047618943
8,-0.022738095238095404,-0.013238095238095271,-0.09423809523809527,0.0006904761904761953,-0.08173809523809518,-0.00042857142857142833,-2.6020852139652106e-18,-0.19740476190476167,-0.12090476190476199
9,0.0007619047619049635,-0.03933333333333322,0.04278571428571429,-0.012738095238095257,-0.06469047619047619,-0.023000000000000003,2.6020852139652106e-18,-0.31933333333333325,-0.114452380952381
10,0.06039285714285664,0.008654761904761775,0.09215476190476166,0.009488095238095266,0.05672619047619049,0.008154761904761923,0.0011428571428571468,0.26822619047619056,-0.03494047619047622
11,0.020948412698413077,0.0069722222222221766,-0.0898849206349207,0.003543650793650762,0.2733293650793648,0.0021626984126984702,0.000960317460317453,0.23975793650793636,0.01221031746031745
12,0.022976190476190622,-0.018357142857142877,-0.11147619047619028,-0.0005476190476190329,-0.1117142857142856,-0.006214285714285712,5.204170427930421e-18,-0.17550000000000027,-0.12916666666666668
13,0.01825000000000019,0.013130952380952774,0.06182142857142847,0.0034642857142857496,0.024726190476190544,0.006964285714285732,0.00142857142857147,0.326583333333333,0.013630952380952379
14,0.098880952380952,0.007880952380952402,0.07366666666666659,0.007357142857142972,0.07469047619047618,0.005547619047619053,0.0010714285714285825,0.25719047619047614,-0.05628571428571434
15,-0.03600000000000039,0.016976190476190426,-0.34635714285714253,-0.004333333333333344,-0.15057142857142872,0.0030000000000000027,0.002928571428571447,0.06952380952380945,-0.0851666666666666
16,0.096511904761905,-0.019773809523809707,0.03405952380952344,-0.041321428571428676,0.056988095238095185,0.007369047619047615,-5.204170427930421e-18,0.09484523809523804,0.24132142857142805
17,-0.02445238095238099,0.020880952380952587,0.05042857142857134,0.0059285714285714115,0.1870476190476189,0.006714285714285739,0.0015238095238095106,0.2722142857142855,-0.050285714285714295
18,0.06684523809523843,0.019202380952380763,0.03660714285714277,0.0026547619047618456,0.12953571428571406,0.0032023809523809427,0.0007142857142857142,0.10027380952380938,0.11096428571428567
19,-0.006642857142857492,-0.020571428571428473,-0.10502380952380945,-0.000166666666666683,-0.10347619047619043,-0.006976190476190482,-1.734723475976807e-18,-0.16769047619047606,-0.11945238095238084
20,-0.026440476190475876,0.021059523809524062,0.050464285714285434,0.006535714285714277,0.184392857142857,0.006321428571428575,0.001523809523809514,0.2711547619047619,-0.045011904761904725
