,age,entrophy,fix,ld,ndev,rexp,sexp
0,0.024333333333333443,-0.003666666666666653,0.0,0.2568333333333333,0.08383333333333332,0.08266666666666667,0.08600000000000001
1,-0.0328333333333331,0.041000000000000064,0.0,-0.021666666666666626,0.1886666666666667,0.14366666666666666,0.2111666666666666
2,-0.03366666666666662,0.09333333333333337,0.0,0.07433333333333338,0.13666666666666666,0.13966666666666666,0.11966666666666663
3,0.011999999999999983,0.06283333333333346,0.0,0.1663333333333334,0.18899999999999997,0.08966666666666663,0.010166666666666654
4,-0.02150000000000006,0.055999999999999994,0.0,0.3446666666666666,0.040999999999999925,0.040499999999999994,0.06933333333333333
5,0.025000000000000036,0.026333333333333445,0.0,0.2553333333333333,0.0728333333333333,0.08883333333333332,0.061666666666666654
6,0.0188333333333333,0.03749999999999985,0.0,0.4928333333333332,0.029666666666666643,-0.07550000000000004,0.026666666666666613
7,0.007166666666666557,0.007166666666666679,0.0,0.38716666666666666,0.025500000000000012,0.05100000000000007,0.05199999999999999
8,0.018666666666666623,0.007666666666666783,0.0,0.26799999999999996,0.08283333333333331,0.09683333333333333,0.055999999999999994
9,-0.34616666666666673,0.022166666666666758,0.0,-0.2478333333333333,0.0755,0.02849999999999999,-0.002166666666666669
10,0.02983333333333331,0.03633333333333334,0.0,0.19016666666666676,0.06800000000000005,0.1591666666666667,0.04649999999999996
11,0.011499999999999844,-0.007833333333333397,0.0,0.36733333333333323,0.08349999999999998,0.014833333333333358,0.06066666666666662
12,0.018000000000000016,-0.005333333333333325,0.0,0.5096666666666668,0.02916666666666666,-0.05033333333333331,0.02883333333333335
13,0.017166666666666622,-0.002833333333333363,0.0,0.40599999999999986,0.030166666666666668,0.0651666666666667,0.014333333333333337
14,0.01899999999999992,0.01700000000000002,0.0,0.4545,0.03916666666666664,1.0408340855860843e-17,0.00033333333333332785
15,0.039000000000000284,-0.014333333333333299,0.0,-0.06566666666666661,0.1143333333333333,0.33133333333333315,0.1253333333333333
16,0.028666666666666604,0.03383333333333345,0.0,0.21783333333333324,0.09233333333333332,0.12449999999999997,0.03283333333333334
17,0.025499999999999697,0.02150000000000002,0.0,0.16300000000000003,0.15833333333333333,0.15766666666666668,0.00399999999999999
18,0.019500000000000017,0.03566666666666668,0.0,0.4298333333333333,0.039833333333333304,0.004333333333333335,0.0008333333333333352
19,0.024999999999999842,0.025500000000000043,0.0,0.3204999999999999,0.041333333333333326,0.044666666666666695,0.073
20,0.025333333333333277,0.035333333333333355,0.0,0.30549999999999994,0.06633333333333336,0.06433333333333335,0.033166666666666664
21,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
22,0.019333333333333105,-0.004499999999999955,0.0,0.2638333333333334,0.055333333333333345,0.1388333333333333,0.057166666666666616
23,0.02249999999999991,-0.029999999999999964,0.0,-0.12249999999999997,-0.04766666666666669,-0.30449999999999994,0.012166666666666662
24,0.026500000000000058,-0.00966666666666672,0.0,-0.1535,0.056833333333333305,-0.4363333333333334,0.04616666666666666
25,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
26,0.016500000000000153,0.027333333333333328,0.0,0.24100000000000008,0.06516666666666665,0.12233333333333327,0.05766666666666665
27,0.028000000000000087,0.028833333333333346,0.0,0.30833333333333324,0.05183333333333337,0.09033333333333333,0.022666666666666693
28,0.02266666666666667,0.04950000000000011,0.0,0.2508333333333332,0.075,0.048333333333333325,0.08366666666666665
29,0.021833333333333246,0.06383333333333334,0.0,0.3421666666666667,0.04133333333333335,0.05900000000000001,0.0018333333333333292
30,0.0055000000000002824,0.009166666666666705,0.0,0.15249999999999997,0.1436666666666666,0.23649999999999988,-0.017333333333333343
31,0.01933333333333344,0.005166666666666646,0.0,0.33516666666666656,0.05833333333333332,0.05516666666666663,0.05683333333333333
32,0.08666666666666678,0.043500000000000094,0.0,0.01166666666666668,0.15750000000000003,0.1711666666666667,0.05949999999999997
33,0.00799999999999984,-0.06300000000000004,0.0,-0.18983333333333338,0.03166666666666665,-0.09616666666666665,-0.16066666666666668
34,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
35,0.03300000000000007,0.03183333333333328,0.0,0.12249999999999998,0.18249999999999994,0.1443333333333333,0.015833333333333324
36,0.028000000000000143,0.037499999999999964,0.0,0.29849999999999993,0.05566666666666663,0.0616666666666667,0.04866666666666665
37,0.02616666666666652,0.04616666666666666,0.0,0.3291666666666666,0.05066666666666669,0.06483333333333335,0.012999999999999994
38,0.022666666666666765,0.012000000000000004,0.0,-0.17933333333333337,0.05733333333333333,-0.42799999999999994,0.04533333333333334
39,0.03300000000000007,0.03183333333333328,0.0,0.12249999999999998,0.18249999999999994,0.1443333333333333,0.015833333333333324
40,0.04133333333333328,0.039000000000000166,0.0,0.12783333333333333,0.12083333333333338,0.2061666666666666,-0.005166666666666668
41,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
42,0.011333333333333126,0.01383333333333336,0.0,0.32749999999999985,0.06033333333333332,0.0871666666666667,0.029833333333333333
43,0.02199999999999981,0.033666666666666775,0.0,0.32599999999999985,0.03983333333333332,0.0653333333333333,0.04316666666666667
44,0.025000000000000036,0.026333333333333445,0.0,0.2553333333333333,0.0728333333333333,0.08883333333333332,0.061666666666666654
45,0.0188333333333333,0.03749999999999985,0.0,0.4928333333333332,0.029666666666666643,-0.07550000000000004,0.026666666666666613
46,0.01933333333333344,0.005166666666666646,0.0,0.33516666666666656,0.05833333333333332,0.05516666666666663,0.05683333333333333
47,0.017499999999999974,0.01733333333333332,0.0,0.3289999999999999,0.05649999999999997,0.05400000000000002,0.055666666666666656
48,0.026000000000000023,0.00566666666666658,0.0,0.14233333333333328,0.058499999999999996,0.13666666666666666,0.16083333333333327
49,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
50,0.04566666666666655,-0.0158333333333334,0.0,0.16299999999999998,0.04100000000000002,0.21033333333333334,0.08583333333333333
51,0.011666666666666853,0.05366666666666673,0.0,0.2836666666666666,0.0981666666666666,0.09916666666666665,-0.016333333333333325
52,0.01466666666666662,-0.005333333333333344,0.0,0.2908333333333332,0.08266666666666665,0.08333333333333336,0.06383333333333331
53,0.00583333333333344,0.02616666666666667,0.0,0.36366666666666647,0.04616666666666671,0.05750000000000003,0.030666666666666648
54,0.025499999999999697,0.02150000000000002,0.0,0.16300000000000003,0.15833333333333333,0.15766666666666668,0.00399999999999999
55,0.08666666666666678,0.043500000000000094,0.0,0.01166666666666668,0.15750000000000003,0.1711666666666667,0.05949999999999997
56,0.0661666666666669,0.008166666666666756,0.0,0.027333333333333282,0.16999999999999996,0.1333333333333333,0.12500000000000003
57,0.02399999999999998,0.04950000000000006,0.0,-0.17716666666666664,-0.3448333333333333,-0.018500000000000003,-0.002999999999999987
58,0.01716666666666676,-0.014999999999999979,0.0,-0.16300000000000006,0.0576666666666667,-0.38549999999999995,0.018666666666666675
59,-0.00033333333333347703,0.02033333333333335,0.0,0.3791666666666665,0.04383333333333333,0.050166666666666714,0.03683333333333331
60,0.01933333333333334,0.028333333333333363,0.0,0.4338333333333332,0.013333333333333364,0.030166666666666675,0.0049999999999999906
61,-0.1135000000000001,-0.08666666666666664,0.0,-0.18516666666666665,-0.012666666666666665,0.012333333333333366,-0.08433333333333332
62,0.01866666666666647,0.048500000000000015,0.0,0.38749999999999984,0.027666666666666714,0.044333333333333336,0.003333333333333313
63,0.08966666666666692,0.05650000000000009,0.0,0.019833333333333356,0.17616666666666664,0.15966666666666668,0.02816666666666666
64,0.02016666666666664,-0.009833333333333326,0.0,0.4468333333333332,0.056666666666666615,-0.03149999999999997,0.04766666666666662
65,0.011499999999999844,-0.007833333333333397,0.0,0.36733333333333323,0.08349999999999998,0.014833333333333358,0.06066666666666662
66,-0.041166666666666685,-0.09066666666666663,0.0,0.17450000000000004,0.04566666666666665,-0.27749999999999997,-0.2808333333333335
67,0.028833333333333377,-0.00449999999999999,0.0,0.3026666666666665,0.06433333333333331,0.0821666666666666,0.05649999999999998
68,0.018000000000000016,-0.005333333333333325,0.0,0.5096666666666668,0.02916666666666666,-0.05033333333333331,0.02883333333333335
69,0.02183333333333333,0.04066666666666667,0.0,0.30666666666666664,0.06633333333333336,0.05750000000000001,0.03699999999999999
70,0.028000000000000087,0.028833333333333346,0.0,0.30833333333333324,0.05183333333333337,0.09033333333333333,0.022666666666666693
71,0.02266666666666667,0.04950000000000011,0.0,0.2508333333333332,0.075,0.048333333333333325,0.08366666666666665
72,0.005500000000000019,0.014500000000000048,0.0,0.3189999999999999,0.06150000000000001,0.0691666666666667,0.06033333333333335
73,0.018999999999999934,0.0046666666666666835,0.0,0.33899999999999986,0.030666666666666665,0.08066666666666666,0.05599999999999998
74,0.02266666666666657,0.027833333333333373,0.0,0.3626666666666666,0.040000000000000036,0.08300000000000003,-0.006166666666666645
75,0.018333333333333493,-0.006333333333333309,0.0,0.40583333333333327,0.03216666666666668,0.0708333333333333,0.009166666666666694
76,0.03033333333333342,-0.019500000000000052,0.0,-0.03716666666666668,0.1515,0.12616666666666668,0.27866666666666656
77,0.023666666666666544,0.03283333333333334,0.0,0.14766666666666678,0.17149999999999993,0.15416666666666673,0.00016666666666665525
78,0.061000000000000096,-0.001500000000000003,0.0,0.060666666666666674,0.0876666666666667,0.16083333333333327,0.16133333333333327
79,-0.0024999999999998634,0.02416666666666667,0.0,0.38399999999999995,0.03666666666666668,0.0488333333333334,0.03883333333333334
80,0.0030000000000000304,-0.012166666666666704,0.0,-0.19633333333333333,-0.155,0.010166666666666636,-0.11966666666666669
