,age,entrophy,fix,la,lt,ndev,ns,nuc,rexp
0,-0.0012857142857142165,-0.0690238095238094,-0.07383333333333335,-0.002619047619047623,0.021238095238095212,-0.006595238095238088,0.0011428571428571477,-0.17859523809523825,0.0695714285714285
1,-0.0033809523809523595,-0.01657142857142859,0.05272619047619048,0.023666666666666634,0.2667857142857145,-0.0035357142857142844,0.003309523809523811,0.1525714285714285,0.2844285714285712
2,-0.0031666666666668244,0.011071428571428347,0.11873809523809538,-0.0010952380952381248,0.2294047619047619,-0.006261904761904761,0.0033333333333333357,0.2619047619047619,0.14607142857142857
3,-0.002999999999999982,-0.005833333333333345,-0.04833333333333335,-2.6020852139652106e-18,-0.0021666666666666557,0.005833333333333331,0.0025000000000000014,-0.2425000000000001,0.053499999999999936
4,0.029976190476190732,0.011833333333333418,0.13847619047619059,0.0005000000000000152,0.3376428571428577,0.028642857142857192,0.006809523809523804,0.0979761904761904,0.10814285714285721
5,-0.0018690476190474613,0.01780952380952381,-0.2857261904761901,-0.0016190476190476005,0.04530952380952378,-0.001630952380952376,0.005750000000000014,-0.09664285714285717,0.0786190476190476
6,0.01175396825396845,0.001896825396825399,-0.3548055555555557,-0.0001984126984126912,-0.026067460317460225,-0.0034484126984126754,0.003599206349206361,0.1427063492063492,-0.015436507936507951
7,0.0009484126984126602,0.04698412698412706,-0.05658730158730152,-0.00084920634920635,0.08978174603174599,0.0019126984126984214,0.003412698412698415,0.0339484126984128,-0.3595515873015872
8,-0.0003333333333334111,0.0004285714285714045,0.02999999999999997,0.0002619047619047631,-0.02083333333333333,-0.006761904761904771,0.0034047619047619018,-0.19199999999999987,-0.05416666666666665
9,-0.002166666666666546,-0.004833333333333281,0.02299999999999999,-0.0004999999999999987,-0.17916666666666659,0.01583333333333334,0.002333333333333334,-0.10666666666666666,0.012166666666666666
10,-0.004904761904761516,-0.004369047619047546,0.020392857142857206,0.0006309523809524022,0.39529761904761845,-0.0035357142857142944,0.002464285714285722,-0.02744047619047613,0.3814642857142855
11,-0.005714285714285575,-0.0020000000000000096,0.022571428571428555,0.00011904761904761238,-0.1696666666666665,0.005500000000000003,0.0025000000000000057,-0.05516666666666669,-0.03814285714285711
12,0.028357142857142744,-0.028666666666666608,0.1323333333333333,0.006595238095238104,0.321738095238095,0.032809523809523816,0.007571428571428585,0.04209523809523806,0.21716666666666684
13,0.017404761904762103,0.006285714285714141,-0.07754761904761903,-0.001547619047619019,0.08592857142857147,-0.0035476190476190763,0.0063095238095238135,0.744428571428571,-0.01771428571428568
14,-0.0028571428571430232,0.00947619047619083,0.04033333333333345,-0.0003333333333332975,0.2399761904761902,0.01614285714285715,0.00780952380952382,0.41147619047619044,0.037976190476190434
15,0.003742063492063838,0.016492063492063544,0.043158730158730244,0.010873015873015875,0.22071825396825406,-0.0031031746031746268,0.006003968253968264,0.3391587301587296,0.12295634920634914
16,0.011150793650793637,0.003972222222222465,0.034960317460317476,-0.0010873015873015613,0.12359126984126989,-0.0030634920634920585,0.008210317460317466,0.5341031746031744,0.04816269841269839
17,0.006972222222221425,0.011031746031745747,0.03174603174603162,-0.00042063492063483966,0.13709126984126987,-0.00458730158730159,0.00832936507936511,0.4848412698412696,0.0849960317460317
18,0.01692857142857162,0.007238095238095186,0.11964285714285725,0.000702380952381009,0.43290476190476174,-0.004095238095238077,0.005035714285714291,0.14419047619047626,0.037452380952380876
19,0.0009285714285715493,0.07209523809523816,0.10509523809523809,-0.00016666666666667,0.1950952380952382,-0.020071428571428563,0.0008333333333333309,0.16926190476190478,0.2369285714285715
20,-0.003321428571428312,0.035226190476190695,0.041059523809523664,0.0013928571428572277,0.22772619047619064,0.0005357142857143078,0.008190476190476208,0.2672976190476188,0.18189285714285702
21,-0.0022380952380950773,-0.0011428571428570822,0.051404761904761995,0.01116666666666665,0.12814285714285706,0.006571428571428568,0.0034761904761904773,-0.05752380952380952,-0.3798571428571425
