,age,entrophy,fix,la,lt,ndev,ns,nuc,sexp
0,-0.6162664918653274,-0.007549577997019895,0.0,-0.07885089667740568,0.009005685656145165,0.0,0.0,0.0,0.06866128088360766
1,0.22148342767436596,-0.014257612744328583,0.0,0.11715018324320074,0.04555179320239929,0.0,0.0,0.0,-0.11737677096747429
2,0.28285713379211885,-0.004322956831180514,0.0,-0.0011287242011774946,0.0005018123227702709,0.0,0.0,0.0,0.09709273491746889
3,0.23195811564605254,-0.006470951445692986,0.0,0.061963862281930536,-0.04445907320010693,0.0,0.0,0.0,0.13200804671781688
4,0.19218190626331152,0.03332223083418542,0.0,-0.005989706002000071,-0.011900322801140478,0.0,0.0,0.0,0.1673858917056437
5,0.24762009277691094,-0.004322956831180514,0.0,-0.02489246634888985,-0.11317794621917819,0.0,0.0,0.0,0.2697732766223377
6,0.26962909078811736,0.008279233167626028,0.0,-0.004619830055446193,-0.02472087912861869,0.0,0.0,0.0,0.1264323852283215
7,0.2820530374627258,-0.01043403470200054,0.0,0.09164726216736302,0.006661526447549212,0.0,0.0,0.0,-0.11737677096747429
8,0.1481006404149822,0.014730598435955582,0.0,0.09941257316895306,0.02326806368198842,0.0,0.0,0.0,0.08948812429812074
9,0.12309048506625554,-0.015080542691267492,0.0,0.06115202204966238,-0.03388561113810413,0.0,0.0,0.0,0.23972364671345367
10,-0.4561993253548619,-0.007549577997019895,0.0,-0.06463658864866464,0.009005685656145165,0.0,0.0,0.0,0.14437980634440117
11,0.22116795051748747,-0.007767439444050229,0.0,-0.02670790316843277,0.08037268103813183,0.0,0.0,0.0,0.10793471105686364
12,0.12309048506625554,-0.015080542691267492,0.0,0.06115202204966238,-0.03388561113810413,0.0,0.0,0.0,0.23972364671345367
13,-0.057030988902654275,-0.057044079376247454,0.0,-0.03750744296809985,-0.0620952008010555,0.0,0.0,0.0,-0.30605913005720614
14,-0.6162664918653274,-0.007549577997019895,0.0,-0.07885089667740568,0.009005685656145165,0.0,0.0,0.0,0.06866128088360766
15,0.23859602259563223,-0.006470951445692986,0.0,0.06545496813619923,-0.018658299638680976,0.0,0.0,0.0,0.09607826035254251
16,-0.23766100744767188,-0.05916467923644665,0.0,0.4020083777619755,0.0912244959453897,0.0,0.0,0.0,-0.07140718702324653
17,0.2699064870995675,-0.004805209917600268,0.0,-0.03988567555845192,0.007534713196410102,0.0,0.0,0.0,0.14224968518007458
18,-0.44539526017172115,-0.011512661253327448,0.0,-0.09395213400793694,0.008742209025961387,0.0,0.0,0.0,-0.08288215359297586
19,0.14405440476070244,0.03504062652579539,0.0,0.06446037664149909,-0.034926825068714175,0.0,0.0,0.0,0.16637141714071732
20,0.2699064870995675,-0.004805209917600268,0.0,-0.03988567555845192,0.007534713196410102,0.0,0.0,0.0,0.14224968518007458
21,0.25711308532590255,-0.003840257472384665,0.0,-0.03988567555845192,0.03215656429852437,0.0,0.0,0.0,0.1294562834064097
22,-0.09443064952188424,0.15783078820113733,0.0,0.10132960020140944,-0.014207604932849942,0.0,0.0,0.0,-0.20409356251924127
23,0.1673515962627422,-0.01293254807675502,0.0,-0.005431670287714357,-0.01472549917665288,0.0,0.0,0.0,0.24073812127838004
24,-0.3609701334710377,-0.018948394053988758,0.0,0.19676431676458545,-0.1574739036846036,0.0,0.0,0.0,-0.08437188555495538
25,-0.4043143479567883,-0.011512661253327448,0.0,-0.09176531738813062,0.008742209025961387,0.0,0.0,0.0,-0.12614988242771502
26,-0.6162664918653274,-0.007549577997019895,0.0,-0.07885089667740568,0.009005685656145165,0.0,0.0,0.0,0.06866128088360766
27,-0.31344388231420117,0.05065625162965006,0.0,0.46918233749533284,0.11638039223982752,0.0,0.0,0.0,0.052224900949390723
28,-0.06133268643351847,-0.0575263324626672,0.0,-0.041809140498964045,-0.053009552652907355,0.0,0.0,0.0,-0.30605913005720614
