,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc
0,0.015865751334858888,-0.009700199725565677,-0.0076134737878824745,0.0,-0.01547153707533679,0.0006549113851869815,0.0027941935873850043,0.043223706798347014,0.0,0.0,0.0034274255150436163
1,0.015865751334858888,-0.009700199725565677,-0.0076134737878824745,0.0,-0.01547153707533679,0.0006549113851869815,0.0027941935873850043,0.043223706798347014,0.0,0.0,0.0034274255150436163
2,0.013333112238693772,-0.0061357173137557685,0.0015390800201120667,0.0,0.004425959631717287,0.0006549113851869815,0.0017980365308555078,0.014872153773453977,0.0,0.0,0.00269324176577267
3,0.007132789440520014,0.0126399002314402,0.002007672585662171,0.0,0.007768221361330892,0.00038841629230645155,-0.0038380061451187414,0.0021400176965658906,0.0,0.0,0.004941766569329687
4,0.015865751334858888,-0.011044402970203749,-0.0041025042034226284,0.0,-0.021021422566570816,0.0006549113851869815,0.0027941935873850043,0.04673467638280686,0.0,0.0,0.0032995750819960613
5,0.01175630546837392,0.004242350931220527,-0.0036237366315408767,0.0,0.014073313200915436,-0.1089146431112083,-0.009004873505795806,-0.0007491887240850901,0.0,0.0,-0.12459874959584338
6,0.015865751334858888,-0.0195116708378609,0.0020790545279710223,0.0,-0.1177719410410862,0.0029843169837264517,-0.19061176688257403,0.007367339587473796,0.0,0.0,-0.2672203056404724
7,0.013333112238693772,-0.0067995166617757785,-0.00812170752569387,0.0,0.02481340419441145,0.010372823153448424,0.010323439104199578,-0.00029782739024477277,0.0,0.0,-0.010442949081002375
8,0.015206989806532142,-0.00399141688312968,0.002492575068408714,0.0,-0.02514835952296333,0.010372823153448424,0.06297909077748028,0.015335809239591474,0.0,0.0,-0.044066733607331515
9,0.029512378154934734,0.11933712334242365,-0.001200303684852115,0.0,0.010868336218746298,0.003353595587236285,-0.0010369308250020685,-0.11066748972930779,0.0,0.0,-0.016985931032142517
10,0.008142639206712432,0.027995810607750853,-0.009954311877337078,0.0,-0.028851556407720077,-0.1089146431112083,0.03966504480159033,-0.01227234686495451,0.0,0.0,-0.13262985832279722
11,0.013333112238693772,-0.008807726589120662,-0.0026900508068783196,0.0,0.00874475833308266,0.00038841629230645155,-0.006461030216179705,0.01734785591439058,0.0,0.0,0.01132544286574174
12,0.06132361069655868,0.07076616809038459,0.0006837542861623776,0.0,0.022081289849586384,0.0015378558598459786,-0.023783659252446368,-0.06478998128413367,0.0,0.0,-0.03463826021392147
13,-0.022883207519047474,-0.1588632202920696,-0.001541645283823636,0.0,-0.2660052031945231,0.003353595587236285,0.009943619678231225,-0.5061415722279081,0.0,0.0,-0.02468158871605929
14,0.015865751334858888,-0.0195116708378609,0.0020790545279710223,0.0,-0.1177719410410862,-0.03133532832912768,-0.1275711255312366,0.006225396594936584,0.0,0.0,-0.2947993586864185
15,0.015865751334858888,0.0038865785072160243,0.006910576848461346,0.0,-0.009175828860014012,0.0006549113851869815,0.00252425832031015,0.008956742758593244,0.0,0.0,0.003557787737424148
16,0.013333112238693772,-0.06198496974101954,-0.0019183822197885842,0.0,0.051624652644982276,0.0029843169837264517,-0.09237665712988588,0.008885367110776154,0.0,0.0,-0.1373666618554482
17,0.013333112238693772,0.03228153734734361,-0.0036237366315408776,0.0,0.07515202077708823,0.0029843169837264517,-0.03438644116534915,0.004861345632230323,0.0,0.0,-0.05742137715015594
18,0.015865751334858888,-0.00521621458114647,0.005510113319739522,0.0,-0.00925251431954412,0.0006549113851869815,0.0027941935873850043,0.018921440491068916,0.0,0.0,0.0039030968144878326
19,0.01175630546837392,-0.009481518026963322,0.00495222440913433,0.0,0.016960703489226236,0.0006549113851869815,0.004396903521325324,0.0015731483956493066,0.0,0.0,0.0023680993901038123
20,0.015865751334858888,-0.005881850410183329,0.005510113319739522,0.0,-0.012867917707902313,0.00038841629230645155,-0.010723641724534848,0.018541471850790383,0.0,0.0,0.02234843507696184
21,0.015865751334858888,0.004786004701102617,-0.03455100738084023,0.0,0.038723940691902284,0.0029843169837264517,-0.03408015042031636,-0.028585111258839106,0.0,0.0,0.06803703338044167
22,0.015206989806532142,-0.029814370582718137,-0.03455100738084025,0.0,-0.04567344898831592,0.010372823153448452,0.0668437641169451,-0.02874265511626834,0.0,0.0,0.0795386830232534
23,0.00689234901999801,0.014144114314066258,-0.0016791648541815455,0.0,0.006549772476735816,0.010372823153448424,0.010722589597847762,0.0084344343929957,0.0,0.0,-0.022256140068873904
24,0.015206989806532142,-0.025472172216935214,-0.03455100738084025,0.0,-0.04953812232778068,0.010372823153448424,0.06297909077748026,-0.02862956036506182,0.0,0.0,0.08281273658519347
25,0.015865751334858888,-0.020765955975993587,-0.002835206177933337,0.0,-0.11855449567020436,0.002984316983726476,-0.19061176688257403,0.010842889824051422,0.0,0.0,-0.2637447554038947
26,0.013333112238693772,-0.00778341511663742,0.0015390800201120667,0.0,0.006069324808243741,0.00038841629230645155,-0.006461030216179705,0.014672422389551642,0.0,0.0,0.011422867615945943
