,age,entrophy,fix,rexp
0,0.052208835341365556,0.3012048192771084,-0.08433734939759034,0.008032128514056255
1,0.05722891566265065,0.10742971887550194,0.029116465863453858,0.08333333333333336
2,0.02008032128514059,0.18473895582329308,0.026104417670682736,0.04618473895582331
3,0.1636546184738956,-0.10341365461847392,0.039156626506024125,0.17771084337349397
4,-0.06626506024096382,0.38554216867469865,-0.05823293172690762,0.01606425702811247
5,0.00602409638554216,0.35140562248995977,-0.09437751004016064,0.014056224899598388
6,0.03514056224899609,0.1395582329317268,0.04116465863453818,0.0612449799196787
7,0.0943775100401606,-0.13453815261044177,0.1706827309236948,0.14658634538152615
8,-0.05722891566265059,0.4688755020080321,-0.04919678714859436,-0.0853413654618474
9,0.001004016064257096,-0.40461847389558236,-0.14156626506024095,-0.17771084337349394
10,0.08132530120481937,-0.1375502008032128,0.1716867469879518,0.1616465863453815
11,0.001004016064257096,-0.40461847389558236,-0.14156626506024095,-0.17771084337349394
12,0.02208835341365467,0.18674698795180716,0.026104417670682736,0.04216867469879515
13,-0.07028112449799198,0.4317269076305221,0.006024096385542195,-0.09036144578313252
14,0.02008032128514059,0.18473895582329308,0.026104417670682736,0.04618473895582331
15,0.02008032128514059,0.18473895582329308,0.026104417670682736,0.04618473895582331
16,-0.05722891566265059,0.4688755020080321,-0.04919678714859436,-0.0853413654618474
17,0.03514056224899609,0.1395582329317268,0.04116465863453818,0.0612449799196787
18,0.07128514056224895,0.047188755020080284,0.027108433734939777,0.13152610441767068
19,0.0030120481927711495,0.34839357429718865,-0.0933734939759036,0.019076305220883535
20,0.03514056224899609,0.1395582329317268,0.04116465863453818,0.0612449799196787
21,0.02208835341365467,0.18674698795180716,0.026104417670682736,0.04216867469879515
22,-0.06726907630522086,0.23795180722891568,-0.05923694779116467,0.1656626506024096
23,0.05722891566265065,0.10742971887550194,0.029116465863453858,0.08333333333333336
24,0.002008032128514109,0.3473895582329316,-0.09437751004016064,0.0220883534136546
25,-0.007028112449799118,-0.3845381526104418,-0.3624497991967871,0.03112449799196787
26,0.02008032128514059,0.18473895582329308,0.026104417670682736,0.04618473895582331
27,0.02008032128514059,0.18473895582329308,0.026104417670682736,0.04618473895582331
