,age,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc
0,-0.08495761635158784,-1.061548919787452,0.3639965995320286,0.15840219467717934,-1.0131370456690778,-1.8888756971591605,-0.007703417959252083,0.0,0.0,-0.15347764158021468
1,-0.016161620770892768,-3.9894722025307896,0.8338273086678283,0.4361262669698184,2.17871888825719,-0.6503410298773031,0.17493615379723276,0.0,0.0,-0.2795806298775695
2,-0.06718150561580359,-3.9716417163110265,0.8185792196649432,0.4539567531895812,2.2269923813869577,-0.598317229014957,0.2725342036895805,0.0,0.0,-0.4468689723537594
3,-0.09002500805792969,-1.0615489197874521,0.8128192889502037,0.15840219467717934,-1.0420206850119549,-0.8036154099377328,0.18998177464127855,0.0,0.0,-0.41505323668646155
4,-0.07573368883066649,0.23426124806171295,0.7668481905285134,0.1890286644782667,3.9115744241653965,-0.6574037983594612,0.4372618924153833,0.0,0.0,0.517999691081244
5,-0.10457549550833493,0.06337158247319663,0.2630566845521244,0.22886400677167307,-2.6599341079526484,-1.6499145992370234,0.35539564132740514,0.0,0.0,-0.28345707751715005
6,-3.706208026155091e-05,7.806255641895632e-18,-2.187374986479247,-0.0357360971438684,2.3588711517779126,-0.7169328285330977,0.09894940709548888,0.010841343109015956,0.0,0.2482074255033298
7,8.198358925133706e-06,6.071532165918825e-18,-2.220662932112446,-0.03532494211094984,2.4740560512289536,-0.6170100295632801,-0.13733878719469328,0.010841343109015956,0.0,0.30255694338684086
8,3.7769475952642313e-06,-8.673617379884035e-18,-1.206009949260213,-0.07482300485114123,-1.3881195955452579,-0.011168182574940167,0.20086162335202082,0.010841343109015956,0.0,-0.44597322246272125
9,-1.1684533971590121e-05,-1.3010426069826053e-18,-1.6061196145309415,-0.09506753963598397,-1.4373406959365433,-1.3292012871388095,0.09636157054494313,-0.010841343109015956,0.0,-0.13282050247231503
10,-8.342059753851223e-06,-1.734723475976807e-18,-1.4576317378044727,-0.0937988649752412,-1.5910758439435875,-1.3099871462513615,-0.05828195157983922,0.010841343109015956,0.0,-0.014731702276170744
11,-0.00010571278066819761,-1.0842021724855044e-18,0.02931583817402488,-0.12732670929187967,1.6776698298056791,1.7621130585547249,0.6629678311831451,0.010841343109015956,0.0,0.07779099967622669
12,-5.68431732549308e-06,-1.3877787807814457e-17,-1.25879460730845,-0.07420481672729055,-2.969969842210714,0.09314978872097766,-0.1175907048736733,0.010841343109015956,0.0,-0.1992273741439727
13,-6.8492398883556686e-06,-6.071532165918825e-18,-2.0501822862621832,-0.0719779963482633,1.141233817507427,0.45061243333603923,0.2602020030283732,0.010841343109015956,0.0,0.03620865345962129
14,3.6053459649470695e-06,8.673617379884035e-19,-2.176094728135242,-0.034724180082245724,0.8367674204122603,-1.0141417699288782,0.17490686853778872,0.010841343109015956,0.0,0.21683143486841863
15,-3.799403413435763e-06,-5.637851296924623e-18,-1.1602429722886318,-0.05977021814064933,-1.1671947843790784,0.9528683214449141,0.27076637599369413,0.010841343109015956,0.0,-1.1391950992814397
16,-9.300450221941953e-05,-1.734723475976807e-18,0.05876188087848342,-0.05609894629929934,1.7210622060480665,1.1971665998390788,0.8959081486623744,0.010841343109015956,0.0,-0.08328910154561839
17,-3.875579992671007e-05,-1.734723475976807e-18,-0.5955112451457663,-0.0865189667710795,-0.0391236850054418,1.2116958294919193,-1.0793637327074144,0.010841343109015956,0.0,-0.09406340108267304
18,0.0,-0.04031476596604882,-0.05260273423370232,-0.28684117133680365,0.3656242299585297,0.019340712115187442,0.46566852985698715,-0.0001947193136323125,0.0,0.8607980304283867
19,0.0,0.03907204181935307,-0.0042375346252181995,-0.43752374181359655,0.3656242299585297,-0.0936047159164152,0.46566852985698715,-0.0001947193136323125,0.0,0.8533409862449014
20,0.0,-0.04031476596604882,0.02374179070451942,-0.6476762750375328,-0.7532844005719495,0.019340712115187442,0.39246615949219804,-0.0001947193136323125,0.0,-0.5144427325244723
21,0.0,0.03907204181935307,-0.0042375346252181995,-0.500872554076894,0.4289730422218272,-0.0936047159164152,0.46566852985698715,-0.0001947193136323125,0.0,0.8533409862449014
22,0.0,-0.04031476596604882,-0.19759957982476903,-0.049921755903395815,0.3656242299585297,0.019340712115187442,-0.514626012063872,-0.005452140781704754,0.0,-0.5144427325244723
23,0.0,-0.04031476596604882,-0.05260273423370232,-0.3797926679069924,0.3656242299585297,0.019340712115187442,0.46566852985698715,-0.0001947193136323125,0.0,0.9537495269985754
24,0.0,-0.04031476596604882,-0.27394410476299075,0.007809318003208366,0.39727154695122124,0.019340712115187442,-0.5139694301027711,-0.005452140781704754,0.0,0.9221022100058838
25,0.0,0.03907204181935307,-0.31673813025557346,0.5869949994292136,0.16753765306451396,-0.0936047159164152,0.6005158094525677,-0.0001947193136323125,0.0,0.19575344031164446
26,0.0,0.03907204181935307,-0.187110577741278,-0.11327056816669331,0.4289730422218272,-0.012562150487740854,-0.5139694301027711,-0.005452140781704754,0.0,0.008209689190021763
27,0.0,-0.04031476596604882,0.06932289367362957,-0.3501899836001011,0.36446062209700697,-0.42041717299193654,0.4346294279009778,-0.0001947193136323125,0.0,-1.0223851049440285
28,0.0,-0.04031476596604882,-0.05260273423370232,-0.4969937045607402,-0.7532844005719495,-0.0936047159164152,0.39312274145329895,-0.0001947193136323125,0.0,0.9737434584599888
29,0.0,0.06732812915287366,-0.03249362195873879,-0.3797926679069924,0.3656242299585297,-0.0936047159164152,0.46566852985698715,-0.0001947193136323125,0.0,1.0666949550301779
30,0.0,0.03907204181935307,-0.31673813025557346,0.6723781811753972,0.3796184593372925,-0.0936047159164152,0.5974401578498097,-0.0001947193136323125,0.0,-0.25470085163327105
31,0.0,-0.04031476596604882,0.06932289367362957,-0.28684117133680365,0.30111180983370944,-0.06585594924148629,0.4346294279009778,-0.0001947193136323125,0.0,-0.8299090120509269
32,0.0,-0.04031476596604882,0.02374179070451942,-0.6476762750375328,-0.7532844005719495,-0.0936047159164152,0.6247135874847779,-0.0001947193136323125,0.0,-0.4162121380127555
33,0.0,-0.04031476596604882,-0.27394410476299075,0.100760814573397,0.3656242299585297,-0.0936047159164152,-0.5139694301027711,-0.005452140781704754,0.0,0.9737434584599888
34,0.0,0.03907204181935307,-0.31673813025557346,0.8702440659484323,0.18175257456425742,-0.0936047159164152,0.5998592274914667,-0.0001947193136323125,0.0,0.19641002227274543
35,0.0,-0.04031476596604882,-0.662789225331568,0.34782399798250957,-0.4579693777228101,-0.012562150487740854,-1.3616899927870012,-0.005452140781704754,0.0,0.9166758040341688
36,0.0,-0.04031476596604882,-0.31952222689494747,0.469284281837111,0.31510603921247227,-0.42041717299193654,0.5694767074965582,-0.0001947193136323125,0.0,-1.2317841915411658
37,0.0,-0.04031476596604882,-0.23563559041507423,0.45028579246789663,0.20743765980573026,-0.44021706638160235,-1.3733501578944916,-0.0001947193136323125,0.0,-1.1987951068764602
38,0.0,-0.04031476596604882,-0.28121669338418437,0.8512455765792176,-0.2095038867841743,-0.11340460930608087,-1.105818898551195,-0.0001947193136323125,0.0,-0.27057017920352355
39,-0.189250242047238,0.811431433258994,-0.3695062354268328,0.0660450884164329,0.9146224024637974,0.13050382155645976,0.9160000434976672,0.08981466029525469,0.0,1.2526539171858468
40,0.6132666248971096,0.9041956271942142,-0.2663972735429103,0.052809925092718,0.862124161171563,-0.10931540626553962,-0.4551140306065086,-0.44524949736696734,0.0,0.7594785424375905
41,-0.3228898682915602,-0.9884259690242331,-0.12158260943914201,0.3178938918240113,1.016180112116613,0.7568264294898591,-1.1169969963299047,0.1349291757861318,0.0,-1.2334345653742218
42,-0.2709044652122718,-0.9649954932113708,-0.00958945452776629,0.24416702223237433,-1.3002525277120793,0.3009662021681492,0.6050532678223756,-0.571459691018537,0.0,-1.25239608033578
43,-0.2564304667476273,0.8779304658438378,-0.23323992961791754,0.30951528341735146,0.9764394938826578,0.6707944754252393,0.76619833208419,-0.5849667529542579,0.0,0.6311850365627304
44,0.4977358191461405,0.5619876217937425,-0.34327048247488584,0.15715902890426206,0.9947881086481003,0.5383971728697182,0.4793566058824146,0.17773345410178085,0.0,0.8377646902054628
45,0.571078865434635,-1.5988311125784616,-0.2662708685019961,0.33662652782690555,-0.06383538006893953,-0.27046473433105644,0.11241575211030959,-0.34355417611592803,0.0,-1.773221277915688
46,-0.30302775482632804,-1.0471438893619545,0.168252971553848,-0.1911334181504573,-1.2545359304574388,0.5249749331930647,-1.6419786888512178,-0.14146692131464075,0.0,0.26759591851306747
47,-0.3311328709344522,-1.5320802728647154,-0.37617790620609604,0.3958366974901243,0.7219465061700973,-0.048658525053896104,-0.07408630456426599,-0.5343658863225684,0.0,-1.103480969201899
48,-0.27931260305847677,0.8645504983865373,-0.4056864874472622,0.13334830628708724,0.7955573738668885,0.5465534114017785,0.43918010285660575,0.10257308567076537,0.0,1.0822514521752924
49,-0.3914160994751157,-1.255080097233113,-0.5780553588333948,-0.22219607190129478,-0.769600285680606,-0.29820993014236497,-0.4394671522463956,-0.6508308062433371,0.0,-0.11114170300522251
50,-0.37873508458302874,-1.628148360811116,-0.5942532812642878,-0.4042902985898627,0.9454188740252695,-0.31949651756880737,0.5866335738300964,-0.5552705195532582,0.0,-2.0766121884584186
51,-0.3623730186634686,-1.0715419544072193,-0.44821718764612273,-0.17953190919193887,0.8815169630436738,-0.20278437206711028,-1.1643427925266379,-0.3023742729000117,0.0,-1.3361086850279396
52,-0.23933250265399628,-0.7873163877043139,-0.15136871692354703,0.6034624464021653,-0.8944977625596859,-0.5983318013220218,-1.3023192645655262,-0.4934645340367817,0.0,0.7367018383588598
53,-0.48052554987337015,-1.6079526692085129,-0.5883408102303941,-0.9045854718183921,-0.48898136502260253,0.5793611157150508,0.1664299558196024,-0.59374727678582,0.0,0.21804511832799364
54,-0.4747134655872131,-1.7565903229273694,-0.8421087477387474,-0.2610697222341478,0.38526793223112504,-0.5829680428479133,-0.41720725523808466,-0.632453376050731,0.0,-0.22774762316148728
55,-0.4755849870915031,-1.9919395317692314,-0.6868057942820689,-0.590289082630159,-0.5939323381961992,-0.323124890685351,0.6999762983925828,-0.6211504666006639,0.0,-0.4336129812485323
56,-0.29867556856580635,0.6235797830254001,-0.4061393780820295,0.324641533310793,0.48019842795513284,-0.0736542563263782,0.4666023272597157,-0.8304450530580595,0.0,1.0891912549880851
57,-0.24245585149480656,-0.08659421504513817,-0.5352084744028911,0.20749875547285337,0.8539603790509089,0.06799623347637727,0.4958774477745036,-0.8249656881317017,0.0,0.8436836689650169
58,-0.3787352560680068,-1.73218911097475,-0.6664110284150304,-0.3194967336282863,0.7476458573175822,-0.3190458670188475,0.5875405711918898,-0.5628550504594506,0.0,-2.0560441135557883
59,0.38885174047295745,-1.1138279664721153,-0.028168130457119127,0.07840140141166388,-0.44270637594561185,-0.46279921080758957,-0.8013939449325638,-0.2941093463880209,0.0,-1.9060023276790394
60,-0.2581729626289236,-1.8031124180491338,1.5639875228189697,-4.06960018218191,-0.7720241092016928,0.2821424415391007,0.9173678560460657,0.04127624800097051,0.0,0.7770133365719127
61,-0.2805302539574698,-1.5570516648496986,0.9698752520683002,-2.6456308384527336,0.09056138318819948,-2.533567886902946,-0.9533305901094733,-0.06513323007567465,0.0,-0.14743295567406559
62,-0.25030506014912474,-2.028615186514367,0.97239292548496,-3.079008172202895,-1.1766813524152129,-1.1869484407440891,1.1666458443142833,-0.04938003448247681,0.0,-0.05390845397700085
63,-0.2799796765337071,1.3108109402335122,0.38622321841583757,-5.339965114742804,0.4311632864798741,-1.438134833442936,1.1761082335414181,-0.15739672244188785,0.0,0.10882685952823243
64,-0.43561466017449646,1.848855968275135,0.422469689133654,-5.2655507165523385,0.4278858576170091,-0.8146686765270401,0.022585289072589772,-0.07215855220779364,0.0,0.27299053592576916
65,-0.2616136062155167,-1.6846342551946154,0.9251472902563143,-3.3336603765274546,0.6376036505126551,-1.1604476604354723,1.0877849515365212,0.008643968568903123,0.0,-1.5797437054180314
66,0.7515174909647354,-1.3307777772563991,0.8989862182465391,-2.1968490685357054,-0.6700884094815744,-2.15832654875226,-0.5790578031211312,0.03579508221231118,0.0,-1.0152485214983706
67,-0.2371661955292701,0.9273202242673694,-3.7849907779017578,-3.653577093031942,0.39973610297739265,-0.8278021943747682,0.26210429657473683,-0.345776817530077,0.0,-0.29138772598397256
68,-0.16006854239894638,1.0261919435149613,-3.78936809759917,-3.795955421235513,-0.7913326996974674,-0.17564492064795226,0.6275041804226489,-0.37667668592930387,0.0,0.254920234487359
69,-0.19271166192767758,-3.1043921830946903,-4.162505404309091,0.37515492242744425,0.72288764059004,1.1311515857498629,-0.2733915579905731,-0.5737278193571163,0.0,0.061022922603074535
70,0.3631656950440182,1.1497036605257964,-4.183437593093701,-3.4826906995746407,0.3363972443359069,-0.799880146635908,-0.1165752812570669,-0.3691865094595929,0.0,0.3780439200020483
71,-0.32376466647304847,1.4097701706324808,-5.15467716127299,0.44300497764311886,0.6486242572512391,1.2168782609137034,-0.059194974736683434,-0.5652319513618489,0.0,-0.2458683890585434
72,-0.28243083845914907,1.3106202423345836,-3.8248004422809063,-4.364868435112441,0.37069859041532366,-0.11381318074321631,0.46912187117913356,-0.26457959488167815,0.0,-0.2419802764526438
73,-0.24950267144123342,-1.8242223918784801,-2.182066705581038,-1.9188128715382433,0.21391159662043302,-2.3822167484138155,-0.24501716469161838,-0.24962800821044087,0.0,0.008762870913705714
74,0.5509519827920595,-1.3852020299168897,-2.1115776217220072,-1.5013987742027328,-0.7299577458613334,-1.507520477003969,-0.7019229808769953,0.1516166566592929,0.0,-0.7660904324914213
75,-0.1899461480356644,1.3004766076444203,-5.407092254060828,0.3888638020387979,0.5468618467415798,-1.3629562092912797,0.635509950566734,-0.4245368265474556,0.0,-0.3120817310769089
76,-0.1768204645049823,1.3728248153542224,-5.518126494582441,0.3761224611343226,0.5210533242759203,-1.2740058304749668,-0.20572743227951992,-0.6565440232451942,0.0,0.4350890310620572
77,-0.19516925163057328,1.500473088312723,-3.0647098204584213,-3.9208115056294526,0.3209249856407105,0.7131701368704021,-0.015856773139673194,-0.0353330536533801,0.0,-1.4484105925146507
78,-0.1762974381158917,-2.8738656942749388,-3.602656142490428,0.26745365805732557,0.1617381917698533,-0.5285627132348777,-1.810565463274245,-0.1541468318740188,0.0,0.09555717056927247
79,-0.3328225282914954,1.2915510210130479,-3.6704721175050317,-4.198074325707666,0.3606727098958511,0.0117234797666935,-0.23486907504436835,-0.3840205826794616,0.0,-0.2603059302142929
80,-0.1769952637736955,1.0024655147533277,-3.5843565034371787,-3.7642237986426506,0.34022429463402815,0.8354384143769888,-1.642790368742784,-0.40296651260304506,0.0,0.2554846847506265
81,0.2533990748401082,1.1598310016806692,-4.522449426117603,0.2934496351285644,0.4068208455913368,-1.0451886438116773,-0.1384729323331258,-0.5109289096678662,0.0,-1.476172017521874
82,-0.18342309440818624,1.3718660198076145,-5.377828326487121,0.370011749174325,0.5322138189547134,-1.1686150275194633,-0.22701907416862227,-0.6159369593147961,0.0,0.4462067618596826
