,age,entrophy,fix,rexp
0,0.43155295310713965,0.23324808994222695,-0.0,-0.0
1,0.4750707816958496,0.04504457159087506,0.0,0.0
2,0.48015148365330285,1.6474616422499833,0.0,0.0
3,0.7866037376157553,-1.3824832475757467,0.0,0.0
4,-0.6997626341145343,2.3130672720893646,-0.0,0.0
5,0.09635377108747127,0.5219099782057963,-0.0,0.0
6,0.31299562391998426,0.3687792300854424,0.0,0.0
7,0.2503040446363282,-1.3824832475757467,0.0,0.0
8,-0.6997626341145343,1.964037296652339,-0.0,-0.0
9,0.3038153058250147,-1.3824832475757467,-0.0,-0.0
10,-0.12414376644992031,-1.3824832475757467,0.0,0.0
11,0.3038153058250147,-1.3824832475757467,-0.0,-0.0
12,0.11861943195941896,0.7537341944902476,0.0,0.0
13,-0.6997626341145343,1.1406601977016586,0.0,-0.0
14,0.4985907132101625,3.0455355142766063,0.0,0.0
15,0.25321675125659165,1.6423937800048758,0.0,0.0
16,-0.7032816923885631,2.1889463532404885,-0.0,-0.0
17,0.44408906743262305,0.22826309247999743,0.0,0.0
18,0.7434864493566397,-0.26009006249221633,0.0,0.0
19,0.3014130040980387,2.285941437722028,-0.0,0.0
20,0.44408906743262305,0.22826309247999743,0.0,0.0
21,0.3251324550683714,2.2252853633530583,0.0,0.0
22,-0.6997626341145343,-0.17306407927200973,-0.0,0.0
23,0.4750707816958496,0.04504457159087506,0.0,0.0
24,0.12845837456434345,1.3323723170237343,-0.0,0.0
25,0.40048948307613175,-1.3824832475757467,-0.0,0.0
26,0.4985907132101625,3.0455355142766063,0.0,0.0
27,0.3458804630265415,1.244816358839834,0.0,0.0
28,0.24205339403873835,0.48027657021940623,-0.0,0.0
29,0.18238669536525312,2.0902398880201067,-0.0,0.0
30,0.08562060723056508,-1.3824832475757467,0.0,0.0
31,-0.6997626341145343,0.13866616433505874,-0.0,-0.0
32,0.4778038992000429,2.0997203030170835,0.0,0.0
33,0.48015148365330285,1.6474616422499833,0.0,0.0
34,0.20907908237877473,2.022212376040948,0.0,0.0
35,0.05687792544946569,-1.3824832475757467,0.0,-0.0
36,0.20568195687752022,0.01204908140046723,-0.0,0.0
37,0.09639087289680853,0.8874572661977361,0.0,0.0
38,-0.03461182604832119,1.8012643137664641,0.0,0.0
39,-0.012910313219183121,0.1753746561421969,0.0,0.0
40,0.09639087289680853,0.8874572661977361,0.0,0.0
41,-0.01574075886544691,0.9846889374333359,-0.0,0.0
42,0.6750640742443699,0.8304935909411507,0.0,0.0
43,0.18723438396959843,-1.3824832475757467,0.0,0.0
44,0.20568195687752022,0.01204908140046723,-0.0,0.0
45,0.6767915780939902,-1.3824832475757467,0.0,-0.0
46,0.18093219031885113,1.9421964603534652,-0.0,0.0
47,-0.03461182604832119,1.8012643137664641,0.0,0.0
48,0.33101250786045955,0.520326310302863,0.0,0.0
49,0.11861943195941896,0.7537341944902476,0.0,0.0
50,-0.0985090983986775,1.1473765069661246,-0.0,0.0
51,0.2281626192099201,-1.3824832475757467,0.0,-0.0
