,age,entrophy,exp,la,ld,lt,ndev,ns,nuc,rexp
0,-0.07360021286680989,0.035805860805860804,0.20209165806509793,-0.09166191733738763,-0.002831683638271477,-0.011115709277473984,0.0,-0.0038726509314744614,-0.019140799328328587,0.008366080739183207
1,0.06795194599219788,0.022968022968022965,0.17006371014947075,-0.046480699135075104,0.02445775416213021,-0.012869867281631989,0.0,-0.0038726509314744614,0.0801421138388684,0.013671493910975687
2,-0.014880893662157772,-0.0011613949113949116,0.20173256934394018,-0.10397141075798222,-0.000524498404256976,-0.010750100455982807,0.0,0.016265133912192736,0.0853396190363736,0.010759098757201224
3,0.14667446947278587,0.012993762993762994,0.1521768672626278,-0.03822780338217934,0.02445775416213021,0.030665280665280667,0.0,0.007276507276507277,0.0837192203571514,0.015146914741235227
4,-0.011415890197154305,-0.0011613949113949116,0.2119124314888125,-0.0956623378103151,-0.000524498404256976,-0.011115709277473984,0.0,-0.0038726509314744614,0.005640472327943072,0.010588914725455326
5,-0.07561424613084315,-0.0018370705870705871,0.20882985230329215,-0.09840011157558187,-0.002831683638271477,-0.011115709277473984,0.0,-0.0038726509314744614,-0.0274568076443369,0.008366080739183207
6,0.15667267033637136,-0.0006626819126819126,0.165466606414436,-0.06279809728478425,-0.000524498404256976,-0.011115709277473984,0.0,-0.0038726509314744614,0.005640472327943072,0.015146914741235227
7,0.06162831466856657,0.022968022968022965,0.1543486819344425,-0.07782966367369482,0.02445775416213021,0.03967428967428967,0.0,-0.0017325017325017333,0.0837192203571514,0.010759098757201224
8,0.15667267033637136,-0.0006626819126819126,0.14939248947825,-0.06056678900241497,-0.000524498404256976,0.03967428967428967,0.0,-0.0017325017325017333,0.0889167255546566,0.015146914741235227
9,0.1902098765709461,0.012993762993762994,-0.06322348515086336,-0.08098818323501566,-0.005561128440887014,-0.011977701683584037,0.0,0.016265133912192736,0.08840037209712666,0.014576289019850228
10,0.14667446947278587,0.012993762993762994,0.16115370123946182,-0.05343050608488205,0.02445775416213021,-0.012869867281631989,0.0,-0.0038726509314744614,0.0801421138388684,0.015146914741235227
11,0.0009973766990347896,-0.0011613949113949116,0.16812662837282688,0.18833096648162134,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.010588914725455326
12,0.11077495876029163,-0.0006626819126819126,0.12168080329845031,0.14768152583218064,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
13,0.0009973766990347896,-0.0011613949113949116,0.16812662837282688,0.18833096648162134,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.010588914725455326
14,0.003830855338965041,-0.0011613949113949116,0.16812662837282688,0.18833096648162134,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,-9.112014812793449e-05
15,0.003830855338965041,-0.0011613949113949116,0.16812662837282688,0.1853438945290321,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.03943224899107251,-0.041539730562255586
16,0.14667446947278587,0.012993762993762994,0.16115370123946182,-0.03822780338217934,0.02445775416213021,-0.010750100455982807,0.0,0.016265133912192736,0.0801421138388684,0.015146914741235227
17,0.14821373062743168,0.012993762993762994,0.165466606414436,-0.06279809728478425,-0.000524498404256976,-0.011115709277473984,0.0,-0.0038726509314744614,0.0004429671304378713,0.015146914741235227
18,0.11077495876029163,-0.0006626819126819126,0.1244651810828281,0.14768152583218064,0.00029802463110389747,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
19,0.14821373062743168,0.012993762993762994,0.165466606414436,-0.06279809728478425,-0.000524498404256976,-0.011115709277473984,0.0,-0.0038726509314744614,0.0004429671304378713,0.015146914741235227
20,-0.09481614033273733,-0.0018370705870705871,0.20882985230329215,-0.08583847832429345,-0.002831683638271477,-0.011115709277473984,0.0,-0.0038726509314744614,-0.0274568076443369,0.011278475892957671
21,-0.010941118087766814,0.022968022968022965,0.1986226923370043,-0.055889341205007506,0.02445775416213021,0.03967428967428967,0.0,-0.0017325017325017333,0.0837192203571514,0.010588914725455326
22,0.10225476274009562,-0.0006626819126819126,0.12168080329845031,0.15620172185237668,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
23,-0.09481614033273733,-0.0018370705870705871,0.20882985230329215,-0.08583847832429345,-0.002831683638271477,-0.011115709277473984,0.0,-0.0038726509314744614,-0.0274568076443369,0.011278475892957671
24,0.003830855338965041,-0.0011613949113949116,0.16812662837282688,0.18833096648162134,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,-9.112014812793449e-05
25,0.14667446947278587,0.012993762993762994,0.16115370123946182,-0.03822780338217934,0.02445775416213021,-0.010750100455982807,0.0,0.016265133912192736,0.0801421138388684,0.015146914741235227
26,0.11077495876029163,-0.0006626819126819126,0.1244651810828281,0.14768152583218064,0.00029802463110389747,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
27,0.10225476274009562,-0.0006626819126819126,0.12168080329845031,0.15620172185237668,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
28,0.15667267033637136,-0.0006626819126819126,0.165466606414436,-0.06279809728478425,-0.000524498404256976,-0.011115709277473984,0.0,-0.0038726509314744614,0.005640472327943072,0.015146914741235227
29,0.14320946600778242,0.012993762993762994,0.16115370123946182,-0.07917359001762117,0.02445775416213021,-0.010750100455982807,0.0,0.016265133912192736,0.0801421138388684,0.012234519587460763
30,0.0009973766990347896,-0.0011613949113949116,0.16903145513972262,0.22010538142911318,0.00029802463110389747,0.03967428967428967,0.0,-0.0017325017325017333,0.0100281634930176,0.010588914725455326
31,0.11077495876029163,-0.0006626819126819126,0.1244651810828281,0.14768152583218064,0.00029802463110389747,-0.012869867281631989,0.0,-0.0038726509314744614,0.04532275488157841,0.015146914741235227
32,0.003830855338965041,-0.0011613949113949116,0.16812662837282688,0.1853438945290321,0.0030824024154816826,-0.012869867281631989,0.0,-0.0038726509314744614,0.03943224899107251,-0.041539730562255586
33,0.06162831466856657,0.022968022968022965,0.1543486819344425,-0.07782966367369482,0.02445775416213021,0.03967428967428967,0.0,-0.0017325017325017333,0.0837192203571514,0.010759098757201224
34,-0.0022310736448001712,-0.0018370705870705871,0.17800828911655664,0.20328333101331275,0.004106321648535534,-0.011115709277473984,0.0,-0.0038726509314744614,-0.026581254182576543,0.008195896707437308
35,-0.016420154816803548,-0.0011613949113949116,0.1986226923370043,-0.09683512784044931,0.02445775416213021,0.03967428967428967,0.0,-0.0017325017325017333,0.0889167255546566,0.007676519571680862
36,0.14035083814915458,0.012993762993762994,0.15441550700126755,-0.06957676792079905,0.02445775416213021,-0.010750100455982807,0.0,0.016265133912192736,0.0801421138388684,0.012234519587460763
37,-0.008628555848733985,-0.0011613949113949116,0.17091100615720467,0.1014621084259611,0.004106321648535534,-0.012869867281631989,0.0,-0.0038726509314744614,0.03019335032909693,0.010588914725455326
38,0.14667446947278587,0.012993762993762994,0.15525944644814815,-0.03822780338217934,0.02445775416213021,0.030665280665280667,0.0,0.007276507276507277,0.0837192203571514,0.012064335555714865
39,-0.011415890197154305,-0.0011613949113949116,0.2048151485294606,-0.06302562412254041,-0.000524498404256976,-0.012869867281631989,0.0,-0.0038726509314744614,0.0853396190363736,0.010588914725455326
40,0.06795194599219788,0.022968022968022965,0.17006371014947075,-0.046480699135075104,0.02445775416213021,-0.012869867281631989,0.0,-0.0038726509314744614,0.0801421138388684,0.013671493910975687
41,0.14667446947278587,0.012993762993762994,0.1521768672626278,-0.03822780338217934,0.02445775416213021,0.030665280665280667,0.0,0.007276507276507277,0.0837192203571514,0.015146914741235227
42,-0.016420154816803548,-0.0011613949113949116,0.1986226923370043,-0.09683512784044931,0.02445775416213021,0.03967428967428967,0.0,-0.0017325017325017333,0.0889167255546566,0.007676519571680862
43,0.14035083814915458,0.012993762993762994,0.15441550700126755,-0.06957676792079905,0.02445775416213021,-0.010750100455982807,0.0,0.016265133912192736,0.0801421138388684,0.012234519587460763
44,0.07198480779071831,0.05521740442013993,0.011590676920199187,0.18380036221056442,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.004033442820227774,0.027777933991157532
45,0.07254370086564844,0.05521740442013993,0.011590676920199187,0.18380036221056442,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.004033442820227774,0.03213707370311264
46,0.076790827313587,0.055198886189103624,0.011590676920199187,0.19928075070651688,0.03611931329341337,-0.013882528384447486,-0.0002668844897320823,0.0007496302011880873,-0.002335953145538987,0.0293644098635384
47,-0.022167897659533555,0.05733195716939339,0.017383532705731605,0.20044032131459005,0.061367778632269464,0.044751037302580385,-0.0006718246911674787,0.0007496302011880873,-0.006114264368558159,0.01723006018585486
48,0.07198480779071831,0.05521740442013993,0.011590676920199187,0.18380036221056442,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.004033442820227774,0.027777933991157532
49,0.06386776208854435,-0.0805123432484034,0.021609699641101782,-0.1394713280559912,-0.06292156902790963,-0.018612991550127484,-0.0002668844897320823,0.0007496302011880873,-0.005528620051451198,0.04671279515660218
50,-0.022167897659533555,0.05733195716939339,0.017383532705731605,0.20044032131459005,0.061367778632269464,0.044751037302580385,-0.0006718246911674787,0.0007496302011880873,-0.006114264368558159,0.01723006018585486
51,-0.023403043058019893,0.06115762421739696,0.017383532705731605,0.21592070981054257,0.06293231255224235,-0.018063011330391676,-0.0006718246911674787,0.0007496302011880873,0.0007874928054800935,0.016645924533786504
52,-0.07070521622507495,0.049435071062260645,0.01884828386151182,0.19239232020781505,0.05898218864038018,0.04798213831821576,-0.0008803677895313929,-6.380546703803606e-05,0.00378098280573327,0.004288124720512861
53,0.07807614591706515,0.052468559908804675,0.02048071032743348,-0.15865455115392543,0.05291753076329623,0.010734121456769106,-0.0002668844897320823,0.0007496302011880873,-0.0023316514839429956,0.02832627749204593
54,0.06145870137453262,-0.0821091058430205,0.022112285674692807,-0.1407323621039105,-0.0700000204497383,0.021010216819384014,-0.0002668844897320823,0.0007496302011880873,-0.004762155989423011,0.01478693796777518
55,0.07371451132277934,0.05458417140094825,0.011590676920199187,0.1848309441298435,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,0.00814023556571476,0.026020456627835552
56,0.07782365091311241,0.05049585944869101,0.012093262953790216,0.2001214400717964,0.03493240674668673,0.013766818817682349,-0.0002668844897320823,0.0007496302011880873,0.00890669962774295,0.025350790650974914
57,0.07723508702854592,0.060215116640523425,0.012093262953790216,0.19726255282275848,0.0627947224952585,0.0064915325231813545,-0.0002668844897320823,0.0007496302011880873,0.00890669962774295,0.026313291028232235
58,0.08804776480858581,0.04943495898857233,0.012093262953790216,0.193961831658832,0.0504596070550836,0.013766818817682349,-0.0002668844897320823,0.0007496302011880873,0.00890669962774295,0.03491338011894495
59,0.07045661379663379,-0.05289591691137566,0.02166452627648736,-0.09102233449279051,0.028378441675128048,0.019723324117893473,-0.0002668844897320823,-0.001378429303920598,0.023169040728898038,0.03699093783280995
60,0.06559936125360992,0.05690871406795352,0.020425883692047894,-0.13876045875126336,-0.0590412187557887,0.06461389326036841,-0.0002668844897320823,0.0007496302011880873,-0.005208317798405574,0.021342045245273503
61,0.07682741642090653,0.054124613713578254,0.019978124293842454,-0.14578247141099676,0.05280315468284118,0.062095428796714244,-0.0002668844897320823,0.0007496302011880873,0.006690688042586174,0.026402303150475454
62,0.06777302665347093,0.05081834168316992,0.020425883692047894,-0.12593519823921553,0.008368357709041548,0.06461389326036841,-0.0002668844897320823,0.0007496302011880873,0.013126765338835656,0.027458662320550588
63,0.06386776208854435,-0.0805123432484034,0.021609699641101782,-0.1394713280559912,-0.06292156902790963,-0.018612991550127484,-0.0002668844897320823,0.0007496302011880873,-0.005528620051451198,0.04671279515660218
64,0.07045661379663379,-0.05289591691137566,0.02166452627648736,-0.09102233449279051,0.028378441675128048,0.019723324117893473,-0.0002668844897320823,-0.001378429303920598,0.023169040728898038,0.03699093783280995
65,0.07427340439770948,0.05521740442013993,0.011590676920199187,0.1848309441298435,0.0596874747482045,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,0.006301876259231591,0.02974636332059898
66,0.07315309224981494,0.05521740442013993,0.011590676920199187,0.1855213385277918,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,0.00857015331566102,0.02974636332059898
67,0.07254370086564844,0.05521740442013993,0.011590676920199187,0.18380036221056442,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.004033442820227774,0.03213707370311264
68,0.07254370086564844,0.05324693211110738,0.011590676920199187,0.186412369741391,0.06017657951781929,0.034484747628169464,-0.0002668844897320823,0.0007496302011880873,0.0007326406042005916,0.03213707370311264
69,0.07092892854071757,0.05521740442013993,0.011590676920199187,0.1848309441298435,0.05942422345541334,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.002335953145538987,0.03049871938300493
70,0.07254370086564844,0.05217980799047806,0.011590676920199187,0.17807079537935885,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,0.00473372044063964,0.03213707370311264
71,-0.021083042594016752,0.05429436073973153,0.017383532705731605,0.19471075448338448,0.061367778632269464,0.044751037302580385,-0.0006718246911674787,0.0007496302011880873,0.002652898892309253,0.01614520512033806
72,-0.06916413066672808,-0.039716391595105274,0.022390573557363114,-0.14090106544673422,0.016232290480920734,0.00884390891890164,-0.0008803677895313929,-6.380546703803606e-05,-0.004950935067436947,-0.002178981253619925
73,-0.02022578785675664,0.05733195716939339,0.017383532705731605,0.20582491282262524,0.0624213876897358,0.039343418656357966,-0.0006718246911674787,0.0007496302011880873,0.0007874928054800935,0.01648673517498287
74,-0.02022578785675664,0.05733195716939339,0.017383532705731605,0.20582491282262524,0.0624213876897358,0.039343418656357966,-0.0006718246911674787,0.0007496302011880873,0.0007874928054800935,0.01648673517498287
75,0.06985611529830915,-0.07127930880405785,0.012774492869253076,0.1915891736123211,0.060836928587069565,0.03804655885539703,-0.0002668844897320823,0.0007496302011880873,0.011899329516239435,0.020558311902358916
76,0.0929263869031793,-0.06269762903244126,0.021609699641101782,-0.13031352705890795,-0.013457480066342658,0.04425348103413551,-0.0002668844897320823,-0.001378429303920598,0.02029237441443546,0.04894431618031222
77,-0.07070521622507495,0.049435071062260645,0.01884828386151182,0.19239232020781505,0.05898218864038018,0.04798213831821576,-0.0008803677895313929,-6.380546703803606e-05,0.00378098280573327,0.004288124720512861
78,0.07254370086564844,0.05217980799047806,0.011590676920199187,0.17807079537935885,0.06017657951781929,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,0.00473372044063964,0.03213707370311264
79,0.08180596871504345,0.060848349659715105,0.011590676920199187,0.19084782898109237,0.0627947224952585,-0.013882528384447486,-0.0002668844897320823,0.0007496302011880873,-0.002335953145538987,0.0255464129674475
80,0.08042391664294858,0.03790880948781751,0.020407721846854795,-0.1415245333338214,0.041355263033917976,0.04865463436706612,-0.0002668844897320823,0.0007496302011880873,0.015236967591270046,0.030043711337198815
81,0.07552912539273424,0.05154657497128639,0.011590676920199187,0.18347841402558127,0.05942422345541334,0.03559867601737448,-0.0002668844897320823,0.0007496302011880873,0.00473372044063964,0.029163523072755167
82,0.0813341483169032,0.06151307522832161,0.02092846972563892,-0.1284859401955329,-0.0650249691100369,0.0008454004139388104,-0.0002668844897320823,0.0007496302011880873,0.006034334974876362,0.02163487964567019
83,0.07723508702854592,0.060215116640523425,0.012093262953790216,0.19726255282275848,0.0627947224952585,0.0064915325231813545,-0.0002668844897320823,0.0007496302011880873,0.00890669962774295,0.026313291028232235
84,-0.021083042594016752,0.05429436073973153,0.017383532705731605,0.19471075448338448,0.061367778632269464,0.044751037302580385,-0.0006718246911674787,0.0007496302011880873,0.002652898892309253,0.01614520512033806
85,0.05975391681451417,-0.0737581730086648,0.021609699641101782,-0.12939996998627842,-0.06653170441580065,0.05781894383741948,-0.0002668844897320823,-0.001378429303920598,0.02029237441443546,0.017306171511285266
86,0.07092892854071757,0.05521740442013993,0.011590676920199187,0.1848309441298435,0.05942422345541334,0.03989236627439187,-0.0002668844897320823,0.0007496302011880873,-0.002335953145538987,0.03049871938300493
87,-0.026801315977398554,0.05849038822566301,0.01783129210393706,0.1900742240222573,-0.05830867187635332,0.04726950176623456,-0.0006718246911674787,0.0007496302011880873,0.000542696639874864,0.0043203249006582315
88,0.11400313823315304,0.06155460546010574,0.02092846972563892,-0.07999992233166092,-0.03939558558003058,-7.893987627400202e-05,-0.0002668844897320823,0.0007496302011880873,-0.004441853736377384,0.042134291523979225
89,0.07427340439770948,0.05521740442013993,0.011590676920199187,0.1902385627760659,0.06017657951781929,0.034484747628169464,-0.0002668844897320823,0.0007496302011880873,0.00814023556571476,0.02974636332059898
