,age,entrophy,fix,la,ld,lt,ndev,ns,nuc,rexp,sexp
0,0.31826086956521743,0.252391304347826,0.0,0.17086956521739124,0.20456521739130432,-0.046739130434782616,0.0,-0.002608695652173914,0.10282608695652173,-0.28934782608695647,-0.04021739130434784
1,-0.09565217391304347,0.018260869565217393,0.0,0.02847826086956522,0.06478260869565218,-0.14260869565217388,0.0,-0.0017391304347826103,-0.10978260869565219,0.024782608695652176,-0.11652173913043481
2,0.13630434782608694,-0.003913043478260871,0.0,0.11000000000000003,0.22565217391304337,0.22478260869565214,0.0,-0.00043478260869565257,-0.019130434782608705,0.04543478260869565,-0.04869565217391305
3,0.05760869565217392,-0.007608695652173915,0.0,0.12826086956521737,0.16195652173913044,0.2523913043478261,0.0,-0.0021739130434782618,0.05608695652173915,0.0332608695652174,-0.009782608695652182
4,0.0004347826086956381,-0.001739130434782609,0.0,0.3682608695652175,0.01934782608695653,0.10717391304347826,0.0,-0.0023913043478260877,0.027608695652173894,0.1428260869565217,0.008478260869565213
5,-0.09108695652173912,-0.0041304347826087,0.0,0.1973913043478261,-0.19804347826086954,-0.06804347826086957,0.0,-0.0019565217391304345,-0.0026086956521739154,-0.05673913043478262,-0.10478260869565217
6,-0.01978260869565218,-0.006304347826086958,0.0,-0.08608695652173912,0.02782608695652174,-0.007391304347826092,0.0,-0.0013043478260869564,-0.006304347826086956,-0.1876086956521739,-0.043043478260869565
7,-0.011521739130434786,-0.005217391304347829,0.0,0.42891304347826087,0.016304347826086946,0.028043478260869555,0.0,-0.0006521739130434789,-0.0006521739130434885,0.05217391304347828,0.16260869565217395
8,0.09999999999999999,-0.006304347826086952,0.0,0.33239130434782604,0.16913043478260867,-0.015000000000000008,0.0,-0.0008695652173913051,-0.07478260869565219,0.01673913043478261,0.14869565217391303
9,-0.06456521739130436,-0.005434782608695655,0.0,0.22239130434782614,-0.12500000000000003,-0.09782608695652174,0.0,-0.0023913043478260873,-0.05043478260869566,-0.0665217391304348,-0.14021739130434782
10,0.019347826086956513,-0.006521739130434784,0.0,0.36152173913043484,0.041086956521739125,0.12543478260869573,0.0,-0.0021739130434782626,0.029347826086956515,0.12260869565217389,-0.020652173913043484
11,0.04065217391304348,-0.008913043478260867,0.0,0.28347826086956524,0.05130434782608696,0.2521739130434783,0.0,-0.001739130434782609,0.017826086956521724,0.04043478260869565,-0.005217391304347815
12,-0.16717391304347826,-0.004782608695652175,0.0,0.07282608695652175,0.08195652173913044,0.040217391304347816,0.0,-0.0021739130434782626,-0.1732608695652174,0.009130434782608695,-0.18673913043478266
13,0.054782608695652164,-0.015000000000000003,0.0,-0.20521739130434785,-0.06456521739130436,-0.03869565217391305,0.0,-0.0019565217391304354,0.005217391304347829,-0.0067391304347826095,-0.05782608695652174
14,-0.03086956521739132,-0.006956521739130436,0.0,-0.19391304347826094,-0.026304347826086955,-0.06391304347826088,0.0,-0.0030434782608695656,-3.0169103930031427e-19,0.007173913043478253,-0.012173913043478264
15,-0.02021739130434783,-0.005869565217391305,0.0,-0.1943478260869565,0.06217391304347826,-0.023478260869565223,0.0,-0.0008695652173913048,-0.004130434782608695,0.007826086956521731,-0.15108695652173915
16,-0.023913043478260877,-0.006956521739130439,0.0,-0.1623913043478261,-0.02239130434782608,-0.075,0.0,-0.005217391304347827,-0.021304347826086957,0.010869565217391299,-0.023695652173913045
17,-0.019782608695652182,-0.006739130434782611,0.0,-0.06434782608695652,-0.031086956521739133,-0.06108695652173913,0.0,-0.003695652173913043,-0.006739130434782611,-0.126304347826087,-0.010217391304347831
18,0.27547619047619054,-0.0057142857142857125,0.0,0.021666666666666674,0.0869047619047619,0.022380952380952376,0.0,-0.0009523809523809532,-0.07476190476190478,0.01642857142857143,0.32857142857142857
19,-0.043095238095238096,-0.010714285714285713,0.0,0.19976190476190472,0.21833333333333332,-0.04047619047619047,0.0,-0.0033333333333333322,0.04571428571428569,0.08690476190476192,0.216904761904762
20,-0.04369565217391306,0.026956521739130438,0.0,-0.02369565217391304,0.0017391304347826066,-0.19978260869565212,0.0,-0.003478260869565219,-0.02347826086956521,0.01673913043478261,-0.08130434782608695
21,0.2943478260869566,0.19521739130434787,0.0,-0.03347826086956522,0.045869565217391314,0.006739130434782597,0.0,-0.005869565217391306,0.13695652173913045,0.0708695652173913,-0.04065217391304348
22,0.021739130434782608,-0.004565217391304349,0.0,0.42347826086956514,0.038260869565217404,0.09891304347826084,0.0,-0.001086956521739129,0.004565217391304336,0.0597826086956522,0.02891304347826086
23,0.06804347826086957,-0.008260869565217394,0.0,0.40217391304347827,0.2041304347826087,0.10869565217391304,0.0,-0.0013043478260869553,-0.09043478260869565,0.015652173913043483,-0.02869565217391305
24,-0.095,0.029347826086956533,0.0,0.016086956521739124,-0.1754347826086957,-0.0852173913043478,0.0,0.01695652173913044,-0.20282608695652174,0.033260869565217385,0.13282608695652173
25,-0.07652173913043478,0.015434782608695656,0.0,0.033043478260869556,-0.06717391304347826,-0.03695652173913044,0.0,0.010217391304347819,-0.053260869565217396,-0.25456521739130444,0.09978260869565217
26,0.14565217391304344,0.05521739130434783,0.0,-0.022608695652173914,0.10260869565217388,-0.01130434782608697,0.0,0.03478260869565218,0.04282608695652175,0.041304347826086954,0.2815217391304348
27,-0.03391304347826088,0.037826086956521746,0.0,0.04847826086956521,0.15108695652173906,-0.022173913043478276,0.0,0.03152173913043479,0.033043478260869584,0.06369565217391301,0.3604347826086957
28,-0.10978260869565216,-0.01195652173913044,0.0,0.1532608695652174,0.0067391304347826034,-0.12826086956521737,0.0,-0.0017391304347826088,-0.1415217391304348,0.013478260869565219,-0.11021739130434784
29,0.045869565217391314,-0.0069565217391304385,0.0,0.37173913043478257,0.04413043478260869,0.05217391304347825,0.0,-0.002391304347826089,0.11108695652173914,0.045,0.009347826086956517
30,-0.050217391304347825,-0.005652173913043478,0.0,-0.10630434782608697,0.0626086956521739,-0.13260869565217392,0.0,-0.0015217391304347828,0.01260869565217391,0.010652173913043475,-0.11956521739130435
31,0.12260869565217393,-0.019347826086956527,0.0,-0.13108695652173918,0.04195652173913043,-0.12260869565217393,0.0,-0.013913043478260867,-0.05891304347826087,0.01673913043478261,-0.16543478260869565
