,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,sexp
0,0.4276001908200609,0.4936779658264941,0.003459898708235801,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.04464503319735079,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.02465498733514655
1,0.6732354638264529,-0.25409150692640514,0.00627510168314424,0.09558494758523825,0.004073446982425807,-0.009373577985179227,0.011919228835631781,1.34719056994089,-0.14095071306610266,0.10561610423206617,0.2635097719400292,0.05600929948067434
2,-0.4552393170484888,0.4936779658264941,-0.01676051118145912,0.09558494758523825,0.00023025189497743567,-0.012032726886060503,0.003677852333734695,-0.4170814043203526,0.03706002940561299,0.10561610423206617,0.06056022460035599,-0.07058649969418916
3,-0.2278165750762551,-0.05251989821345139,-0.03975283044576109,-0.07210794291517973,-0.011741550191601285,0.007228586915647627,0.018654873436128185,0.9175388228195895,0.14744502625611824,0.10561610423206617,0.18647771690463477,0.10811269891258378
4,-0.4552393170484888,0.4936779658264941,-0.04109110281950951,-0.07210794291517973,0.048265616332551046,0.009785079023492424,0.005632674944934257,-0.4170814043203526,0.14744502625611824,0.10561610423206617,-0.13130265265486313,-0.17900915827555794
5,-0.4552393170484888,-0.3297059282048655,0.02408778714268146,0.09558494758523825,-0.017697710607574312,-0.010542256904232505,0.009825849809157938,-0.4170814043203526,0.1232286828151986,0.10561610423206617,0.18159974496100328,0.026775880951388803
6,-0.4552393170484888,-0.4235395383196073,0.010645498649071822,-0.07210794291517973,0.24089848463243,-0.01296941930569788,-0.011290193110878425,-0.4170814043203526,-0.0025645067486171954,0.10561610423206617,0.10703262451476028,-0.002557596375316307
7,0.4998106439029161,-0.3574144343249363,-0.03054842453963431,0.09558494758523825,-0.06102247955967344,-0.012027702251412352,0.018813889276038706,4.367482062680292,0.36630001297013215,-2.2234315734363106,0.49030978729476526,0.10103409607391342
8,0.8098586055860967,-0.3084856643764653,-0.031064142946523498,-0.07210794291517973,-0.05129093864120303,-0.009793553040210044,0.036882161110710764,3.46251358266165,0.3374451872112795,-0.4811400303905204,0.3471449146569887,0.08971233552201802
9,0.4276001908200609,-0.5075194378942638,0.004836691945531091,0.09558494758523825,0.06889147135503428,0.009222083816388275,0.04234841503674284,0.36362138126046567,0.18663866708520446,0.10561610423206617,-0.2572201449591419,-0.048609976163900184
10,1.6603773723227135,0.4936779658264941,-0.001180094201126835,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.07483527506646115,3.7035089541553066,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.06978454706087264
11,-0.4552393170484888,0.4936779658264941,0.005361961114425628,0.09558494758523825,-0.05299073587748801,-0.01296941930569788,0.01910408096802875,-0.4170814043203526,0.024971282599603076,0.10561610423206617,-0.2572201449591419,0.05752920459055783
12,1.1988345748073685,-0.3701847000157469,-0.03230195772410966,0.09558494758523825,-0.0687831792575265,-0.012743688431560906,0.02164947550684482,3.186980065682833,0.313367021921824,-1.2203653360292643,-0.13130265265486313,0.1126380153375012
13,1.4048718462623506,0.4936779658264941,-0.08637976675232392,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.042632305006462215,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,-0.0364056154977558
14,0.4276001908200609,-0.3634859760698672,-0.07309152026688522,0.09558494758523825,-0.002781431803601402,-0.007554349926091087,-0.014695215240871872,0.36362138126046567,0.03706002940561299,-0.4811400303905204,0.4726698893145763,0.12773992175479465
15,-0.4552393170484888,0.4936779658264941,-0.05281283206436641,-0.07210794291517973,-0.07458953826032814,-0.012060156832074924,0.03851867601672968,-0.4170814043203526,0.07757559297626049,0.10561610423206617,-0.1777750525692674,0.14606845196163717
16,-0.4552393170484888,-0.15915102543176862,0.0111487693258827,0.09558494758523825,0.030127025535394574,0.006355207497882269,0.008505872155424055,-0.4170814043203526,0.04825246076771903,0.10561610423206617,0.14000531699023047,0.04389559439874697
17,-0.4552393170484888,0.08120777424810859,-0.05274340275468156,-0.07210794291517973,0.3876520777759715,0.13601145014128158,-0.028669715731841405,-0.4170814043203526,0.04825246076771903,0.10561610423206617,0.14000531699023047,0.1459414449063286
18,0.7890530841778288,0.03683776099513283,-0.03016490227157866,-0.07210794291517973,-0.04104042658091485,0.022768929911517816,0.01350659113749322,-0.4170814043203526,-0.1843989650752932,0.10561610423206617,-0.03418957380510669,0.1151511991851823
19,0.6393256980470973,-0.47465307438364246,0.06365536588100165,-0.07210794291517973,-0.05538280598405467,-0.012942174156076602,0.024099662851311626,3.329671259418601,0.3342316891925855,-1.2203653360292643,0.323752517059762,-0.04275900404655698
20,0.4276001908200609,0.4936779658264941,0.004680770421301615,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.066446788669021,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.0586620237846983
21,0.4276001908200609,-0.2884549670767826,-0.019144668821871092,0.09558494758523825,-0.06327153173775225,-0.009927705209019312,0.03774477920964213,0.9175388228195895,0.17775206232893592,0.10561610423206617,0.03676163033173823,0.08076022028353269
22,-0.4552393170484888,0.4936779658264941,0.15963237458035198,-0.07210794291517973,0.47064199904513504,0.12806957088061252,-0.10256807996805052,-0.4170814043203526,-0.10724963058606538,0.10561610423206617,-0.03418957380510669,-0.21479519793255095
23,-0.4552393170484888,0.4936779658264941,-0.03981783705616103,-0.07210794291517973,-0.01908203144222233,-0.01296941930569788,-0.014065748752899312,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.10827780408030398
24,0.4276001908200609,0.4936779658264941,-0.039661599772236364,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.02897828372036551,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.10788066103010335
25,-0.4552393170484888,0.4936779658264941,0.02737999511125171,-0.07210794291517973,0.06715702947474167,0.012289412074707764,-0.021379459667410585,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.1777750525692674,-0.08945458184774205
26,0.4276001908200609,0.4936779658264941,-0.04019230482908642,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.03655276618143422,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.11674251235909373
27,1.0487793094048918,-0.45018893021981965,-0.0034727267905656587,0.09558494758523825,-0.03497691110338505,-0.004327618490242223,0.011190132576326377,4.664291486558543,0.37522413572659746,-0.8974501331749795,0.7304220774369938,0.061675229397168865
28,0.9871090684571328,0.4936779658264941,-0.009003335413196633,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.039862254323151575,0.36362138126046567,-0.24563583690355076,-0.4811400303905204,-0.2572201449591419,0.06908496532769996
29,0.7890530841778288,-0.3953493317342435,-0.012740594992681745,-0.07210794291517973,-0.047991450637861824,-0.006816526460498982,0.033631292619760104,0.9175388228195895,0.2629225051713486,-0.4811400303905204,0.39459276761503426,0.043550253031223576
30,0.4276001908200609,-0.5075194378942638,-0.013426794998717349,0.09558494758523825,0.3463813240544442,0.013374522097594176,-0.017976307196177415,0.36362138126046567,-0.01847696940958746,-0.4811400303905204,0.11171143908280154,0.0766090183288671
31,0.4276001908200609,-0.21858208543454866,-0.009340296128398115,-0.07210794291517973,-0.04474045513066274,-0.007574137394588326,0.042891577635228474,0.36362138126046567,0.23745563460154073,-0.4811400303905204,-0.13130265265486313,0.03570707966640016
32,-0.4552393170484888,0.4936779658264941,-0.030513747343296496,0.09558494758523825,-0.07627824274614005,-0.012731727329210019,0.03743945633889171,-0.4170814043203526,0.15293758460516718,0.10561610423206617,-0.005385160350584391,0.11572517221133577
33,0.9871090684571328,-0.04579221181060327,0.005842155638646502,0.09558494758523825,-0.010026642297480199,-0.009914753496830523,0.018091440898138664,0.36362138126046567,-0.14095071306610266,0.10561610423206617,0.20208051162092294,0.05673012573707583
34,0.24378461409385485,-0.351539195687054,0.003660184452027766,0.09558494758523825,0.04862341818796867,0.006711811531662127,-0.010706376541377304,1.34719056994089,0.2105350343280137,0.10561610423206617,0.57159411017844,0.024152924948049735
35,-0.04545782477494806,-0.31543714438441445,0.030813612232051646,0.09558494758523825,-0.02740345757166885,-0.0054467289626506255,0.011771219043362945,-0.4170814043203526,0.14744502625611824,0.10561610423206617,0.36405469521528544,0.01694565543612801
36,1.1123837136421064,-0.020002882465493782,-0.007334856750639087,-0.07210794291517973,0.26959582791115344,0.03205321981583684,-0.020660176772112498,-0.4170814043203526,-0.10724963058606538,0.10561610423206617,0.0176147195999512,-0.08945458184774205
37,1.6624934936024018,0.4936779658264941,0.025148163152983447,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.08328439059547449,1.34719056994089,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.027411314719754637
38,0.7890530841778288,-0.10947964753586098,0.005574495825084617,0.09558494758523825,-0.047453809729262816,-0.010516861785078489,0.03968467657759685,-0.4170814043203526,-0.1843989650752932,0.10561610423206617,-0.2572201449591419,0.05717558442764813
39,0.22954420577355622,0.02682764065941422,0.002139659224141475,0.09558494758523825,-0.016731787671340603,-0.001912401384915602,0.01823954732448371,0.36362138126046567,-0.14095071306610266,0.10561610423206617,0.2804788840344612,0.06280112570940198
40,0.22954420577355622,-0.23336059846445603,0.002768565442116992,0.09558494758523825,-0.0464308970192114,-0.0072095646765052614,0.014996671188577101,0.9175388228195895,-0.14095071306610266,0.10561610423206617,0.18647771690463477,0.061837582807520025
41,0.7890530841778288,-0.4669243722189439,-0.03449023560478658,0.09558494758523825,-0.06470938230054538,-0.010759076951506588,0.03077735579482558,1.6982416084004077,0.14174515324306114,-0.4811400303905204,0.2750969075013616,0.09794680562904903
42,0.4276001908200609,0.4936779658264941,0.012707656957936405,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.057424838151403805,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,-0.2572201449591419,0.0122949520330156
43,-0.4552393170484888,-0.13333764303813464,0.022155700951428915,-0.07210794291517973,-0.04248307612710814,-0.012670759122031854,0.014759370748760351,-0.4170814043203526,0.18226071681370865,0.10561610423206617,0.05316313936610857,-0.008217081022553847
44,0.4276001908200609,0.4936779658264941,-0.05572814132383763,-0.07210794291517973,-0.07812739267851472,-0.01296941930569788,-0.03697871954331902,0.36362138126046567,-0.24563583690355076,-0.4811400303905204,-0.2572201449591419,0.12509530456082574
45,-0.4552393170484888,-0.44496511961699564,0.09801144439946438,-0.07210794291517973,0.025700686655846135,0.016898608566940844,0.00012675459427529778,1.6982416084004077,0.20298202507131868,-0.8974501331749795,0.36303588814426563,-0.15263607829688666
46,0.07373395945134888,-0.46012402650773565,-0.012193161098738208,-0.07210794291517973,-0.07447024164076056,-0.011654116662732006,0.025297277521713773,5.20094020265035,0.41138102368181334,-3.0740286398271977,0.5636983365252107,0.08434093072484199
47,-0.4552393170484888,0.4936779658264941,-0.03016490227157866,-0.07210794291517973,0.01651915989032029,0.03669448746408369,-0.004687800906031566,-0.4170814043203526,0.04825246076771903,0.10561610423206617,-0.1777750525692674,0.050660366334881156
48,-0.4552393170484888,-0.3009918391187097,-0.0046963471896381065,-0.07210794291517973,0.11608484745220018,-0.010530015062860252,-0.009915846109772362,-0.4170814043203526,-0.1843989650752932,0.10561610423206617,0.08025684881187348,0.005036939014881064
49,-0.23852793985890378,-0.2344271344821198,-0.031166301161382966,0.09558494758523825,-0.041035332859420855,-0.008440690015548227,0.009614635558261002,3.03286183554035,0.23116186106298336,-0.8974501331749795,0.4813742220373046,0.023815483603354958
50,1.3794044584032001,-0.48869996530638854,-0.03133584669095527,-0.07210794291517973,-0.07537307335548867,-0.012261532856801581,0.018847000611427158,2.478944393981226,0.20298202507131868,-0.8974501331749795,-0.2572201449591419,0.025481058429436515
51,1.1988345748073685,-0.2865623186238499,0.003310499099793328,0.09558494758523825,-0.03742421105337057,-0.007457244772371998,-0.025062977895357042,-0.4170814043203526,-0.1843989650752932,0.10561610423206617,-0.03418957380510669,0.06093825403233813
52,0.5434178104960381,-0.330594649531815,0.01058314022430288,0.09558494758523825,0.1769069792594342,0.005639777245968822,-0.019856253974112798,-0.4170814043203526,-0.24563583690355076,0.10561610423206617,0.36705788119664584,0.044917971212227285
