,age,entrophy,fix,rexp
0,0.27681166786164163,0.19103560230494793,-0.0,-0.0
1,0.30472537492036067,0.036892550187924616,0.0,0.0
2,0.30798429731360266,1.349309343452621,0.0,0.0
3,0.504552433224946,-1.132285884709919,0.0,0.0
4,-0.44884981196829,1.8944558114276653,-0.0,0.0
5,0.06180434611198234,0.42745639229115234,-0.0,0.0
6,0.20076525966716316,0.30203875347651143,0.0,0.0
7,0.16055290450322843,-1.132285884709919,0.0,0.0
8,-0.44884981196829,1.6085921561385326,-0.0,-0.0
9,0.1948767142521164,-1.132285884709919,-0.0,-0.0
10,-0.07962972515471826,-1.132285884709919,0.0,0.0
11,0.1948767142521164,-1.132285884709919,-0.0,-0.0
12,0.0760862428702589,0.6173258090042409,0.0,0.0
13,-0.44884981196829,0.9342271910873545,0.0,-0.0
14,0.3198118004067186,2.4943643116436576,0.0,0.0
15,0.16242120634600737,1.3451586465846108,0.0,0.0
16,-0.4511070468756697,1.792797896471913,-0.0,-0.0
17,0.2848527267628879,0.18695277361845564,0.0,0.0
18,0.47689564535976403,-0.2130198011655268,0.0,0.0
19,0.19333580219726124,1.8722391231466513,-0.0,0.0
20,0.2848527267628879,0.18695277361845564,0.0,0.0
21,0.20855020575211344,1.8225603896427673,0.0,0.0
22,-0.44884981196829,-0.14174349993291943,-0.0,0.0
23,0.30472537492036067,0.036892550187924616,0.0,0.0
24,0.08239725080765088,1.0912438688784658,-0.0,0.0
25,0.2568865789775467,-1.132285884709919,-0.0,0.0
26,0.3198118004067186,2.4943643116436576,0.0,0.0
27,0.2218586320908896,1.019533505843162,0.0,0.0
28,0.1552606771266833,0.3933576643116107,-0.0,0.0
29,0.1169885757386875,1.711955009229241,-0.0,0.0
30,0.054919756475250374,-1.132285884709919,0.0,0.0
31,-0.44884981196829,0.11357080878829989,-0.0,-0.0
32,0.30647848264294825,1.7197196892722668,0.0,0.0
33,0.30798429731360266,1.349309343452621,0.0,0.0
34,0.13410991418678048,1.6562388971381856,0.0,0.0
35,0.03648329433228997,-1.132285884709919,0.0,-0.0
36,0.13193089080351533,0.009868477478764069,-0.0,0.0
37,0.06182814438204257,0.7268481101387765,0.0,0.0
