,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc
0,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
1,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
2,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
3,0.0,0.23859879584017527,0.011494252873563229,0.0,0.05272030651340996,0.0,0.0,-0.05281335522714834,0.0,0.0,0.0
4,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
5,0.0,-0.09572607469159194,-0.02298850574712641,0.0,0.1402787251063113,0.0,0.0,-0.09299271609616436,0.0,0.0,0.0
6,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
7,0.0,-0.09572607469159194,-0.02298850574712641,0.0,0.1402787251063113,0.0,0.0,-0.09299271609616436,0.0,0.0,0.0
8,0.0,-0.2381110269041303,0.023399014778325136,0.0,-0.027188328912466846,0.0,0.0,0.3133289124668434,0.0,0.0,0.0
9,0.0,0.4085385878489328,-0.02298850574712641,0.0,0.019704433497536946,0.0,0.0,-0.15525451559934322,0.0,0.0,0.0
10,0.0,0.3981226053639848,-0.02298850574712641,0.0,-0.04613026819923373,0.0,0.0,-0.07900383141762454,0.0,0.0,0.0
11,0.0,0.021709612226853626,-0.12561576354679788,0.0,0.031072375899962108,0.0,0.0,0.28711948970569645,0.0,0.0,0.0
12,0.0,0.23859879584017527,0.011494252873563229,0.0,0.05272030651340996,0.0,0.0,-0.05281335522714834,0.0,0.0,0.0
13,0.0,-0.12206012378426173,-0.02298850574712641,0.0,-0.027188328912466846,0.0,0.0,-0.327763041556145,0.0,0.0,0.0
14,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
15,0.0,-0.1348570586501621,0.011494252873563229,0.0,-0.12274388446802242,0.0,0.0,-0.2538933097553787,0.0,0.0,0.0
16,0.0,0.021709612226853626,-0.12561576354679788,0.0,0.031072375899962108,0.0,0.0,0.28711948970569645,0.0,0.0,0.0
17,0.0,-0.09572607469159194,-0.02298850574712641,0.0,0.1402787251063113,0.0,0.0,-0.09299271609616436,0.0,0.0,0.0
18,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
19,0.0,-0.02484484863795211,0.019157088122605373,0.0,0.1402787251063113,0.0,0.0,-0.20601953601953604,0.0,0.0,0.0
20,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
21,0.0,-0.11761567933981729,-0.02298850574712641,0.0,-0.12274388446802242,0.0,0.0,-0.2366519304450339,0.0,0.0,0.0
22,0.0,-0.11761567933981729,-0.02298850574712641,0.0,-0.12274388446802242,0.0,0.0,-0.2366519304450339,0.0,0.0,0.0
23,0.0,0.006157635467980413,-0.04679802955665022,0.0,0.019704433497536943,0.0,0.0,0.09236453201970439,0.0,0.0,0.0
24,0.0,-0.1348570586501621,0.011494252873563229,0.0,-0.12274388446802242,0.0,0.0,-0.2538933097553787,0.0,0.0,0.0
25,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
26,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
27,0.0,-0.235269041303524,0.023399014778325136,0.0,0.031072375899962108,0.0,0.0,0.2522262220538082,0.0,0.0,0.0
28,0.0,-0.1348570586501621,0.011494252873563229,0.0,-0.12274388446802242,0.0,0.0,-0.2538933097553787,0.0,0.0,0.0
29,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
30,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
31,0.0,-0.1348570586501621,0.011494252873563229,0.0,-0.12274388446802242,0.0,0.0,-0.2538933097553787,0.0,0.0,0.0
32,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
33,0.0,0.021709612226853626,-0.12561576354679788,0.0,0.031072375899962108,0.0,0.0,0.28711948970569645,0.0,0.0,0.0
34,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
35,0.0,-0.11296745400193675,0.011494252873563229,0.0,0.1402787251063113,0.0,0.0,-0.11023409540650916,0.0,0.0,0.0
36,0.0,-0.06403940886699498,0.023399014778325136,0.0,-0.01724137931034483,0.0,0.0,0.1293103448275861,0.0,0.0,0.0
37,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
38,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
39,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
40,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
41,0.0,0.021709612226853626,-0.12561576354679788,0.0,0.031072375899962108,0.0,0.0,0.28711948970569645,0.0,0.0,0.0
42,0.0,-0.11296745400193675,0.011494252873563229,0.0,0.1402787251063113,0.0,0.0,-0.11023409540650916,0.0,0.0,0.0
43,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
44,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
45,0.0,-0.06403940886699498,0.023399014778325136,0.0,-0.01724137931034483,0.0,0.0,0.1293103448275861,0.0,0.0,0.0
46,0.0,-0.06403940886699498,0.023399014778325136,0.0,-0.01724137931034483,0.0,0.0,0.1293103448275861,0.0,0.0,0.0
47,0.0,-0.02484484863795211,0.019157088122605373,0.0,0.1402787251063113,0.0,0.0,-0.20601953601953604,0.0,0.0,0.0
48,0.0,-0.11296745400193675,0.011494252873563229,0.0,0.1402787251063113,0.0,0.0,-0.11023409540650916,0.0,0.0,0.0
49,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
50,0.0,0.0246305418719213,-0.04679802955665022,0.0,-0.01724137931034483,0.0,0.0,0.11083743842364527,0.0,0.0,0.0
51,0.0,0.0246305418719213,-0.04679802955665022,0.0,-0.01724137931034483,0.0,0.0,0.11083743842364527,0.0,0.0,0.0
52,0.0,-0.09572607469159194,-0.02298850574712641,0.0,0.1402787251063113,0.0,0.0,-0.09299271609616436,0.0,0.0,0.0
53,0.0,-0.08251231527093587,0.023399014778325136,0.0,0.019704433497536943,0.0,0.0,0.11083743842364523,0.0,0.0,0.0
54,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
55,0.0,-0.11761567933981729,-0.02298850574712641,0.0,-0.12274388446802242,0.0,0.0,-0.2366519304450339,0.0,0.0,0.0
56,0.0,-0.11761567933981729,-0.02298850574712641,0.0,-0.12274388446802242,0.0,0.0,-0.2366519304450339,0.0,0.0,0.0
57,0.0,-0.14944107616521402,-0.04679802955665022,0.0,-0.027188328912466846,0.0,0.0,0.2948560060629026,0.0,0.0,0.0
58,0.0,0.3981226053639848,-0.02298850574712641,0.0,-0.04613026819923373,0.0,0.0,-0.07900383141762454,0.0,0.0,0.0
59,0.0,-0.11296745400193675,0.011494252873563229,0.0,0.1402787251063113,0.0,0.0,-0.11023409540650916,0.0,0.0,0.0
60,0.0,-0.11761567933981729,-0.02298850574712641,0.0,-0.12274388446802242,0.0,0.0,-0.2366519304450339,0.0,0.0,0.0
61,0.0,0.018867626626247334,-0.12561576354679788,0.0,-0.027188328912466846,0.0,0.0,0.3482221801187317,0.0,0.0,0.0
62,0.0,0.04842427687255274,0.06280788177339905,0.0,-0.027188328912466846,0.0,0.0,0.415956170266515,0.0,0.0,0.0
63,0.0,-0.1348570586501621,0.011494252873563229,0.0,-0.12274388446802242,0.0,0.0,-0.2538933097553787,0.0,0.0,0.0
64,0.0,0.05126626247315903,0.06280788177339905,0.0,0.031072375899962108,0.0,0.0,0.35485347985347976,0.0,0.0,0.0
65,0.0,-0.05117889773062189,0.019157088122605373,0.0,-0.027188328912466846,0.0,0.0,-0.4407898614795167,0.0,0.0,0.0
66,0.0,-0.2381110269041303,0.023399014778325136,0.0,-0.027188328912466846,0.0,0.0,0.3133289124668434,0.0,0.0,0.0
67,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
68,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
69,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
70,-0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.6176470588235294
71,0.08235294117647057,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.2676470588235294
72,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
73,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
74,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
75,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
76,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
77,-0.4953168767507003,0.0,0.0,0.0,0.0,0.0,0.15594362745098045,0.0,0.0,0.0,-0.16062675070028012
78,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
79,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
80,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
81,0.08235294117647057,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.2676470588235294
82,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
83,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
84,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
85,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
86,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
87,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
88,-0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.6176470588235294
89,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
90,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
91,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
92,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
93,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
94,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
95,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
96,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
97,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
98,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
99,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
100,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
101,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
102,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
103,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
104,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
105,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
106,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
107,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
108,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
109,-0.4953168767507003,0.0,0.0,0.0,0.0,0.0,0.15594362745098045,0.0,0.0,0.0,-0.16062675070028012
110,-0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.6176470588235294
111,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
112,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
113,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
114,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
115,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
116,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
117,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
118,-0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.6176470588235294
119,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
120,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
121,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
122,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
123,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
124,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
125,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
126,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
127,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
128,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
129,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
130,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
131,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
132,-0.4953168767507003,0.0,0.0,0.0,0.0,0.0,0.15594362745098045,0.0,0.0,0.0,-0.16062675070028012
133,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
134,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
135,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
136,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
137,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
138,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
139,-0.21911024024994613,0.0,0.0,0.0,0.0,0.0,-0.08396964555052791,0.0,0.0,0.0,-0.19692011419952596
140,-0.4953168767507003,0.0,0.0,0.0,0.0,0.0,0.15594362745098045,0.0,0.0,0.0,-0.16062675070028012
141,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
142,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
143,0.08235294117647057,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.2676470588235294
144,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
145,0.08235294117647057,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.2676470588235294
146,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
147,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
148,-0.5320728291316527,0.0,0.0,0.0,0.0,0.0,0.11918767507002806,0.0,0.0,0.0,-0.08711484593837535
149,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
150,0.055203619909502254,0.0,0.0,0.0,0.0,0.0,-0.08076923076923077,0.0,0.0,0.0,0.5255656108597285
151,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
152,-0.4953168767507003,0.0,0.0,0.0,0.0,0.0,0.15594362745098045,0.0,0.0,0.0,-0.16062675070028012
153,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
154,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
155,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
156,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
157,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
158,-0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.6176470588235294
159,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
160,0.21282913165266104,0.0,0.0,0.0,0.0,0.0,0.2676190476190476,0.0,0.0,0.0,0.019551820728291286
161,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
162,0.08235294117647057,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.2676470588235294
163,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
164,0.19812675070028007,0.0,0.0,0.0,0.0,0.0,0.40729166666666666,0.0,0.0,0.0,-0.10541841736694679
165,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
166,0.08764409609997843,0.0,0.0,0.0,0.0,0.0,-0.21931089743589738,0.0,0.0,0.0,-0.243333198664081
167,0.14758457229045463,0.0,0.0,0.0,0.0,0.0,-0.14410256410256403,0.0,0.0,0.0,0.09651799181210949
168,0.036223118279569894,-0.020724554752878908,0.018219832735961762,0.0,0.03849552545297367,0.0,-0.03529835133395322,0.19533696966164835,0.0,0.0,0.2677474599566784
169,-0.061219918074756775,-0.029377880184331802,0.020471464019851122,0.0,-0.19855301508527318,0.0,-0.06333787180561373,-0.12209430354591647,0.0,0.0,-0.04588847532395919
170,-0.061219918074756775,-0.015937019969278033,-0.007676799007444168,0.0,-0.42611711764937577,0.0,0.10186251920122888,-0.03905234550395845,0.0,0.0,-0.05185931899641577
171,-0.03293010752688171,-0.031906822524446446,0.019302982619268994,0.0,0.24052732279522215,0.0,0.414402326626953,-0.1468438458997075,0.0,0.0,0.03744814390959159
172,0.05470430107526881,-0.020724554752878908,0.018219832735961762,0.0,-0.041813614331972546,0.0,0.03694627232196074,0.19533696966164835,0.0,0.0,0.25733079329001174
173,0.052732974910394276,-0.011485826001955034,0.03931164415035383,0.0,-0.39475717930019005,0.0,-0.18996008471814924,0.06330815739417889,0.0,0.0,-0.05914968643463267
174,0.25690604198668715,-0.011485826001955034,0.03931164415035383,0.0,-0.12184371283833648,0.0,0.3329533817437043,0.06330815739417889,0.0,0.0,-0.05914968643463267
