,age,entrophy,fix,la,lt,ndev,ns,nuc,rexp
0,-0.10365842876351934,0.0123266408599837,0.012765246878716194,-0.0808667404294582,-0.21012104288189745,0.007179027693176934,0.0,0.009804607768403448,-0.1474293111254053
1,0.07606106336907963,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22143663612129463,0.007179027693176934,0.0,-0.07374602528571683,-0.18403025131990774
2,0.07407630178115215,0.005363760192327044,-0.01245705745750807,-0.07955892119739953,-0.2152733802575517,0.007179027693176934,0.0,-0.06983344718184416,-0.20949628357235278
3,-0.11377093439197666,0.01139888697711086,-0.019402251974675468,-0.08953895400929615,-0.21969454139570485,0.007179027693176934,0.0,0.009660524513589598,-0.08583175741222432
4,-0.05431545113542115,-0.02475046763691005,-0.006782991314334374,-0.00014459138640715487,-0.09061587457670534,-0.0014295659629563738,0.0,-0.06415409939376852,-0.25780695859349706
5,0.07442277714433078,-0.004059742011456345,0.008217602598009953,-0.07217583216191324,-0.21597414482454372,0.007179027693176934,0.0,-0.07741611606089553,-0.2201935723767089
6,0.008960762267159163,-0.027208768116519507,0.005497698379249891,-0.002414090254555187,-0.07445203597991229,0.002859131925912748,0.0,-0.10613174860238773,-0.307110949618947
7,0.06341085149000435,-0.025850986974189537,0.008217602598009953,-0.06137458176854256,-0.2194320853256729,0.0038414122813906514,0.0,-0.050943704200242794,-0.2178685081007572
8,0.1005311084425698,0.009287042687279508,-0.018926592511668214,-0.07187821750264799,-0.21982161702560496,0.007179027693176934,0.0,-0.03236327413600814,-0.27400747764709693
9,0.10578926864356042,0.004825635579961462,-0.005588714551403812,0.03076472287381625,0.3664653247115962,-0.0016487819186990055,0.0,-0.01923670858033516,0.018629253241503788
10,0.2871672346375441,0.002511149504810889,-0.009141323627274524,-0.0333993616453512,0.26943833914379517,0.003297563837398011,0.0,0.0011268749605286292,-0.021000476811451042
11,0.3217972301592942,-0.0005638726153626402,-0.009141323627274524,-0.005591785813262017,0.3271366949646695,0.003297563837398011,0.0,-0.005154030328254072,-0.13178047657720832
12,0.0059955116390046715,-0.026031619304524807,-0.006782991314334374,-0.028790735534891282,-0.07667477167076514,-0.0014295659629563738,0.0,-0.12143993196517018,-0.24484589588636252
13,0.00672646309840413,-0.026994995844623188,0.005497698379249891,0.0032936437042251944,-0.07367064470432391,0.002859131925912748,0.0,-0.10836604777114275,-0.3093452487877021
14,-0.06539768268229636,0.03778775553216294,-0.01245705745750807,-0.0018150519381944143,-0.18005903950672522,-0.0019207061406953255,0.0,-0.028304619814823694,-0.2478335979919199
15,0.08610605006698042,-0.003078588078805222,-0.006782991314334373,-0.03629468433057808,-0.07533100897740286,0.002859131925912749,0.0,-0.4380874494676985,-0.029390459824074015
16,0.10521785891236496,-0.002864815806908902,-0.006782991314334373,-0.005164914480360394,-0.07520649236293275,0.002859131925912749,0.0,-0.421922379023564,-0.0961353978501773
17,0.1272820701646936,0.025708802306210664,-0.006782991314334373,-0.01275984326785482,-0.06087042840882357,0.001977826207278263,0.0,-0.42357371362830903,-0.15098172205886068
18,0.0038785509978573945,-0.025885604978287874,-0.006782991314334374,-0.028307621925707467,-0.07784178982194426,0.002859131925912748,0.0,-0.12095681835598636,-0.24696285652750982
19,0.06995912334713338,0.013656839968373654,-0.018926592511668214,-0.07894866598413423,-0.22029080554982014,0.007179027693176934,0.0,-0.07641861660449197,-0.1962103103585695
20,0.04367172070995795,-0.04378068475383323,-0.01245705745750807,-0.09611087078745593,-0.23589675489416365,0.0038414122813906514,0.0,-0.049263435268261525,-0.1100043298301262
21,0.09289862625675858,0.0005104741139498401,-0.01245705745750807,-0.09451439492693096,-0.22172550726861814,0.007179027693176934,0.0,-0.04131261752813032,-0.2305785508826978
22,0.10621037715371909,0.000993962911232898,-0.01245705745750807,-0.07248847271591329,-0.23959983028099144,0.007179027693176934,0.0,-0.03734386831750841,-0.2524941389862077
23,0.0847026310474231,-0.002864815806908902,-0.006782991314334373,-0.005164914480360394,-0.08490036888584235,0.002859131925912749,0.0,-0.4424376068885059,-0.04541106559738375
24,-0.05814570151552552,-0.025885604978287874,-0.006782991314334374,-0.028307621925707467,-0.09356756994989832,0.002859131925912748,0.0,-0.08031916983790308,-0.20985047240425614
25,0.09308252327244056,0.000993962911232898,-0.01245705745750807,-0.07248847271591329,-0.23860097183350285,0.007179027693176934,0.0,-0.03734386831750841,-0.24036514355241778
26,0.0721170181453377,0.014462670730607625,0.01209932363050604,-0.06896812234489601,-0.1883827357167098,0.007179027693176934,0.0,-0.08477392801524,-0.26373325412278237
27,-0.026544841288177738,0.024081657571189213,0.005497698379249891,-0.012592329084929677,-0.056481429998610035,0.001977826207278263,0.0,-0.22563617810658482,-0.21030240367941538
28,0.18742452722408837,0.3512883451117809,-0.006782991314334374,0.005596926484462885,0.09212206454614166,0.001977826207278262,0.0,-0.10111007204660004,-0.030516626212817526
29,0.1519775719267345,0.3524854698344003,-0.006782991314334374,0.0013000895201982195,0.11098293253492145,0.001977826207278262,0.0,-0.0912671722714903,-0.020673726437707783
30,0.07036791796359416,-0.00478707705001715,0.008217602598009953,-0.08214350369096449,-0.22117242320240885,0.007179027693176934,0.0,-0.06744204399778862,-0.21021950031360204
31,0.09536661724538763,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22015776313823884,0.007179027693176934,0.0,-0.04131261752813032,-0.2370480859368579
32,0.18742452722408837,0.3512883451117809,-0.006782991314334374,0.005596926484462885,0.09212206454614166,0.001977826207278262,0.0,-0.10111007204660004,-0.030516626212817526
33,0.15451001018423027,0.3575559952944806,-0.003965927234986198,0.006325356458992555,0.09741686544373374,0.0013698630136986301,0.0,-0.08933416000409196,-0.02387800315605737
34,0.3228192687804676,-0.0005638726153626402,-0.009141323627274524,-0.007414697405459837,0.3253137833724717,0.003297563837398011,0.0,-0.0007073341728340513,-0.1336033881694061
35,0.07754620867531539,0.004825635579961462,-0.005588714551403812,0.03076472287381625,0.33822226474335115,-0.0016487819186990055,0.0,-0.017334326302681346,0.07321299090034011
36,0.006478625248188493,-0.02608590173252299,-0.006782991314334374,-0.028307621925707467,-0.07855294367950222,-0.0014295659629563738,0.0,-0.12095681835598636,-0.24436278227717873
37,0.04410529761369636,-0.025850986974189537,0.008217602598009953,-0.06137458176854256,-0.22071095830872864,0.0038414122813906514,0.0,-0.0833771119578293,-0.16485067348380705
38,0.10287640869280298,0.0003885509933109668,-0.01245705745750807,-0.0837644743043648,-0.24171593232111518,0.007179027693176934,0.0,-0.02867812631380177,-0.24382839698250108
39,0.07226376567962074,0.014462670730607625,0.012765246878716194,-0.07125439834692543,-0.2173326687871325,0.007179027693176934,0.0,0.035311905421536255,-0.35339554926959954
40,0.10159825740354284,0.0011158860318717715,-0.01245705745750807,-0.07379680277531356,-0.22051862253325974,0.007179027693176934,0.0,-0.04398520884690545,-0.25913547951560467
41,0.10602648013803712,0.0005104741139498401,-0.01245705745750807,-0.09451439492693096,-0.22272436571610674,0.007179027693176934,0.0,-0.04131261752813032,-0.24270754631648778
42,-0.10365842876351934,0.0123266408599837,0.012765246878716194,-0.0808667404294582,-0.21012104288189745,0.007179027693176934,0.0,0.009804607768403448,-0.1474293111254053
43,0.09536661724538763,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22015776313823884,0.007179027693176934,0.0,-0.04131261752813032,-0.2370480859368579
44,-0.018708746463002007,0.004547329965648875,-0.019402251974675468,-0.1167171921849283,-0.2266310745096116,0.007179027693176934,0.0,-0.008022914056955063,-0.12224417846965338
45,0.08150405087890299,0.014584593851246498,0.01209932363050604,-0.07027645240429628,-0.21129898542020262,0.007179027693176934,0.0,-0.07741611606089553,-0.256375442168438
46,0.10849447112666616,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22115662158572744,0.007179027693176934,0.0,-0.04131261752813032,-0.24917708137064787
47,0.29473540887563454,0.0037443904190179117,-0.00822569080049253,-0.019932193819630736,0.14759908401845093,0.003297563837398011,0.0,-0.04037699708362312,0.11915843455324507
48,0.24770696154652092,0.004877664683600759,0.005522770427240502,-0.007710965194517824,0.1436753852620372,0.003297563837398011,0.0,-0.005873703854330107,0.1085043232920507
49,0.10849447112666616,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22115662158572744,0.007179027693176934,0.0,-0.04131261752813032,-0.24917708137064787
50,-0.10365842876351934,0.0123266408599837,0.012765246878716194,-0.0808667404294582,-0.21012104288189745,0.007179027693176934,0.0,0.009804607768403448,-0.1474293111254053
51,0.10849447112666616,0.008803553889996452,-0.018926592511668214,-0.09390413971366567,-0.22115662158572744,0.007179027693176934,0.0,-0.04131261752813032,-0.24917708137064787
52,0.10473474530318116,-0.0028105333789107205,-0.006782991314334373,-0.005648028089544209,-0.07332832035419568,0.002859131925912749,0.0,-0.42240549263274785,-0.09661851145936112
53,0.0504410738385425,0.0003647041621968744,-0.01940225197467547,-0.05348697413335007,-0.1936545418953101,0.007179027693176934,0.0,-0.022009872826900808,-0.2694311648636798
54,0.018614806538998684,0.011826065626396572,0.007308818457931247,0.04380805576593099,-0.19899822643685275,0.007179027693176934,0.0,-0.16329428873813956,-0.22644425890744213
55,0.1807839412415317,0.0,0.0,0.23778147606035124,-0.10287647745427508,0.0,0.0,-0.22891405592563213,0.079891782744691
56,-0.017398847016120423,0.0,0.0,0.08105487562912281,-0.23999743838989118,0.0,0.0,-0.4537695228523331,0.1301109326292219
57,-0.017398847016120423,0.0,0.0,0.08105487562912281,-0.23999743838989118,0.0,0.0,-0.4537695228523331,0.1301109326292219
58,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
59,-0.017398847016120423,0.0,0.0,0.159280128369611,0.1469322677918926,0.0,0.0,-0.18235464963690587,0.39354110049152247
60,-0.000293583858225685,0.0,0.0,0.23070165173426624,0.1469322677918926,0.0,0.0,-0.027476678134362102,0.15013634246642887
61,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
62,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
63,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
64,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
65,-0.000293583858225685,0.0,0.0,-0.031566594947346496,0.1469322677918926,0.0,0.0,-0.06662119256445356,0.45154910357813305
66,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
67,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
68,-0.000293583858225685,0.0,0.0,-0.017790166697233947,-0.024963818577878015,0.0,0.0,0.0358304493608725,0.5072171197724651
69,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
70,-0.000293583858225685,0.0,0.0,-0.023590768065702386,-0.0681013520201206,0.0,0.0,0.10820774888498642,0.48377795505906207
71,0.04326526537212987,0.0,0.0,0.21347452240066558,0.14163886186327795,0.0,0.0,-0.1449983277978254,0.24661967816175176
72,0.012898683644386646,0.0,0.0,-0.4337090262443055,-0.06919976019089719,0.0,0.0,0.036878178576287286,-0.046868075785471246
73,0.014298252650799363,0.0,0.0,-0.39078730593435096,-0.20247086720488655,0.0,0.0,0.029494282264365353,0.04946563822407273
74,0.014298252650799363,0.0,0.0,0.07829997028588931,-0.07976066727862015,0.0,0.0,0.11264412718706344,0.37451831715486783
75,0.012898683644386646,0.0,0.0,0.2721652106093496,-0.05642659921829023,0.0,0.0,0.18404001398577824,0.08732269097877576
76,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
77,-0.05969900375593232,0.0,0.0,-0.03955804895385617,-0.07029625141896736,0.0,0.0,-0.3874607295585127,0.057014033687268595
78,0.014298252650799363,0.0,0.0,-0.39078730593435096,-0.20247086720488655,0.0,0.0,0.029494282264365353,0.04946563822407273
79,0.0033529846703755015,0.0,0.0,0.0018511893181787607,-0.07339475794873523,0.0,0.0,0.08854652686441777,0.4796440570957631
80,-0.000293583858225685,0.0,0.0,-0.023590768065702386,-0.0681013520201206,0.0,0.0,0.10820774888498642,0.48377795505906207
81,0.1059777595845436,0.0,0.0,-0.0762659793012467,-0.1761980585002442,0.0,0.0,0.04706168331514591,0.09942459490180162
82,-0.010109717563716744,0.0,0.0,0.07291829232099145,0.1220842970841328,0.0,0.0,-0.10714993173441921,0.4222570598930118
83,0.012898683644386646,0.0,0.0,0.263412517473,-0.08564712861194981,0.0,0.0,0.1277342275899641,0.18160169990459904
84,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
85,-0.000293583858225685,0.0,0.0,0.24447807998437873,-0.024963818577878015,0.0,0.0,0.07497496379096395,0.2058043586607608
86,0.012898683644386646,0.0,0.0,0.2721652106093496,-0.05642659921829023,0.0,0.0,0.18404001398577824,0.08732269097877576
87,-0.017398847016120423,0.0,0.0,0.159280128369611,0.1469322677918926,0.0,0.0,-0.18235464963690587,0.39354110049152247
88,-0.000293583858225685,0.0,0.0,0.23070165173426624,0.1469322677918926,0.0,0.0,-0.027476678134362102,0.15013634246642887
89,0.014298252650799363,0.0,0.0,-0.00790110933624295,-0.2516567536483908,0.0,0.0,-0.3335996874778038,0.07885929781163808
90,0.014298252650799363,0.0,0.0,0.08410057165435775,-0.03662313383637757,0.0,0.0,0.04026682766294953,0.3979574818682708
91,0.1059777595845436,0.0,0.0,-0.0762659793012467,-0.1761980585002442,0.0,0.0,0.04706168331514591,0.09942459490180162
92,-0.000293583858225685,0.0,0.0,0.2386774786159103,-0.0681013520201206,0.0,0.0,0.1473522633150779,0.18236519394735792
93,0.1059777595845436,0.0,0.0,-0.07518872476138828,-0.16342489752763725,0.0,0.0,0.040136475558913226,0.09249938714556893
94,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
95,0.0,0.0,0.0,-0.09857265067862891,-0.04170045433632388,0.0,0.0,0.14027310501495285,0.0
96,0.0,0.0,0.0,-0.09857265067862891,-0.04170045433632388,0.0,0.0,0.14027310501495285,0.0
97,0.0,0.0,0.0,-0.1500972222222222,0.4575416666666666,0.0,0.0,-0.029666666666666675,0.0
98,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
99,0.0,0.0,0.0,-0.4985036375661376,-0.06430224867724867,0.0,0.0,0.06280588624338623,0.0
100,0.0,0.0,0.0,-0.36485416666666665,-0.08238888888888889,0.0,0.0,-0.05275694444444443,0.0
101,0.0,0.0,0.0,0.10682384064737006,-0.14503481948334887,0.0,0.0,0.03821097883597882,0.0
102,0.0,0.0,0.0,0.4619432189542482,0.09081372549019606,0.0,0.0,-0.05275694444444445,0.0
103,0.0,0.0,0.0,0.002141821946169832,0.10486223257418911,0.0,0.0,-0.035575483091787374,0.0
104,0.0,0.0,0.0,-0.03337934207499422,-0.008972423510466988,0.0,0.0,0.042351765585461255,0.0
105,0.0,0.0,0.0,-0.36485416666666665,-0.08238888888888889,0.0,0.0,-0.05275694444444443,0.0
106,0.0,0.0,0.0,-0.09857265067862891,-0.04170045433632388,0.0,0.0,0.14027310501495285,0.0
107,0.0,0.0,0.0,-0.10746286231884054,-0.10804106280193235,0.0,0.0,-0.11782940821256034,0.0
108,0.0,0.0,0.0,-0.10746286231884054,-0.10804106280193235,0.0,0.0,-0.11782940821256034,0.0
109,0.0,0.0,0.0,0.4619432189542482,0.09081372549019606,0.0,0.0,-0.05275694444444445,0.0
110,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
111,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
112,0.0,0.0,0.0,-0.03337934207499422,-0.008972423510466988,0.0,0.0,0.042351765585461255,0.0
113,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
114,0.0,0.0,0.0,-0.09857265067862891,-0.04170045433632388,0.0,0.0,0.14027310501495285,0.0
115,0.0,0.0,0.0,0.32829374805477746,0.10890036570183628,0.0,0.0,0.06280588624338623,0.0
116,0.0,0.0,0.0,-0.10746286231884054,-0.10804106280193235,0.0,0.0,-0.11782940821256034,0.0
117,0.0,0.0,0.0,-0.36485416666666665,-0.08238888888888889,0.0,0.0,-0.05275694444444443,0.0
118,0.0,0.0,0.0,-0.10746286231884054,-0.10804106280193235,0.0,0.0,-0.11782940821256034,0.0
119,0.0,0.0,0.0,-0.09857265067862891,-0.04170045433632388,0.0,0.0,0.14027310501495285,0.0
120,0.0,0.0,0.0,0.005319211017740353,-0.04063667133520067,0.0,0.0,0.03531746031746032,0.0
121,0.0,0.0,0.0,-0.10746286231884054,-0.10804106280193235,0.0,0.0,-0.11782940821256034,0.0
122,0.0,0.0,0.0,-0.004201992753623155,-0.1026062801932367,0.0,0.0,-0.22652506038647335,0.0
123,0.0,0.0,0.0,0.10682384064737006,-0.14503481948334887,0.0,0.0,0.03821097883597882,0.0
